股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600212,江泉实业,S,-0.0794
600213,亚星客车,C,0.4234
600215,长春经开,K,0.7909
600216,浙江医药,C,0.6417
600217,中再资环,C,1.1703
600218,全柴动力,C,0.3521
600220,江苏阳光,C,1.0464
600222,太龙药业,C,0.837
600223,鲁商置业,K,1.3353
600225,*ST松江,K,0.7071
600228,*ST昌九,C,0.5534
600229,城市传媒,C,1.5723
600230,沧州大化,C,0.6838
600231,凌钢股份,C,0.7539
600232,金鹰股份,C,-0.1614
600233,圆通速递,C,0.6997
600235,民丰特纸,C,0.8607
600236,桂冠电力,D,0.8303
600239,云南城投,K,1.015
600240,华业资本,K,1.6314
600241,时代万恒,F,1.0063
600246,万通地产,K,0.7034
600247,ST成城,F,1.9301
600249,两面针,C,1.1776
600250,南纺股份,F,1.4768
600251,冠农股份,C,0.5789
600255,鑫科材料,C,0.8792
600256,广汇能源,B,0.7144
600257,大湖股份,A,0.4931
600260,凯乐科技,S,0.6455
600261,阳光照明,C,0.3165
600262,北方股份,C,0.3868
600265,ST景谷,A,0.2035
600266,北京城建,K,1.8322
600267,海正药业,C,0.7889
600268,国电南自,C,1.0351
600269,赣粤高速,G,1.1621
600270,外运发展,G,0.5777
600273,嘉化能源,C,0.6217
600275,*ST昌鱼,K,0.9568
600276,恒瑞医药,C,0.3662
600278,东方创业,F,0.8397
600279,重庆港九,G,0.5287
600281,太化股份,C,0.6595
600283,钱江水利,D,0.8572
600285,羚锐制药,C,0.689
600287,江苏舜天,F,0.7332
600288,大恒科技,C,1.5822
600289,亿阳信通,I,0.8987
600290,华仪电气,C,0.6989
600292,远达环保,N,0.6216
600293,三峡新材,C,0.6849
600298,安琪酵母,C,0.1847
600299,安迪苏,C,1.0531
600300,维维股份,C,0.7068
600301,ST南化,C,0.2656
600302,标准股份,C,1.0007
600303,曙光股份,C,0.5485
600305,恒顺醋业,C,0.8161
600307,酒钢宏兴,C,1.1532
600308,华泰股份,C,0.8571
600309,万华化学,C,0.7881
600310,桂东电力,D,0.7383
600311,荣华实业,B,0.9628
600313,农发种业,A,0.5752
600316,洪都航空,C,0.7195
600317,营口港,G,0.5176
600321,国栋建设,C,1.3218
600322,天房发展,K,1.175
600323,瀚蓝环境,D,0.6762
600325,华发股份,K,0.7802
600327,大东方,F,0.8524
600328,兰太实业,C,0.4314
600329,中新药业,C,0.6111
600330,天通股份,C,0.7433
600331,宏达股份,C,0.8448
600333,长春燃气,C,0.7972
600335,国机汽车,F,0.715
600336,澳柯玛,C,0.7563
600337,美克家居,C,0.491
600338,西藏珠峰,C,0.7229
600339,中油工程,C,0.5996
600340,华夏幸福,K,0.9041
600343,航天动力,C,0.7379
600345,长江通信,C,0.5877
600346,恒力股份,C,0.499
600348,阳泉煤业,B,1.012
600350,山东高速,G,1.1885
600351,亚宝药业,C,0.3676
600352,浙江龙盛,C,0.9742
600353,旭光股份,C,1.0947
600355,精伦电子,C,0.2078
600358,国旅联合,L,0.7252
600359,新农开发,A,0.6611
600360,华微电子,C,0.7197
600361,华联综超,F,0.9512
600363,联创光电,C,0.607
600366,宁波韵升,C,0.9935
600367,红星发展,C,0.6152
600368,五洲交通,G,0.6462
600370,三房巷,C,0.8415
600371,万向德农,A,1.3042
600372,中航电子,C,0.7928
600373,中文传媒,R,0.2796
600376,首开股份,K,1.3265
600378,天科股份,C,0.2851
600380,健康元,C,1.5243
600381,青海春天,C,0.2085
600382,广东明珠,F,0.7364
600383,金地集团,K,0.9412
600385,山东金泰,C,0.5183
600386,北巴传媒,F,0.3794
600387,海越股份,F,0.7464
600388,龙净环保,C,1.051
600390,五矿资本,C,0.3613
600391,航发科技,C,1.1175
600395,盘江股份,B,1.2478
600396,金山股份,D,1.1977
600397,安源煤业,B,1.4443
600398,海澜之家,C,0.2052
600399,抚顺特钢,C,0.9219
600400,红豆股份,C,0.2074
600403,*ST大有,B,0.6325
600406,国电南瑞,I,0.621
600408,安泰集团,C,1.6083
600409,三友化工,C,0.3414
600410,华胜天成,I,0.8018
600415,小商品城,L,1.5407
600416,湘电股份,C,0.6311
600418,江淮汽车,C,0.2564
600419,天润乳业,C,0.3462
600421,仰帆控股,C,0.7576
600422,昆药集团,C,0.3334
600423,*ST柳化,C,1.1263
600425,*ST青松,C,1.0687
600426,华鲁恒升,C,0.7597
600433,冠豪高新,C,0.5962
600435,北方导航,C,0.4027
600436,片仔癀,C,0.6462
600438,通威股份,C,0.5042
600439,瑞贝卡,C,0.779
600444,国机通用,C,0.2707
600449,宁夏建材,C,0.7609
600456,宝钛股份,C,0.7022
600458,时代新材,C,1.4994
600459,贵研铂业,C,0.7071
600460,士兰微,C,0.5716
600461,洪城水业,D,0.4206
600467,好当家,A,0.7873
600468,百利电气,C,1.0087
600470,六国化工,C,0.7053
600475,华光股份,C,0.6263
600476,湘邮科技,I,0.8283
600479,千金药业,C,0.4644
600480,凌云股份,C,0.3108
600481,双良节能,C,1.0356
600483,福能股份,D,0.6557
600485,信威集团,C,0.7994
600486,扬农化工,C,0.5143
600487,亨通光电,C,0.9472
600488,天药股份,C,0.7945
600489,中金黄金,B,0.9686
600493,凤竹纺织,C,0.5622
600495,晋西车轴,C,0.4183
600497,驰宏锌锗,B,1.0231
600498,烽火通信,C,0.7031
600500,中化国际,C,0.8688
600501,航天晨光,C,0.6943
600503,华丽家族,K,1.0666
600505,西昌电力,D,0.6301
600506,香梨股份,A,0.6015
600507,方大特钢,C,1.0907
600508,上海能源,B,0.7429
600509,天富能源,D,0.6683
600510,黑牡丹,K,1.0305
600511,国药股份,F,0.5996
600513,联环药业,C,1.1602
600516,方大炭素,C,0.5009
600517,置信电气,C,0.3964
600518,康美药业,C,0.7902
600519,贵州茅台,C,0.8264
600520,中发科技,C,1.4835
600521,华海药业,C,0.6581
600522,中天科技,C,0.3693
600523,贵航股份,C,0.5048
600526,菲达环保,C,0.9162
600527,江南高纤,C,0.968
600529,山东药玻,C,0.21
600531,豫光金铅,C,0.8765
600535,天士力,C,0.4638
600536,中国软件,I,0.5523
600537,亿晶光电,C,0.7193
600539,狮头股份,C,0.4254
600540,*ST新赛,A,0.5078
600543,莫高股份,C,0.8754
600546,山煤国际,F,1.2352
600549,厦门钨业,C,0.8464
600550,保变电气,C,0.6875
600551,时代出版,R,0.5317
600552,凯盛科技,C,1.9133
600556,ST慧球,C,1.5782
600557,康缘药业,C,0.2393
600558,大西洋,C,1.055
600559,老白干酒,C,1.9277
600560,金自天正,C,0.903
600561,江西长运,G,1.1039
600562,国睿科技,C,0.9786
600563,法拉电子,C,0.2252
600566,济川药业,C,0.2703
600567,山鹰纸业,C,0.9212
600569,安阳钢铁,C,1.506
600570,恒生电子,I,1.4403
600571,信雅达,I,2.1005
600573,惠泉啤酒,C,0.5137
600575,皖江物流,G,-0.3998
600576,万家文化,F,1.1344
600577,精达股份,C,0.8875
600580,卧龙电气,C,0.7205
600581,八一钢铁,C,1.1177
600582,天地科技,C,1.2053
600583,海油工程,B,1.1853
600586,金晶科技,C,1.0631
600587,新华医疗,C,0.754
600588,用友网络,I,0.9127
600589,广东榕泰,C,0.858
600592,龙溪股份,C,0.6743
600594,益佰制药,C,0.7861
600596,新安股份,C,0.7822
600597,光明乳业,C,0.623
600598,北大荒,A,0.6632
600601,方正科技,C,0.9116
600605,汇通能源,F,0.3922
600606,绿地控股,K,2.1876
600608,*ST沪科,C,0.5055
600609,金杯汽车,C,1.3531
600615,丰华股份,C,0.8208
600616,金枫酒业,C,0.7738
600621,华鑫股份,K,0.5044
600622,嘉宝集团,K,0.5042
600624,复旦复华,S,0.2598
600628,新世界,F,-0.0508
600629,华建集团,C,1.1853
600630,龙头股份,C,0.0931
600636,*ST爱富,C,0.4901
600637,东方明珠,I,1.1929
600638,新黄浦,K,0.623
600640,号百控股,L,0.2177
600642,申能股份,D,1.0514
600644,乐山电力,D,0.7382
600647,同达创业,F,1.0881
600651,飞乐音响,C,0.5897
600653,申华控股,F,1.033
600655,豫园商城,F,0.7578
600657,信达地产,K,1.4759
600658,电子城,K,0.509
600661,新南洋,P,0.3975
600662,强生控股,G,0.411
600664,哈药股份,C,0.4053
600665,天地源,K,1.9232
600667,太极实业,C,0.0178
600668,尖峰集团,C,0.6576
600673,东阳光科,C,0.7603
600674,川投能源,D,0.649
600675,中华企业,K,0.9409
600676,交运股份,G,0.7464
600677,航天通信,F,0.8457
600678,四川金顶,C,2.403
600681,百川能源,R,-0.3191
600683,京投发展,K,0.7626
600684,珠江实业,K,1.0859
600686,金龙汽车,C,0.4152
600687,刚泰控股,C,1.0508
600692,亚通股份,G,0.5674
600694,大商股份,F,1.2597
600697,欧亚集团,F,0.9475
600701,工大高新,S,2.8067
600702,沱牌舍得,C,1.148
600703,三安光电,C,0.4857
600704,物产中大,F,1.5188
600706,曲江文旅,N,0.717
600708,光明地产,G,0.5215
600711,盛屯矿业,B,0.7497
600712,南宁百货,F,0.8632
600713,南京医药,F,0.8882
600715,文投控股,C,0.9532
600716,凤凰股份,K,1.0942
600717,天津港,G,0.7585
600718,东软集团,I,0.7656
600720,祁连山,C,0.9082
600722,金牛化工,C,0.6049
600723,首商股份,F,0.7688
600724,宁波富达,K,0.7995
600725,ST云维,C,1.9561
600727,鲁北化工,C,1.029
600728,佳都科技,I,0.8763
600730,中国高科,K,0.5088
600731,湖南海利,C,0.8302
600733,S*ST前锋,K,1.167
600734,实达集团,F,0.6857
600737,中粮糖业,C,0.7531
600738,兰州民百,F,0.7398
600741,华域汽车,C,0.6
600742,一汽富维,C,0.5033
600743,华远地产,K,0.9535
600744,华银电力,D,0.9176
600747,*ST大控,K,0.4232
600748,上实发展,K,1.2059
600750,江中药业,C,-0.4553
600753,东方银星,F,0.9325
600755,厦门国贸,F,0.92
600756,浪潮软件,I,0.0656
600757,长江传媒,R,0.7926
600758,红阳能源,D,0.7454
600760,中航黑豹,C,0.2848
600761,安徽合力,C,1.0173
600764,中电广通,I,1.0651
600765,中航重机,C,0.3898
600766,园城黄金,B,0.642
600768,宁波富邦,C,0.6389
600769,祥龙电业,C,0.619
600770,综艺股份,S,0.9459
600773,西藏城投,K,0.4743
600774,汉商集团,F,1.1749
600779,水井坊,C,0.8154
600780,通宝能源,D,0.8291
600782,新钢股份,C,1.239
600784,鲁银投资,S,1.137
600787,中储股份,G,0.5798
600789,鲁抗医药,C,0.5366
600790,轻纺城,L,1.3987
600791,京能置业,K,1.078
600792,云煤能源,C,1.1676
600794,保税科技,G,0.9681
600795,国电电力,D,1.7892
600796,钱江生化,C,0.7507
600797,浙大网新,I,-0.2605
600798,宁波海运,G,1.1891
600800,天津磁卡,C,0.8253
600802,福建水泥,C,0.7991
600803,新奥股份,C,0.6398
600804,鹏博士,I,0.7319
600805,悦达投资,S,0.5528
600807,天业股份,K,1.6751
600809,山西汾酒,C,0.9028
600810,神马股份,C,0.6172
600811,东方集团,F,1.2998
600812,华北制药,C,0.7607
600814,杭州解百,F,1.0148
600815,*ST厦工,C,1.7905
600821,津劝业,F,1.2305
600823,世茂股份,K,0.9791
600824,益民集团,F,0.7696
600825,新华传媒,R,0.6706
600826,兰生股份,F,0.9617
600829,人民同泰,F,1.0423
600830,香溢融通,F,0.7684
600831,广电网络,I,0.4882
600833,第一医药,F,0.9429
600834,申通地铁,G,0.6729
600836,界龙实业,C,0.1582
600838,上海九百,F,-0.0416
600839,四川长虹,C,0.7626
600850,华东电脑,I,0.4763
600854,春兰股份,C,0.5495
600855,航天长峰,C,1.0232
600857,宁波中百,F,0.7314
600858,银座股份,F,1.0303
600861,北京城乡,F,0.6866
600862,中航高科,K,0.5454
600863,内蒙华电,D,1.325
600865,百大集团,F,0.9217
600867,通化东宝,C,0.5901
600868,梅雁吉祥,D,0.3298
600869,智慧能源,C,1.05
600872,中炬高新,C,1.162
600877,*ST嘉陵,C,0.6759
600879,航天电子,C,0.7352
600881,亚泰集团,C,1.2644
600883,博闻科技,C,0.709
600884,杉杉股份,C,0.5397
600885,宏发股份,C,0.1383
600886,国投电力,D,1.4441
600887,伊利股份,C,0.7266
600888,新疆众和,C,1.1434
600889,南京化纤,C,0.8202
600891,秋林集团,F,0.1947
600892,大晟文化,F,0.8867
600893,航发动力,C,0.8506
600894,广日股份,C,0.5512
600895,张江高科,S,0.9948
600896,览海投资,G,0.3554
600897,厦门空港,G,0.7425
600917,重庆燃气,D,0.4983
600961,株冶集团,C,0.7711
600962,国投中鲁,C,0.6557
600963,岳阳林纸,C,0.3267
600965,福成股份,A,0.338
600966,博汇纸业,C,0.565
600969,郴电国际,D,0.7182
600970,中材国际,C,1.0759
600971,恒源煤电,B,0.9215
600973,宝胜股份,C,0.6171
600975,新五丰,A,1.2243
600976,健民集团,F,0.4322
600979,广安爱众,D,0.1961
600980,北矿科技,C,0.3737
600981,汇鸿集团,F,1.5859
600984,建设机械,C,1.0119
600985,雷鸣科化,C,0.6258
600987,航民股份,C,0.4435
600992,贵绳股份,C,0.7389
600993,马应龙,F,0.5342
600997,开滦股份,C,0.9556
600998,九州通,F,0.5374
601001,大同煤业,B,0.8263
601002,晋亿实业,C,0.7589
601006,大秦铁路,G,0.8667
601007,金陵饭店,H,0.9022
601008,连云港,G,0.9381
601010,文峰股份,F,1.8528
601011,宝泰隆,C,0.4403
601012,隆基股份,C,1.4095
601016,节能风电,D,0.6945
601028,玉龙股份,C,0.9369
601098,中南传媒,R,0.6199
601101,昊华能源,B,1.0797
601106,*ST一重,C,2.5658
601113,华鼎股份,C,1.1958
601116,三江购物,F,0.7901
601118,海南橡胶,A,0.6955
601126,四方股份,C,0.4598
601139,深圳燃气,D,0.4232
601158,重庆水务,D,1.0129
601168,西部矿业,B,1.2277
601177,杭齿前进,C,0.8557
601179,中国西电,C,1.677
601188,龙江交通,G,1.2006
601199,江南水务,D,0.6438
601208,东材科技,C,0.4899
601216,君正集团,C,1.1585
601218,吉鑫科技,C,0.5955
601222,林洋能源,C,0.4338
601225,陕西煤业,B,1.2645
601231,环旭电子,C,0.3454
601233,桐昆股份,C,1.6231
601258,庞大集团,F,0.726
601311,骆驼股份,C,0.6088
601313,江南嘉捷,C,0.6358
601339,百隆东方,C,0.9199
601369,陕鼓动力,C,1.0326
601515,东风股份,C,0.7099
601519,*ST智慧,I,1.617
601558,*ST锐电,C,1.3835
601566,九牧王,C,0.8593
601567,三星医疗,C,0.9164
601579,会稽山,C,0.5216
601608,中信重工,C,1.8872
601616,广电电气,C,0.9249
601636,旗滨集团,C,0.2173
601666,平煤股份,B,0.8878
601677,明泰铝业,C,0.7122
601699,潞安环能,B,0.9579
601700,风范股份,C,0.5782
601718,际华集团,C,0.6157
601777,力帆股份,C,0.7734
601798,蓝科高新,C,0.6016
601799,星宇股份,C,0.6467
601801,皖新传媒,R,0.1843
601872,招商轮船,G,1.7041
601888,中国国旅,L,0.2647
601890,亚星锚链,C,0.2761
601908,京运通,C,0.6417
601918,新集能源,B,0.7876
601928,凤凰传媒,R,0.7139
601929,吉视传媒,I,0.3843
601933,永辉超市,F,0.4749
601958,金钼股份,B,1.1482
601965,中国汽研,C,0.7017
601989,中国重工,C,1.5648
601999,出版传媒,R,0.4275
603000,人民网,I,0.5257
603001,奥康国际,C,0.6437
603002,宏昌电子,C,0.6928
603005,晶方科技,C,0.1745
603006,联明股份,C,0.6314
603008,喜临门,C,1.1721
603009,北特科技,C,0.319
603077,和邦生物,C,0.6997
603099,长白山,N,0.188
603100,川仪股份,C,0.7103
603123,翠微股份,F,0.5884
603126,中材节能,M,0.6095
603167,渤海轮渡,G,0.5714
603168,莎普爱思,C,0.5462
603188,亚邦股份,C,0.5726
603288,海天味业,C,0.3347
603306,华懋科技,C,0.5644
603308,应流股份,C,0.9276
603328,依顿电子,C,0.437
603333,明星电缆,C,0.8752
603366,日出东方,C,0.6646
603369,今世缘,C,0.6211
603399,新华龙,C,0.987
603555,贵人鸟,C,1.4249
603609,禾丰牧业,C,0.5632
603699,纽威股份,C,0.4116
603766,隆鑫通用,C,0.5578
603806,福斯特,C,0.7854
