股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600004,白云机场,G,0.4404
600005,武钢股份,C,1.2146
600006,东风汽车,C,0.1434
600007,中国国贸,K,0.4168
600008,首创股份,D,1.9202
600009,上海机场,G,0.6313
600010,包钢股份,C,0.9197
600017,日照港,G,0.4495
600018,上港集团,G,0.7091
600019,宝钢股份,C,1.4847
600020,中原高速,G,1.331
600021,上海电力,D,0.398
600022,山东钢铁,C,1.6164
600023,浙能电力,D,0.6744
600031,三一重工,C,2.3531
600033,福建高速,G,0.9404
600035,楚天高速,G,0.5393
600037,歌华有线,I,-0.1259
600038,中直股份,C,-0.3422
600048,保利地产,K,2.1914
600050,中国联通,I,0.8229
600051,宁波联合,F,-0.4812
600052,浙江广厦,K,-0.8968
600055,万东医疗,C,-0.5608
600056,中国医药,C,0.9076
600057,象屿股份,L,-0.0794
600058,五矿发展,F,1.4946
600059,古越龙山,C,0.6283
600060,海信电器,C,-0.1097
600063,皖维高新,C,0.9172
600064,南京高科,K,0.7996
600066,宇通客车,C,0.5156
600067,冠城大通,K,1.2636
600069,银鸽投资,C,-0.1035
600070,浙江富润,C,-0.8463
600071,凤凰光学,C,-0.6383
600072,中船科技,C,-0.749
600073,上海梅林,C,0.3737
600077,宋都股份,K,0.0939
600079,人福医药,C,0.0463
600080,金花股份,C,-0.5075
600081,东风科技,C,-0.4144
600082,海泰发展,S,0.0712
600084,中葡股份,C,0.5363
600085,同仁堂,C,0.8177
600088,中视传媒,R,-0.6661
600089,特变电工,C,1.0711
600091,ST明科,C,1.8353
600093,易见股份,C,-0.6449
600095,哈高科,C,0.7205
600096,云天化,C,1.2055
600098,广州发展,D,1.2773
600100,同方股份,C,-0.3186
600101,明星电力,D,0.208
600103,青山纸业,C,1.0703
600104,上汽集团,C,0.2661
600105,永鼎股份,C,1.6889
600106,重庆路桥,G,0.436
600107,美尔雅,C,-0.0969
600108,亚盛集团,A,0.683
600111,北方稀土,C,0.6412
600112,*ST天成,C,-0.0939
600114,东睦股份,C,-0.2558
600116,三峡水利,D,0.2899
600117,西宁特钢,C,0.3032
600118,中国卫星,C,0.937
600119,长江投资,G,-0.0863
600120,浙江东方,F,0.1732
600121,*ST郑煤,B,0.4972
600122,宏图高科,F,0.3923
600123,兰花科创,B,0.7918
600125,铁龙物流,G,1.038
600126,杭钢股份,C,0.071
600127,金健米业,C,0.4356
600128,弘业股份,F,-0.1982
600130,波导股份,C,-0.5969
600131,岷江水电,D,0.3679
600132,重庆啤酒,C,0.5874
600135,乐凯胶片,C,-0.2548
600138,中青旅,L,0.1347
600141,兴发集团,C,0.5019
600143,金发科技,C,0.8693
600146,商赢环球,C,-0.4681
600148,长春一东,C,-0.9986
600149,*ST坊展,S,0.0025
600150,中国船舶,C,0.1872
600151,航天机电,C,-0.1107
600152,维科精华,C,-0.5726
600156,华升股份,C,0.013
600158,中体产业,K,0.0919
600159,大龙地产,K,1.1443
600160,巨化股份,C,0.0805
600161,天坛生物,C,-0.0008
600162,香江控股,K,0.6699
600163,中闽能源,C,1.5332
600165,新日恒力,C,-0.1641
600166,福田汽车,C,0.4189
600168,武汉控股,D,0.9964
600169,太原重工,C,1.7232
600171,上海贝岭,C,0.181
600173,卧龙地产,K,1.2295
600176,中国巨石,C,1.2782
600177,雅戈尔,C,1.3624
600178,东安动力,C,0.0591
600180,瑞茂通,F,0.4231
600182,S佳通,C,-0.0625
600183,生益科技,C,0.5538
600184,光电股份,C,0.3072
600185,格力地产,K,1.1532
600187,国中水务,D,0.5892
600189,吉林森工,C,-0.2781
600192,长城电工,C,-0.6212
600193,创兴资源,B,-0.3214
600195,中牧股份,C,0.2818
600197,伊力特,C,0.6727
600198,大唐电信,C,-0.0451
600199,金种子酒,C,1.0599
600200,江苏吴中,S,0.0878
600201,生物股份,C,-0.5008
600203,福日电子,F,-0.1972
600206,有研新材,C,-0.1939
600207,安彩高科,D,1.8744
600208,新湖中宝,K,1.334
600210,紫江企业,C,0.9055
600213,亚星客车,C,0.1762
600215,长春经开,K,0.5129
600216,浙江医药,C,0.5265
600218,全柴动力,C,-0.6675
600219,南山铝业,C,0.8377
600220,江苏阳光,C,0.686
600222,太龙药业,C,-0.0781
600223,鲁商置业,K,1.1908
600225,*ST松江,K,-0.002
600227,赤天化,C,4.0615
600228,*ST昌九,C,-0.0756
600229,城市传媒,C,1.4254
600230,沧州大化,C,0.3143
600231,凌钢股份,C,1.0288
600233,圆通速递,C,-0.0506
600234,ST山水,C,-0.6143
600235,民丰特纸,C,0.2419
600236,桂冠电力,D,0.534
600237,铜峰电子,C,-0.4066
600239,云南城投,K,0.8312
600240,华业资本,K,0.9376
600241,时代万恒,F,0.5809
600242,中昌数据,G,-0.1646
600243,青海华鼎,C,-0.3094
600247,ST成城,F,-0.1846
600249,两面针,C,0.2426
600251,冠农股份,C,0.3597
600252,中恒集团,C,0.7019
600255,鑫科材料,C,0.209
600256,广汇能源,B,0.345
600257,大湖股份,A,0.1283
600259,广晟有色,B,0.666
600260,凯乐科技,S,-0.1621
600261,阳光照明,C,-0.1407
600262,北方股份,C,0.1451
600265,ST景谷,A,-0.7596
600266,北京城建,K,3.1742
600267,海正药业,C,0.1799
600268,国电南自,C,0.5325
600269,赣粤高速,G,1.1458
600270,外运发展,G,-0.0025
600273,嘉化能源,C,-0.2908
600275,*ST昌鱼,K,-0.022
