股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600145,*ST新亿,C,-0.0533
600146,商赢环球,C,0.2658
600148,长春一东,C,-0.6258
600149,*ST坊展,S,-0.0367
600150,中国船舶,C,0.3855
600151,航天机电,C,0.0781
600152,维科精华,C,-0.4765
600153,建发股份,F,1.3082
600156,华升股份,C,0.0652
600158,中体产业,K,0.0526
600159,大龙地产,K,0.406
600160,巨化股份,C,0.2043
600161,天坛生物,C,-0.0419
600162,香江控股,K,0.2756
600163,中闽能源,C,1.5068
600165,新日恒力,C,-0.1105
600166,福田汽车,C,0.2247
600167,联美控股,D,-0.2372
600168,武汉控股,D,1.1782
600169,太原重工,C,1.7098
600171,上海贝岭,C,-0.038
600173,卧龙地产,K,1.1595
600175,美都能源,F,-0.2765
600176,中国巨石,C,1.1676
600177,雅戈尔,C,1.0066
600178,东安动力,C,0.399
600180,瑞茂通,F,-0.259
600182,S佳通,C,-0.2417
600183,生益科技,C,0.2976
600184,光电股份,C,0.6603
600185,格力地产,K,1.3963
600186,莲花健康,C,0.5901
600187,国中水务,D,0.2005
600189,吉林森工,C,-0.0361
600192,长城电工,C,-0.5317
600193,创兴资源,B,-0.2441
600195,中牧股份,C,0.3986
600197,伊力特,C,0.6568
600198,大唐电信,C,-0.5502
600199,金种子酒,C,1.1776
600200,江苏吴中,S,0.0308
600201,生物股份,C,-0.2616
600202,哈空调,C,0.6378
600203,福日电子,F,-0.4829
600206,有研新材,C,-0.3276
600208,新湖中宝,K,1.5343
600210,紫江企业,C,0.8032
600211,西藏药业,F,-0.5142
600212,江泉实业,S,0.3149
600213,亚星客车,C,0.4724
600215,长春经开,K,0.1632
600216,浙江医药,C,0.2759
600217,中再资环,C,0.1918
600218,全柴动力,C,-0.3284
600219,南山铝业,C,0.8231
600220,江苏阳光,C,-0.1105
600223,鲁商置业,K,0.9401
600225,*ST松江,K,0.1387
600227,赤天化,C,4.5634
600228,*ST昌九,C,0.2651
600229,城市传媒,C,1.7227
600230,沧州大化,C,0.3053
600233,圆通速递,C,-0.2903
600235,民丰特纸,C,0.1586
600237,铜峰电子,C,-0.5704
600239,云南城投,K,0.6855
600242,中昌数据,G,-0.0029
600243,青海华鼎,C,-0.1739
600247,ST成城,F,0.0433
600249,两面针,C,0.4005
600251,冠农股份,C,0.1565
600252,中恒集团,C,0.5736
600255,鑫科材料,C,-0.2155
600256,广汇能源,B,0.5046
600257,大湖股份,A,-0.0906
600259,广晟有色,B,0.9385
600260,凯乐科技,S,0.1547
600261,阳光照明,C,-0.7007
600262,北方股份,C,0.2594
600265,ST景谷,A,-0.6847
600266,北京城建,K,2.8605
600267,海正药业,C,0.0884
600268,国电南自,C,0.5954
600269,赣粤高速,G,1.0598
600270,外运发展,G,-0.0626
600273,嘉化能源,C,-0.1617
600275,*ST昌鱼,K,0.3185
600276,恒瑞医药,C,0.1246
600277,亿利洁能,C,0.4967
600278,东方创业,F,0.7711
600279,重庆港九,G,-0.4062
600280,中央商场,F,0.9277
600281,太化股份,C,-0.375
600282,南钢股份,C,1.0316
600283,钱江水利,D,0.2001
600287,江苏舜天,F,0.888
600289,亿阳信通,I,-0.1593
600290,华仪电气,C,0.034
600292,远达环保,N,0.4501
600297,广汇汽车,C,0.1918
600298,安琪酵母,C,0.2654
600299,安迪苏,C,0.4171
600300,维维股份,C,0.0375
600301,ST南化,C,-0.5604
600302,标准股份,C,0.0841
600303,曙光股份,C,0.1593
600305,恒顺醋业,C,0.1155
600306,商业城,F,-0.1995
600307,酒钢宏兴,C,1.3184
600308,华泰股份,C,0.7388
600309,万华化学,C,1.0647
600310,桂东电力,D,0.1883
600311,荣华实业,B,0.4131
600312,平高电气,C,-0.0118
600313,农发种业,F,0.6694
600315,上海家化,C,0.1264
600316,洪都航空,C,0.2835
600317,营口港,G,-0.5914
600319,亚星化学,C,-0.042
600321,国栋建设,C,0.8769
600322,天房发展,K,0.3373
600323,瀚蓝环境,D,-0.3393
600325,华发股份,K,0.9878
600327,大东方,F,-0.437
600328,兰太实业,C,-0.2339
600329,中新药业,C,-0.0813
600330,天通股份,C,-0.8936
600331,宏达股份,C,-0.0325
600333,长春燃气,C,0.0514
600335,国机汽车,F,-0.478
600336,澳柯玛,C,-0.112
600338,西藏珠峰,C,0.2727
600339,中油工程,C,-0.289
600340,华夏幸福,K,0.9983
600343,航天动力,C,-0.0013
600345,长江通信,C,-0.1542
600346,恒力股份,C,-0.4412
600348,阳泉煤业,B,1.0874
600350,山东高速,G,1.0163
600351,亚宝药业,C,-0.7893
600352,浙江龙盛,C,0.9893
600353,旭光股份,C,-0.0603
600354,敦煌种业,A,0.5841
600355,精伦电子,C,-1.01
600356,恒丰纸业,C,0.0485
600358,国旅联合,L,-0.7147
600359,新农开发,A,0.3825
600360,华微电子,C,-0.3389
600361,华联综超,F,0.2441
600363,联创光电,C,-0.5132
600366,宁波韵升,C,0.1383
600367,红星发展,C,0.1074
600368,五洲交通,G,0.2826
600370,三房巷,C,-0.5665
600371,万向德农,A,-0.269
600372,中航电子,C,0.0505
600373,中文传媒,R,-0.6518
600375,华菱星马,C,-0.2922
600376,首开股份,K,1.8662
600378,天科股份,C,-0.3422
600379,宝光股份,C,1.4123
600380,健康元,C,0.0722
600381,青海春天,C,0.7022
600382,广东明珠,F,0.4422
600383,金地集团,K,0.9581
600385,山东金泰,C,-0.8458
600386,北巴传媒,F,-0.4605
600387,海越股份,F,-0.1665
600388,龙净环保,C,1.2269
600389,江山股份,C,-0.221
600390,五矿资本,C,-1.0943
600391,航发科技,C,0.548
600392,盛和资源,C,1.4928
600393,粤泰股份,K,-0.073
600395,盘江股份,B,1.0778
600396,金山股份,D,1.0628
600397,安源煤业,B,0.2159
600398,海澜之家,C,-0.5339
600400,红豆股份,C,-0.2209
600401,*ST海润,C,-0.6483
600403,*ST大有,B,0.2624
600405,动力源,C,-0.3257
600406,国电南瑞,I,0.1309
600408,安泰集团,C,0.3605
600409,三友化工,C,0.0846
600410,华胜天成,I,-1.1781
600415,小商品城,L,1.5675
600416,湘电股份,C,0.1743
600418,江淮汽车,C,0.4487
600419,天润乳业,C,-0.0645
600420,现代制药,C,-0.2881
600421,仰帆控股,C,-0.2463
600422,昆药集团,C,0.0628
600425,*ST青松,C,0.1853
600426,华鲁恒升,C,0.6905
600429,三元股份,C,0.2585
600432,*ST吉恩,C,-0.6428
600433,冠豪高新,C,-0.2084
600435,北方导航,C,0.5691
600436,片仔癀,C,0.3403
600439,瑞贝卡,C,0.3972
600444,国机通用,C,-0.1767
600446,金证股份,I,-1.1968
600448,华纺股份,C,0.5135
600449,宁夏建材,C,0.8609
600452,涪陵电力,D,0.0836
600455,博通股份,S,-0.3427
600456,宝钛股份,C,0.0518
600459,贵研铂业,C,0.3535
600460,士兰微,C,-0.5473
600462,九有股份,C,-0.2142
600466,蓝光发展,C,0.9438
600467,好当家,A,0.2806
600468,百利电气,C,-0.03
600469,风神股份,C,-0.1751
600470,六国化工,C,0.1803
600476,湘邮科技,I,-0.6088
600478,科力远,C,-0.5463
600479,千金药业,C,-0.2821
600480,凌云股份,C,-0.5364
600482,中国动力,C,-0.2987
600485,信威集团,C,0.8702
600486,扬农化工,C,0.5914
600488,天药股份,C,0.2426
600489,中金黄金,B,0.802
600493,凤竹纺织,C,-0.6691
600495,晋西车轴,C,0.0336
600497,驰宏锌锗,B,0.5849
600499,科达洁能,C,-0.5245
600500,中化国际,C,0.7554
600501,航天晨光,C,0.1299
600505,西昌电力,D,-0.2553
600506,香梨股份,A,-0.2482
600507,方大特钢,C,0.8652
600508,上海能源,B,0.743
600509,天富能源,D,0.1687
600510,黑牡丹,K,0.6077
600511,国药股份,F,0.1956
600513,联环药业,C,-0.2581
600515,海航基础,F,-0.1064
600517,置信电气,C,-0.6938
600518,康美药业,C,0.2256
600519,贵州茅台,C,0.6547
600521,华海药业,C,0.2526
600523,贵航股份,C,-0.2052
600525,长园集团,C,-0.136
600526,菲达环保,C,0.1789
600527,江南高纤,C,0.0848
600529,山东药玻,C,-0.2616
600530,交大昂立,C,0.346
600531,豫光金铅,C,0.5257
600532,宏达矿业,B,-0.1123
600533,栖霞建设,K,0.8509
600535,天士力,C,0.2122
600536,中国软件,I,0.1677
600537,亿晶光电,C,-0.6467
600538,国发股份,C,-0.9842
600539,狮头股份,C,-0.1793
600540,*ST新赛,A,0.0638
600543,莫高股份,C,0.4017
600546,山煤国际,F,0.8234
600547,山东黄金,B,0.7943
600549,厦门钨业,C,0.5258
600550,保变电气,C,0.2442
600551,时代出版,R,-0.7238
600556,ST慧球,C,0.8143
600557,康缘药业,C,-0.6113
600559,老白干酒,C,3.3892
600560,金自天正,C,-0.6458
600561,江西长运,G,0.0327
600562,国睿科技,C,1.2909
600563,法拉电子,C,-0.4083
600565,迪马股份,K,0.4055
600566,济川药业,C,-0.6502
600567,山鹰纸业,C,0.4409
600568,中珠医疗,C,0.055
600569,安阳钢铁,C,1.6757
600570,恒生电子,I,0.1397
600571,信雅达,I,1.1874
600572,康恩贝,C,-0.3808
600573,惠泉啤酒,C,-0.1252
600577,精达股份,C,-0.2132
600578,京能电力,D,1.6541
600579,天华院,C,0.0614
600581,八一钢铁,C,0.7974
600582,天地科技,C,0.3517
600583,海油工程,B,0.9932
600586,金晶科技,C,0.3296
600587,新华医疗,C,-0.718
600588,用友网络,I,-0.1215
600589,广东榕泰,C,-0.1542
600590,泰豪科技,C,-0.4751
600592,龙溪股份,C,-0.1506
600593,大连圣亚,N,-0.4479
600594,益佰制药,C,-0.547
600595,中孚实业,C,0.4394
600596,新安股份,C,0.0735
600598,北大荒,A,0.493
600601,方正科技,C,-0.2458
600603,广汇物流,S,-0.438
600605,汇通能源,F,-0.603
600606,绿地控股,K,0.9462
600608,*ST沪科,C,-0.2205
600609,金杯汽车,C,0.1877
600615,丰华股份,C,-0.199
600616,金枫酒业,C,0.3475
600620,天宸股份,S,0.0933
600621,华鑫股份,K,0.4554
600622,嘉宝集团,K,0.2006
600624,复旦复华,S,-0.618
600626,申达股份,F,-0.5693
600628,新世界,F,0.1934
600629,华建集团,C,-0.1594
600630,龙头股份,C,-0.3636
600633,浙数文化,R,-0.359
600634,富控互动,C,-1.1112
600636,*ST爱富,C,-0.2084
600638,新黄浦,K,0.3058
600640,号百控股,L,-0.8771
600641,万业企业,K,0.6045
600642,申能股份,D,0.9951
600644,乐山电力,D,0.253
600645,中源协和,M,0.603
600647,同达创业,K,-0.2265
600651,飞乐音响,C,-0.4998
600652,游久游戏,B,-0.7195
600653,申华控股,F,0.36
600655,豫园商城,F,0.4261
600657,信达地产,K,2.3317
600658,电子城,K,0.1841
600661,新南洋,P,-1.6616
600662,强生控股,G,-0.9455
600665,天地源,K,1.2922
600666,奥瑞德,C,-1.3644
600668,尖峰集团,C,-0.0193
600671,天目药业,C,-0.2907
600673,东阳光科,C,-0.2177
600674,川投能源,D,0.8051
600675,中华企业,K,0.7611
600676,交运股份,G,0.1678
600678,四川金顶,C,3.1177
600682,南京新百,F,-0.2821
600683,京投发展,K,0.3563
600684,珠江实业,K,0.3424
600686,金龙汽车,C,0.1708
600687,刚泰控股,C,0.544
600690,青岛海尔,C,0.4986
600691,阳煤化工,C,0.8962
600692,亚通股份,G,-0.1045
600693,东百集团,F,0.1362
600694,大商股份,F,1.4778
600696,*ST匹凸,K,-0.6637
600697,欧亚集团,F,0.8109
600699,均胜电子,C,-1.1035
600702,沱牌舍得,C,1.3002
600703,三安光电,C,-0.0815
600706,曲江文旅,N,0.0783
600707,彩虹股份,C,-0.5328
600708,光明地产,G,0.0246
600710,*ST常林,C,1.1823
600711,盛屯矿业,B,-0.2623
600712,南宁百货,F,0.0295
600713,南京医药,F,-0.3574
600715,文投控股,C,-1.0501
600717,天津港,G,0.6144
600718,东软集团,I,-0.1557
600720,祁连山,C,1.015
600721,百花村,C,-0.2863
600723,首商股份,F,0.5581
600724,宁波富达,K,0.401
600727,鲁北化工,C,-0.1885
600728,佳都科技,I,-0.3339
600729,重庆百货,F,0.4767
600730,中国高科,K,-0.6051
600731,湖南海利,C,-0.117
600732,ST新梅,K,-0.0531
600733,S*ST前锋,K,0.7739
600734,实达集团,F,-0.0747
600735,新华锦,C,0.0037
600736,苏州高新,K,0.2371
600737,中粮糖业,C,1.303
600738,兰州民百,F,0.1401
600739,辽宁成大,F,0.9641
600740,山西焦化,C,0.3167
600742,一汽富维,C,0.2459
600743,华远地产,K,0.5538
600744,华银电力,D,0.1042
600746,江苏索普,C,-0.8192
600750,江中药业,C,-0.0659
600753,东方银星,F,-0.2623
600755,厦门国贸,F,0.8572
600757,长江传媒,R,-0.1617
600758,红阳能源,D,-0.4794
600760,中航黑豹,C,-0.3764
600763,通策医疗,Q,-0.4771
600764,中电广通,I,-0.0864
600765,中航重机,C,-0.1974
600768,宁波富邦,C,-0.6574
600769,祥龙电业,C,-0.3802
600770,综艺股份,I,-0.6968
600771,广誉远,C,0.2627
600773,西藏城投,K,0.3353
600774,汉商集团,F,0.3715
600778,友好集团,F,0.3894
600779,水井坊,C,0.6734
600780,通宝能源,D,1.0948
600781,辅仁药业,C,-0.19
600782,新钢股份,C,1.6176
600783,鲁信创投,S,1.3875
600784,鲁银投资,S,1.0267
600785,新华百货,F,0.4464
600787,中储股份,G,0.0321
600789,鲁抗医药,C,-0.5724
600790,轻纺城,L,-0.1709
600791,京能置业,K,0.5854
600792,云煤能源,C,1.0998
600793,宜宾纸业,C,-0.2998
600794,保税科技,G,0.1886
600795,国电电力,D,1.8917
600796,钱江生化,C,-0.02
600798,宁波海运,G,0.2112
600800,天津磁卡,C,-0.1588
600802,福建水泥,C,0.5361
600803,新奥股份,C,-0.1112
600804,鹏博士,I,0.1468
600805,悦达投资,S,0.4015
600809,山西汾酒,C,1.4041
600810,神马股份,C,0.215
600811,东方集团,F,1.0469
600812,华北制药,C,-0.0881
600814,杭州解百,F,0.4799
600815,*ST厦工,C,2.1261
600821,津劝业,F,0.3455
600823,世茂股份,K,0.9965
600824,益民集团,F,0.2276
600825,新华传媒,R,-0.2742
600826,兰生股份,F,0.1239
600828,茂业商业,F,0.7076
600830,香溢融通,F,0.3687
600831,广电网络,I,-0.0647
600833,第一医药,F,-0.239
600834,申通地铁,G,0.0039
600836,界龙实业,C,-0.0541
600838,上海九百,F,-0.062
600839,四川长虹,C,0.163
600847,*ST万里,C,-0.4281
600850,华东电脑,I,0.1009
600854,春兰股份,C,-0.2123
600855,航天长峰,C,1.1015
600856,中天能源,F,-0.8452
600857,宁波中百,F,-0.9707
600859,王府井,F,0.7707
600861,北京城乡,F,-0.0206
600862,中航高科,K,-0.0102
600863,内蒙华电,D,1.3847
600864,哈投股份,D,1.6085
600865,百大集团,F,-0.0569
600867,通化东宝,C,-0.2883
600868,梅雁吉祥,D,0.4982
600869,智慧能源,C,-0.3349
600872,中炬高新,C,-0.0124
600873,梅花生物,C,0.6384
600877,*ST嘉陵,C,-0.0665
600879,航天电子,C,0.2266
600880,博瑞传播,R,-0.7486
600881,亚泰集团,C,0.8599
600882,广泽股份,B,0.1111
600883,博闻科技,C,-0.1776
600884,杉杉股份,C,-0.3151
600885,宏发股份,C,-0.6079
600886,国投电力,D,1.6019
600887,伊利股份,C,0.9289
600888,新疆众和,C,0.6303
600889,南京化纤,C,0.0087
600890,中房股份,K,0.3693
600891,秋林集团,F,0.0551
600893,航发动力,C,-0.4686
600895,张江高科,S,1.3216
600896,览海投资,G,1.1719
600897,厦门空港,G,0.518
600898,国美通讯,F,-0.263
600900,长江电力,D,0.9155
600960,渤海活塞,C,-0.5182
600961,株冶集团,C,0.1989
600963,岳阳林纸,C,0.1975
600965,福成股份,A,0.4631
600966,博汇纸业,C,-0.2028
600967,内蒙一机,C,-0.1508
600969,郴电国际,D,0.2456
600970,中材国际,C,1.6806
600971,恒源煤电,B,1.22
600973,宝胜股份,C,-0.1833
600975,新五丰,A,0.92
600976,健民集团,F,0.0686
600978,宜华生活,C,0.1484
600979,广安爱众,D,-0.0659
600980,北矿科技,C,-0.6171
600982,宁波热电,D,-0.066
600983,惠而浦,C,0.0907
600985,雷鸣科化,C,0.1927
600987,航民股份,C,-0.1523
600988,赤峰黄金,B,-0.512
600990,四创电子,C,0.6248
600992,贵绳股份,C,-0.1787
600993,马应龙,F,-0.018
600995,文山电力,D,0.2371
600997,开滦股份,C,1.1205
600998,九州通,F,0.0476
601000,唐山港,G,0.9194
601001,大同煤业,B,0.3898
601002,晋亿实业,C,0.2437
601003,柳钢股份,C,0.6888
601006,大秦铁路,G,0.7977
601007,金陵饭店,H,-0.4337
601008,连云港,G,0.4184
601010,文峰股份,F,0.6779
601011,宝泰隆,C,-0.5834
601012,隆基股份,C,0.3947
601018,宁波港,G,0.9418
601028,玉龙股份,C,0.1166
601058,赛轮金宇,C,-0.1495
601098,中南传媒,R,0.2365
601100,恒立液压,C,0.5276
601101,昊华能源,B,1.1252
601106,*ST一重,C,1.3723
601113,华鼎股份,C,0.0765
601116,三江购物,F,-0.0087
601118,海南橡胶,A,0.4416
601126,四方股份,C,0.2422
601137,博威合金,C,-0.1967
601139,深圳燃气,D,0.4062
601158,重庆水务,D,1.4366
601168,西部矿业,B,1.1471
601177,杭齿前进,C,0.4254
601179,中国西电,C,1.6071
601188,龙江交通,G,0.9777
601199,江南水务,D,0.3145
601208,东材科技,C,-0.6693
601218,吉鑫科技,C,-0.5885
601222,林洋能源,C,-0.5235
601231,环旭电子,C,-0.5461
601233,桐昆股份,C,1.373
601258,庞大集团,F,0.1353
601311,骆驼股份,C,-0.1335
601313,江南嘉捷,C,-0.1708
601339,百隆东方,C,0.366
601369,陕鼓动力,C,0.8969
601388,怡球资源,C,-0.0843
601515,东风股份,C,-0.1835
601518,吉林高速,G,0.7197
601558,*ST锐电,C,0.9543
601566,九牧王,C,0.2412
601567,三星医疗,C,0.3236
601599,鹿港文化,C,-0.5381
601616,广电电气,C,0.2948
601636,旗滨集团,C,0.3589
601666,平煤股份,B,1.1125
601677,明泰铝业,C,-0.0782
601678,滨化股份,C,0.5444
601699,潞安环能,B,1.0118
601700,风范股份,C,-0.6985
601718,际华集团,C,1.4045
601777,力帆股份,C,0.2932
601798,蓝科高新,C,-0.2537
601799,星宇股份,C,-0.6343
601801,皖新传媒,R,-0.0378
601872,招商轮船,G,1.6614
601877,正泰电器,C,0.6748
601890,亚星锚链,C,-0.1156
601908,京运通,C,-0.1313
601918,新集能源,B,1.4642
601928,凤凰传媒,R,0.1926
601929,吉视传媒,I,-0.4851
601933,永辉超市,F,0.4682
601958,金钼股份,B,0.58
601965,中国汽研,C,-0.123
601989,中国重工,C,1.8886
601996,丰林集团,C,-0.0903
601999,出版传媒,R,-0.5532
603000,人民网,I,-0.6332
603001,奥康国际,C,0.3873
603002,宏昌电子,C,-0.1657
603077,和邦生物,C,-0.1375
603123,翠微股份,F,0.1008
603128,华贸物流,G,0.2048
603167,渤海轮渡,G,-0.6969
603333,明星电缆,C,0.3856
603366,日出东方,C,-0.1355
603399,新华龙,C,0.1952
603766,隆鑫通用,C,-0.23
