股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600106,重庆路桥,G,1.1896
600107,美尔雅,C,0.6944
600108,亚盛集团,A,1.0739
600110,诺德股份,C,0.2372
600111,北方稀土,C,1.2675
600112,*ST天成,C,0.9757
600113,浙江东日,F,4.8896
600114,东睦股份,C,1.7516
600116,三峡水利,D,0.996
600117,西宁特钢,C,1.3958
600118,中国卫星,C,1.8408
600119,长江投资,G,1.7155
600120,浙江东方,F,1.8859
600121,*ST郑煤,B,1.4975
600122,宏图高科,F,1.0091
600123,兰花科创,B,1.5922
600125,铁龙物流,G,1.5879
600126,杭钢股份,C,1.0923
600127,金健米业,C,1.0593
600128,弘业股份,F,1.4078
600129,太极集团,C,0.9483
600130,波导股份,C,1.0004
600131,岷江水电,D,1.6637
600132,重庆啤酒,C,0.8531
600133,东湖高新,K,1.1896
600135,乐凯胶片,C,1.3159
600136,当代明诚,F,1.3396
600137,浪莎股份,C,1.2329
600138,中青旅,L,0.8085
600139,西部资源,B,1.8026
600141,兴发集团,C,1.4544
600143,金发科技,C,1.3084
600145,*ST新亿,C,1.3551
600146,商赢环球,C,1.6425
600148,长春一东,C,0.9672
600149,*ST坊展,S,0.4438
600150,中国船舶,C,1.7637
600151,航天机电,C,1.3116
600152,维科精华,C,1.1347
600153,建发股份,F,2.1005
600156,华升股份,C,0.9745
600158,中体产业,K,1.3481
600159,大龙地产,K,1.1777
600160,巨化股份,C,1.4886
600161,天坛生物,C,0.7917
600162,香江控股,K,2.1365
600163,中闽能源,C,1.2029
600165,新日恒力,C,0.2729
600166,福田汽车,C,1.6587
600167,联美控股,D,1.5723
600168,武汉控股,D,1.4288
600169,太原重工,C,1.429
600171,上海贝岭,C,1.3073
600172,黄河旋风,C,0.7102
600173,卧龙地产,K,1.6289
600176,中国巨石,C,1.8576
600177,雅戈尔,C,1.143
600178,东安动力,C,0.9427
600179,安通控股,C,1.0988
600180,瑞茂通,F,1.1718
600182,S佳通,C,1.2824
600183,生益科技,C,1.4074
600184,光电股份,C,1.2405
600185,格力地产,K,1.4103
600186,莲花健康,C,1.4097
600187,国中水务,D,1.0667
600189,吉林森工,C,0.9178
600191,华资实业,C,1.1187
600192,长城电工,C,0.8712
600193,创兴资源,K,1.5154
600195,中牧股份,C,1.1476
600197,伊力特,C,1.7401
600199,金种子酒,C,1.2291
600200,江苏吴中,C,0.8999
600201,生物股份,C,1.3974
600202,哈空调,C,1.1361
600206,有研新材,C,0.9298
600207,安彩高科,C,1.6137
600208,新湖中宝,K,2.3711
600210,紫江企业,C,0.7695
600211,西藏药业,F,0.9447
600212,江泉实业,D,1.295
600213,亚星客车,C,1.9211
600215,长春经开,K,1.2676
600216,浙江医药,C,0.8003
600217,中再资环,C,4.5134
600218,全柴动力,C,1.1457
600219,南山铝业,C,1.0655
600220,江苏阳光,C,1.0469
600222,太龙药业,C,0.6151
600223,鲁商置业,K,1.5304
600225,*ST松江,K,1.0357
600226,瀚叶股份,C,1.431
600227,赤天化,C,0.8275
600228,*ST昌九,C,1.5437
600229,城市传媒,C,1.6835
600230,沧州大化,C,2.096
600231,凌钢股份,C,1.3128
600232,金鹰股份,C,1.4545
600233,圆通速递,C,0.4163
600235,民丰特纸,C,1.707
600236,桂冠电力,D,0.6158
600237,铜峰电子,C,1.6089
600238,海南椰岛,C,1.1981
600239,云南城投,K,1.4686
600240,华业资本,K,1.9722
600241,时代万恒,F,1.4052
600242,中昌数据,G,1.2291
600243,青海华鼎,C,1.5756
600246,万通地产,K,1.4462
600247,ST成城,F,2.4661
600249,两面针,C,1.4849
600250,南纺股份,F,1.3739
600251,冠农股份,C,0.8523
600252,中恒集团,C,0.7204
600255,鑫科材料,C,1.6319
600256,广汇能源,S,0.678
600257,大湖股份,A,1.3101
600258,首旅酒店,L,1.1013
600259,广晟有色,B,3.079
600260,凯乐科技,C,1.4166
600261,阳光照明,C,1.316
600262,北方股份,C,1.1124
600266,北京城建,K,1.7069
600267,海正药业,C,0.8193
600268,国电南自,C,1.522
600269,赣粤高速,G,0.8192
600270,外运发展,G,1.176
600271,航天信息,C,1.7031
600273,嘉化能源,C,1.2661
600275,*ST昌鱼,K,0.3718
600276,恒瑞医药,C,0.3194
600277,亿利洁能,C,0.8119
600278,东方创业,F,1.3817
600279,重庆港九,G,1.0204
600280,中央商场,F,0.2424
600281,太化股份,C,1.2793
600282,南钢股份,C,0.7165
600283,钱江水利,D,1.612
600285,羚锐制药,C,0.5573
600287,江苏舜天,F,2.1042
600288,大恒科技,C,1.9494
600289,亿阳信通,I,1.1679
600290,华仪电气,C,1.3001
600293,三峡新材,C,0.9842
600298,安琪酵母,C,1.5521
600299,安迪苏,C,1.688
600300,维维股份,C,1.2704
600301,ST南化,C,1.2257
600302,标准股份,C,1.0205
600303,曙光股份,C,0.5727
600305,恒顺醋业,C,1.3145
600306,商业城,F,-0.0753
600307,酒钢宏兴,C,0.9851
600308,华泰股份,C,0.9284
600309,万华化学,C,1.1835
600310,桂东电力,D,1.4467
600311,荣华实业,B,1.2449
600312,平高电气,C,1.3624
600313,农发种业,F,1.1415
600315,上海家化,C,0.0378
600316,洪都航空,C,2.7377
600317,营口港,G,0.7998
600319,亚星化学,C,1.2661
600321,国栋建设,C,2.1583
600322,天房发展,K,1.4388
600323,瀚蓝环境,D,0.78
600325,华发股份,K,1.3795
600327,大东方,F,1.1025
600329,中新药业,C,0.65
600330,天通股份,C,1.5997
600331,宏达股份,C,1.5177
600333,长春燃气,C,0.9816
600336,澳柯玛,C,0.731
600337,美克家居,C,1.1198
600338,西藏珠峰,C,1.0786
600339,中油工程,C,1.163
600340,华夏幸福,K,1.1032
600343,航天动力,C,1.7088
600345,长江通信,C,0.8967
600346,恒力股份,C,1.0452
600348,阳泉煤业,B,1.7333
600350,山东高速,G,0.7381
600351,亚宝药业,C,0.7836
600352,浙江龙盛,C,0.7848
600353,旭光股份,C,1.4029
600354,敦煌种业,A,1.4162
600355,精伦电子,C,0.9725
600356,恒丰纸业,C,1.0586
600358,国旅联合,L,0.9741
600359,新农开发,A,1.3719
600360,华微电子,C,1.1618
600361,华联综超,F,1.0919
600363,联创光电,C,0.7808
600365,通葡股份,C,0.4608
600366,宁波韵升,C,2.0476
600367,红星发展,C,1.9667
600370,三房巷,C,0.9155
600371,万向德农,A,1.4085
600372,中航电子,C,2.2624
600373,中文传媒,R,1.3499
600375,华菱星马,C,1.3689
600376,首开股份,K,1.6164
600378,天科股份,C,0.8594
600380,健康元,C,1.5029
600381,青海春天,B,0.3111
600382,广东明珠,F,1.4551
600383,金地集团,K,1.8495
600386,北巴传媒,F,0.8613
600387,海越股份,F,1.4734
600388,龙净环保,C,0.9522
600389,江山股份,C,0.139
600390,五矿资本,C,1.3718
600391,航发科技,C,2.2793
600392,盛和资源,I,3.5746
600393,粤泰股份,K,1.1222
600395,盘江股份,B,2.2662
600396,金山股份,D,0.9418
600397,安源煤业,B,1.8279
600398,海澜之家,C,0.7558
600399,抚顺特钢,C,1.6948
600400,红豆股份,C,1.4456
600401,*ST海润,C,0.8959
600403,*ST大有,B,1.5455
600405,动力源,C,1.2259
600406,国电南瑞,I,1.1427
600408,安泰集团,C,1.158
600409,三友化工,C,1.1352
600410,华胜天成,I,1.0931
600415,小商品城,L,1.1271
600416,湘电股份,C,1.0634
600418,江淮汽车,C,2.4107
600420,现代制药,C,0.2274
600421,仰帆控股,C,0.4008
600422,昆药集团,C,0.6036
600423,*ST柳化,C,0.9506
600425,*ST青松,C,2.1682
600426,华鲁恒升,C,2.0698
600428,中远海特,G,1.5433
600429,三元股份,C,1.8288
600432,*ST吉恩,C,2.2577
600435,北方导航,C,2.3846
600438,通威股份,C,0.6255
600439,瑞贝卡,C,1.3185
600444,国机通用,C,1.6867
600446,金证股份,I,0.931
600448,华纺股份,C,0.8229
600449,宁夏建材,C,2.3476
600452,涪陵电力,D,1.2977
600456,宝钛股份,C,1.2889
600458,时代新材,C,1.5272
600459,贵研铂业,C,1.6876
600460,士兰微,C,1.1784
600461,洪城水业,D,1.1409
600466,蓝光发展,C,1.0053
600467,好当家,A,0.902
600468,百利电气,C,0.7712
600469,风神股份,C,1.1707
600470,六国化工,C,1.5837
600475,华光股份,C,1.2629
600476,湘邮科技,I,1.0012
600478,科力远,C,0.1508
600479,千金药业,C,0.5355
600480,凌云股份,C,1.3177
600481,双良节能,C,1.0503
600482,中国动力,C,1.5931
600483,福能股份,C,0.5313
600485,信威集团,C,1.2288
600486,扬农化工,C,1.1789
600487,亨通光电,C,1.3444
600488,天药股份,C,0.7977
600489,中金黄金,B,1.0898
600490,鹏欣资源,C,0.3558
600493,凤竹纺织,C,0.9426
600495,晋西车轴,C,1.4709
600497,驰宏锌锗,B,1.4684
600498,烽火通信,C,1.6533
600499,科达洁能,C,1.4049
600500,中化国际,F,1.0971
600501,航天晨光,C,0.5982
600503,华丽家族,K,1.2068
600505,西昌电力,D,1.1217
600507,方大特钢,C,1.1367
600508,上海能源,B,1.478
600509,天富能源,D,1.3226
600510,黑牡丹,K,2.3501
600511,国药股份,F,1.1494
600513,联环药业,C,1.5076
600515,海航基础,F,0.0676
600516,方大炭素,C,1.3479
600517,置信电气,C,0.5887
600518,康美药业,C,-0.4026
600519,贵州茅台,C,0.1739
600520,中发科技,C,1.2798
600521,华海药业,C,0.8508
600522,中天科技,C,1.2443
600523,贵航股份,C,2.1324
600526,菲达环保,C,1.1331
600527,江南高纤,C,1.9169
600529,山东药玻,C,1.1938
600530,交大昂立,C,1.1389
600531,豫光金铅,C,1.313
600532,宏达矿业,C,1.5351
600533,栖霞建设,K,1.1476
600535,天士力,C,0.1227
600536,中国软件,I,1.2661
600537,亿晶光电,C,1.7312
600539,狮头股份,C,1.9428
600540,*ST新赛,A,1.4186
600543,莫高股份,C,0.741
600546,山煤国际,F,1.9909
600549,厦门钨业,C,2.1261
600550,保变电气,C,1.2284
600551,时代出版,R,0.9538
600552,凯盛科技,C,0.8365
600557,康缘药业,C,0.3027
600558,大西洋,C,1.0169
600559,老白干酒,C,1.3337
600560,金自天正,C,1.5381
600561,江西长运,G,1.0249
600562,国睿科技,C,0.9535
600563,法拉电子,C,0.8922
600565,迪马股份,C,1.2366
600567,山鹰纸业,C,2.4461
600568,中珠医疗,C,1.268
600569,安阳钢铁,C,0.7363
600570,恒生电子,I,1.1473
600571,信雅达,I,1.3288
600572,康恩贝,C,0.4881
600573,惠泉啤酒,C,0.7431
600575,皖江物流,G,0.5599
600577,精达股份,C,1.1914
600578,京能电力,D,0.2278
600579,天华院,C,1.1173
600580,卧龙电气,C,2.1138
600581,八一钢铁,C,1.5423
600582,天地科技,C,1.9065
600583,海油工程,B,0.9398
600584,长电科技,C,1.3028
600586,金晶科技,C,1.381
600587,新华医疗,C,0.2968
600588,用友网络,I,0.7378
600589,广东榕泰,C,0.8396
600590,泰豪科技,C,1.1229
600592,龙溪股份,C,1.0443
600593,大连圣亚,N,0.7822
600594,益佰制药,C,0.2885
600595,中孚实业,C,1.3746
600596,新安股份,C,0.97
600597,光明乳业,C,0.4691
600601,方正科技,C,0.8964
600603,广汇物流,S,1.3735
600605,汇通能源,F,1.0547
600606,绿地控股,K,3.6749
600608,*ST沪科,C,1.0722
600609,金杯汽车,C,1.827
600615,丰华股份,K,1.1622
600616,金枫酒业,C,1.0983
600620,天宸股份,S,0.8086
600621,华鑫股份,K,1.4874
600622,嘉宝集团,K,1.5796
600624,复旦复华,S,1.368
600626,申达股份,F,0.9297
600628,新世界,F,1.0453
600629,华建集团,C,1.1167
600630,龙头股份,C,1.3911
600633,浙数文化,R,1.4546
600636,*ST爱富,C,1.7987
600637,东方明珠,I,0.9616
600638,新黄浦,K,1.3298
600640,号百控股,L,1.6566
600641,万业企业,K,1.5412
600642,申能股份,D,0.2768
600644,乐山电力,D,0.8927
600645,中源协和,M,1.2968
600647,同达创业,K,1.4602
600651,飞乐音响,C,1.3263
600652,游久游戏,B,1.5719
600653,申华控股,F,1.164
600655,豫园商城,F,1.0346
600656,退市博元,C,1.6455
600657,信达地产,K,1.5151
600658,电子城,K,1.5703
600662,强生控股,G,0.987
600664,哈药股份,C,0.6419
600665,天地源,K,1.2856
600666,奥瑞德,C,0.72
600667,太极实业,C,0.743
600668,尖峰集团,C,1.8275
600671,天目药业,C,0.5225
600673,东阳光科,C,1.0714
600674,川投能源,D,0.6055
600675,中华企业,K,1.9167
600676,交运股份,G,0.9918
600677,航天通信,F,1.6588
600678,四川金顶,C,1.1794
600681,百川能源,R,1.4428
600682,南京新百,F,0.9362
600683,京投发展,K,3.2218
600684,珠江实业,K,2.8488
600686,金龙汽车,C,1.0898
600687,刚泰控股,F,0.7537
600690,青岛海尔,C,1.1872
600692,亚通股份,G,1.1652
600693,东百集团,F,0.6328
600696,*ST匹凸,K,1.7347
600697,欧亚集团,F,0.9955
600699,均胜电子,C,0.9927
600701,工大高新,S,0.969
600702,沱牌舍得,C,1.9576
600703,三安光电,C,0.2333
600704,物产中大,F,2.112
600706,曲江文旅,N,0.9152
600708,光明地产,G,0.8164
600710,*ST常林,C,1.6685
600711,盛屯矿业,B,1.6792
600712,南宁百货,F,1.1134
600713,南京医药,F,0.361
600714,金瑞矿业,B,1.3895
600716,凤凰股份,K,1.5687
600717,天津港,G,0.8363
600718,东软集团,I,1.0067
600720,祁连山,C,2.4464
600721,百花村,C,1.4712
600722,金牛化工,C,1.6669
600723,首商股份,F,1.153
600724,宁波富达,K,1.465
600727,鲁北化工,C,1.2546
600728,佳都科技,I,0.493
600729,重庆百货,F,2.1273
600730,中国高科,F,0.924
600731,湖南海利,C,0.9213
600732,ST新梅,K,1.8849
600734,实达集团,K,1.2051
600735,新华锦,C,1.6095
600736,苏州高新,K,1.7151
600737,中粮糖业,C,1.6211
600738,兰州民百,F,1.2651
600739,辽宁成大,F,1.3135
600740,山西焦化,C,1.6475
600741,华域汽车,C,1.0671
600742,一汽富维,C,1.4552
600743,华远地产,K,0.9412
600744,华银电力,D,-0.1902
600745,中茵股份,K,1.0884
600746,江苏索普,C,0.9851
600747,*ST大控,K,1.6745
600748,上实发展,K,1.6377
600749,西藏旅游,N,1.3261
600750,江中药业,C,0.6708
600753,东方银星,F,0.7673
600755,厦门国贸,F,1.7664
600756,浪潮软件,I,0.4335
600757,长江传媒,R,1.0443
600758,红阳能源,D,1.0069
600759,洲际油气,K,2.0893
600760,中航黑豹,C,1.9033
600761,安徽合力,C,1.0326
600763,通策医疗,Q,0.4904
600764,中电广通,I,1.3403
600765,中航重机,C,2.7545
600766,园城黄金,K,1.1104
600767,*ST运盛,K,1.3238
600768,宁波富邦,C,1.341
600769,祥龙电业,C,0.9929
600770,综艺股份,D,1.2704
600771,广誉远,C,-0.2903
600773,西藏城投,K,1.2498
600774,汉商集团,F,0.7412
600777,新潮能源,S,1.2028
600778,友好集团,F,0.9892
600779,水井坊,C,0.7704
600781,辅仁药业,C,0.6312
600782,新钢股份,C,0.206
600783,鲁信创投,S,1.9709
600784,鲁银投资,C,2.3089
600785,新华百货,F,1.417
600787,中储股份,G,1.687
600789,鲁抗医药,C,1.1607
600790,轻纺城,L,1.6985
600791,京能置业,K,1.3614
600792,云煤能源,C,1.6817
600794,保税科技,G,1.4714
600795,国电电力,D,0.4065
600796,钱江生化,C,1.3459
600797,浙大网新,I,1.3535
600798,宁波海运,G,0.6917
600800,天津磁卡,C,3.2336
600802,福建水泥,C,1.9872
600803,新奥股份,C,2.3417
600804,鹏博士,I,0.6617
600805,悦达投资,S,1.3892
600809,山西汾酒,C,1.16
600810,神马股份,C,1.7168
600811,东方集团,F,1.541
600812,华北制药,C,1.5916
600814,杭州解百,F,1.523
600815,*ST厦工,C,1.7756
600817,*ST宏盛,S,0.6297
600821,津劝业,F,1.023
600823,世茂股份,K,1.172
600824,益民集团,F,0.8509
600825,新华传媒,R,1.3347
600826,兰生股份,F,0.9276
600828,茂业商业,F,1.6485
600829,人民同泰,C,1.6074
600830,香溢融通,F,1.9526
600831,广电网络,I,1.0941
600832,东方明珠,N,0.8899
600833,第一医药,F,0.6844
600834,申通地铁,G,0.8697
600836,界龙实业,C,1.3533
600838,上海九百,F,1.2312
600839,四川长虹,C,0.707
600847,*ST万里,C,0.671
600850,华东电脑,I,0.9102
600854,春兰股份,C,0.8922
600855,航天长峰,C,1.5302
600856,中天能源,F,0.9009
600857,宁波中百,F,0.9545
600859,王府井,F,0.9419
600861,北京城乡,F,0.969
600862,中航高科,K,1.7326
600863,内蒙华电,D,0.7485
600864,哈投股份,D,0.2096
600865,百大集团,F,0.8262
600866,星湖科技,C,1.3326
600867,通化东宝,C,0.6285
600868,梅雁吉祥,D,1.2765
600869,智慧能源,C,1.2569
600870,厦华电子,C,0.4663
600872,中炬高新,C,1.1505
600873,梅花生物,C,1.6374
600879,航天电子,C,1.5643
600880,博瑞传播,R,0.5421
600881,亚泰集团,C,1.5367
600882,广泽股份,B,1.3259
600883,博闻科技,S,1.5264
600884,杉杉股份,C,1.7759
600885,宏发股份,C,1.0947
600886,国投电力,D,0.0879
600887,伊利股份,C,0.6735
600888,新疆众和,C,2.0529
600889,南京化纤,C,1.7977
600891,秋林集团,F,0.9094
600892,大晟文化,F,0.8833
600894,广日股份,C,0.722
600895,张江高科,S,1.1129
600896,览海投资,G,0.9098
600897,厦门空港,G,0.7315
600898,国美通讯,F,1.3144
600900,长江电力,D,0.4069
600960,渤海活塞,C,0.857
600961,株冶集团,C,1.0514
600962,国投中鲁,C,1.3451
600963,岳阳林纸,C,1.1205
600966,博汇纸业,C,0.7958
600967,内蒙一机,C,1.2263
600969,郴电国际,D,1.5272
600970,中材国际,C,1.0101
600971,恒源煤电,B,1.4805
600975,新五丰,A,1.4195
600976,健民集团,C,0.3081
600978,宜华生活,C,0.8287
600979,广安爱众,D,1.3708
600980,北矿科技,C,1.6475
600981,汇鸿集团,F,1.2892
600982,宁波热电,D,0.9585
600984,建设机械,C,1.5008
600985,雷鸣科化,C,0.9694
600987,航民股份,C,0.8604
600990,四创电子,C,1.1319
600992,贵绳股份,C,0.9833
600993,马应龙,F,0.6532
600995,文山电力,D,0.9553
600998,九州通,F,0.3359
601000,唐山港,G,1.0484
601001,大同煤业,B,1.4406
601002,晋亿实业,C,1.8784
601003,柳钢股份,C,0.5656
601006,大秦铁路,G,0.5712
601007,金陵饭店,H,0.6434
601008,连云港,G,0.9809
601010,文峰股份,F,0.927
601011,宝泰隆,C,1.2428
601018,宁波港,G,0.3939
601028,玉龙股份,C,1.4955
601058,赛轮金宇,C,1.0179
601098,中南传媒,R,0.6253
601100,恒立液压,C,1.9546
601101,昊华能源,B,2.1561
601106,*ST一重,C,1.0163
601113,华鼎股份,C,1.4628
601116,三江购物,F,0.8444
601118,海南橡胶,A,1.6597
601126,四方股份,C,0.7854
601137,博威合金,C,0.0165
601139,深圳燃气,D,0.5065
601158,重庆水务,D,0.6051
601168,西部矿业,B,1.4115
601177,杭齿前进,C,1.2016
601179,中国西电,C,0.7766
601188,龙江交通,G,0.9275
601199,江南水务,D,0.7664
601208,东材科技,C,1.0737
601216,君正集团,C,1.7116
601218,吉鑫科技,C,1.1776
601222,林洋能源,C,1.5569
601231,环旭电子,C,0.5523
601233,桐昆股份,C,1.6424
601258,庞大集团,F,1.1294
601311,骆驼股份,C,1.3162
601313,江南嘉捷,C,1.0584
601369,陕鼓动力,C,1.1877
601515,东风股份,C,0.9984
601518,吉林高速,G,0.8652
601519,*ST智慧,I,1.4773
601558,*ST锐电,C,1.3571
601566,九牧王,C,1.0498
601567,三星医疗,C,1.1218
601599,鹿港文化,C,0.9789
601616,广电电气,C,1.1731
601636,旗滨集团,C,1.4301
601666,平煤股份,B,1.271
601677,明泰铝业,C,0.71
601678,滨化股份,C,1.4365
601699,潞安环能,B,2.5378
601700,风范股份,C,1.3218
601718,际华集团,C,0.8121
601777,力帆股份,C,1.0027
601798,蓝科高新,C,0.8914
601799,星宇股份,C,1.3014
601801,皖新传媒,R,1.1169
601872,招商轮船,G,0.894
601877,正泰电器,C,0.4952
601888,中国国旅,L,0.4153
601890,亚星锚链,C,1.3964
601908,京运通,C,0.9579
601928,凤凰传媒,R,1.1083
601929,吉视传媒,I,1.0589
601933,永辉超市,F,1.0987
601958,金钼股份,B,1.4311
601996,丰林集团,C,1.4855
601999,出版传媒,R,1.2492
