股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600004,白云机场,G,0.6182
600005,武钢股份,C,1.2378
600006,东风汽车,C,1.7272
600007,中国国贸,L,0.7575
600008,首创股份,D,1.0392
600009,上海机场,G,0.7575
600010,包钢股份,C,1.292
600017,日照港,G,1.1662
600018,上港集团,G,1.3161
600019,宝钢股份,C,0.8724
600020,中原高速,G,0.9024
600021,上海电力,D,1.5067
600022,山东钢铁,C,1.399
600031,三一重工,C,1.5451
600033,福建高速,G,0.964
600035,楚天高速,G,0.9117
600037,歌华有线,I,1.6383
600048,保利地产,K,1.1625
600050,中国联通,I,0.1855
600051,宁波联合,S,1.8986
600052,浙江广厦,K,1.0715
600053,九鼎投资,K,1.3522
600055,万东医疗,C,0.8401
600057,象屿股份,O,0.5212
600058,五矿发展,F,1.1631
600059,古越龙山,C,1.1505
600060,海信电器,C,2.6559
600062,华润双鹤,C,0.8201
600063,皖维高新,C,2.2052
600064,南京高科,K,1.388
600066,宇通客车,C,0.8385
600067,冠城大通,C,2.1335
600069,银鸽投资,C,1.9212
600070,浙江富润,C,0.901
600071,凤凰光学,C,0.3033
600072,中船科技,C,2.6441
600073,上海梅林,C,1.162
600074,保千里,C,2.5184
600075,新疆天业,C,1.1198
600076,康欣新材,C,1.5968
600077,宋都股份,K,0.821
600078,澄星股份,C,1.5952
600079,人福医药,C,0.3115
600080,金花股份,C,1.2691
600081,东风科技,C,1.9955
600082,海泰发展,K,1.9003
600083,博信股份,C,1.5683
600084,中葡股份,C,0.7384
600085,同仁堂,C,1.2754
600086,东方金钰,C,1.9744
600087,退市长油,G,1.5022
600088,中视传媒,R,1.895
600089,特变电工,C,0.9945
600090,同济堂,C,1.8669
600091,ST明科,C,1.6372
600093,易见股份,C,1.9098
600095,哈高科,C,1.7988
600097,开创国际,A,1.0307
600098,广州发展,D,0.4914
600099,林海股份,C,2.1139
600100,同方股份,I,1.6177
600101,明星电力,D,1.8463
600103,青山纸业,C,2.2298
600104,上汽集团,C,0.963
600105,永鼎股份,C,1.5388
600106,重庆路桥,G,2.0133
600107,美尔雅,C,1.5221
600108,亚盛集团,A,0.819
600110,诺德股份,C,1.5431
600111,北方稀土,C,0.6911
600112,*ST天成,C,2.0644
600113,浙江东日,K,0.7502
600114,东睦股份,C,0.6088
600116,三峡水利,D,0.5692
600117,西宁特钢,C,1.9661
600120,浙江东方,F,0.9877
600122,宏图高科,F,1.1737
600123,兰花科创,B,0.96
600125,铁龙物流,G,0.2344
600126,杭钢股份,C,1.4034
600127,金健米业,C,1.2983
600128,弘业股份,F,1.9219
600129,太极集团,C,1.2881
600130,波导股份,C,1.2151
600131,岷江水电,D,2.0633
600132,重庆啤酒,C,3.0367
600133,东湖高新,S,2.2047
600135,乐凯胶片,C,1.9777
600136,当代明诚,F,1.4601
600137,浪莎股份,C,1.1414
600138,中青旅,L,0.8228
600139,西部资源,B,1.1613
600141,兴发集团,C,1.4255
600143,金发科技,C,0.6098
600146,商赢环球,C,3.4744
600148,长春一东,C,0.7613
600149,*ST坊展,C,1.6027
600150,中国船舶,C,1.6739
600152,维科精华,C,1.2326
600153,建发股份,F,1.0199
600156,华升股份,C,2.1322
600158,中体产业,O,2.8613
600159,大龙地产,K,1.5502
600160,巨化股份,C,1.703
600161,天坛生物,C,0.7913
600162,香江控股,K,2.4615
600165,新日恒力,C,0.611
600166,福田汽车,C,1.5161
600167,联美控股,D,0.5543
600168,武汉控股,D,0.0248
600169,太原重工,C,1.785
600171,上海贝岭,C,1.6897
600172,黄河旋风,C,2.0675
600173,卧龙地产,K,1.0087
600175,美都能源,S,1.9303
600176,中国巨石,C,1.9694
600177,雅戈尔,C,0.8738
600178,东安动力,C,0.9847
600180,瑞茂通,A,3.0179
600182,S佳通,C,0.8258
600183,生益科技,C,0.79
600184,光电股份,C,1.2164
600185,格力地产,K,1.6712
600186,莲花健康,C,1.6759
600187,国中水务,D,1.2772
600189,吉林森工,A,0.9736
600191,华资实业,C,1.1985
600195,中牧股份,C,0.9962
600199,金种子酒,C,0.9492
600200,江苏吴中,C,1.6072
600201,生物股份,C,0.8869
600202,哈空调,C,1.2164
600203,福日电子,C,1.7113
600206,有研新材,C,1.3622
600207,安彩高科,C,1.5859
600208,新湖中宝,K,1.5816
600209,罗顿发展,S,1.3159
600210,紫江企业,C,1.2282
600211,西藏药业,C,1.6046
600212,江泉实业,D,1.2794
600213,亚星客车,C,2.3481
600215,长春经开,K,1.4849
600216,浙江医药,C,1.7438
600217,中再资环,C,1.7635
600218,全柴动力,C,0.3555
600219,南山铝业,C,1.5517
600220,江苏阳光,C,1.15
600222,太龙药业,C,0.9927
600223,鲁商置业,K,1.5202
600225,*ST松江,K,2.2133
600226,瀚叶股份,C,1.3124
600227,赤天化,C,1.8094
600228,*ST昌九,C,1.8063
600229,城市传媒,C,0.8249
600230,沧州大化,C,1.0419
600231,凌钢股份,C,1.7369
600232,金鹰股份,C,1.5407
600233,圆通速递,C,1.3383
600234,ST山水,F,2.184
600235,民丰特纸,C,0.925
600236,桂冠电力,D,1.0897
600238,海南椰岛,C,1.0584
600239,云南城投,K,2.1792
600240,华业资本,K,2.4802
600241,时代万恒,C,1.0787
600242,中昌数据,A,1.131
600243,青海华鼎,C,1.4538
600247,ST成城,F,2.044
600249,两面针,C,1.2973
600251,冠农股份,C,1.7669
600252,中恒集团,C,2.5696
600255,鑫科材料,C,1.791
600256,广汇能源,K,1.0963
600257,大湖股份,A,1.5508
600258,首旅酒店,H,1.3556
600259,广晟有色,B,2.2754
600260,凯乐科技,C,1.727
600261,阳光照明,C,1.3442
600262,北方股份,C,1.8255
600265,ST景谷,A,1.8354
600266,北京城建,K,0.9086
600268,国电南自,C,1.4038
600269,赣粤高速,G,0.731
600270,外运发展,G,1.4543
600271,航天信息,C,1.0344
600273,嘉化能源,C,1.2072
600276,恒瑞医药,C,-0.0202
600277,亿利洁能,C,1.7995
600278,东方创业,F,1.2607
600279,重庆港九,G,1.5098
600280,中央商场,F,1.2452
600281,太化股份,C,2.2426
600282,南钢股份,C,1.2098
600283,钱江水利,D,1.4957
600285,羚锐制药,C,0.8206
600287,江苏舜天,F,1.4926
600289,亿阳信通,I,1.4478
600290,华仪电气,C,0.8019
600292,远达环保,D,1.2886
600293,三峡新材,C,1.3607
600297,广汇汽车,C,1.6724
600299,安迪苏,C,1.4683
600300,维维股份,C,0.1533
600301,ST南化,C,1.5339
600302,标准股份,C,1.1147
600303,曙光股份,C,0.9893
600305,恒顺醋业,C,0.8035
600306,商业城,F,1.1425
600307,酒钢宏兴,C,2.1953
600308,华泰股份,C,1.5861
600309,万华化学,C,1.1634
600310,桂东电力,D,1.4361
600311,荣华实业,C,2.4635
600312,平高电气,C,0.7495
600313,农发种业,A,1.0509
600315,上海家化,C,0.1278
600316,洪都航空,C,2.2181
600317,营口港,G,1.3367
600319,亚星化学,C,2.2343
600321,国栋建设,C,1.2726
600322,天房发展,K,1.8442
600323,瀚蓝环境,D,1.5296
600325,华发股份,K,1.4884
600327,大东方,F,0.9145
600328,兰太实业,C,1.397
600329,中新药业,C,1.5397
600330,天通股份,C,1.7112
600331,宏达股份,C,1.4817
600333,长春燃气,D,1.2625
600335,国机汽车,C,1.4749
600336,澳柯玛,C,1.3776
600337,美克家居,F,1.1743
600339,中油工程,C,1.8457
600340,华夏幸福,K,0.9024
600343,航天动力,C,1.6386
600345,长江通信,C,1.6784
600346,恒力股份,C,1.1636
600348,阳泉煤业,B,1.2236
600350,山东高速,G,0.8765
600351,亚宝药业,C,1.3488
600353,旭光股份,C,1.7884
600354,敦煌种业,A,0.8963
600355,精伦电子,C,1.4769
600356,恒丰纸业,C,0.962
600358,国旅联合,L,1.0442
600359,新农开发,A,1.8468
600360,华微电子,C,1.6172
600361,华联综超,F,1.6098
600363,联创光电,C,1.8528
600365,通葡股份,C,1.4621
600366,宁波韵升,C,1.2952
600367,红星发展,C,1.613
600368,五洲交通,G,1.2714
600370,三房巷,C,1.3252
600371,万向德农,A,1.4502
600375,华菱星马,C,1.7766
600376,首开股份,K,1.6314
600378,天科股份,C,1.1145
600379,宝光股份,C,0.8557
600380,健康元,C,1.1851
600381,青海春天,C,2.182
600382,广东明珠,F,1.8825
600383,金地集团,K,1.2398
600385,山东金泰,C,1.2652
600386,北巴传媒,R,1.5764
600387,海越股份,G,1.5498
600388,龙净环保,C,1.0281
600389,江山股份,C,2.1765
600390,五矿资本,C,1.4259
600391,航发科技,C,0.7663
600393,粤泰股份,K,1.1594
600395,盘江股份,B,1.1426
600397,安源煤业,B,1.3176
600398,海澜之家,C,1.5342
600399,抚顺特钢,C,1.8047
600400,红豆股份,C,2.1533
600401,*ST海润,C,1.1185
600403,*ST大有,B,1.3426
600405,动力源,C,0.8843
600406,国电南瑞,I,0.9918
600408,安泰集团,C,1.8316
600409,三友化工,C,2.1567
600410,华胜天成,I,1.4443
600415,小商品城,S,1.8104
600416,湘电股份,C,1.6669
600418,江淮汽车,C,1.3452
600420,现代制药,C,0.8906
600421,仰帆控股,C,2.1173
600423,*ST柳化,C,0.9962
600425,*ST青松,C,1.6943
600426,华鲁恒升,C,1.8806
600429,三元股份,C,0.4879
600432,*ST吉恩,C,1.4472
600433,冠豪高新,C,0.7622
600435,北方导航,C,1.6512
600438,通威股份,C,1.611
600439,瑞贝卡,C,1.0853
