股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600195,中牧股份,C,1.5686
600197,伊力特,C,1.6823
600198,大唐电信,C,0.1504
600199,金种子酒,C,1.1014
600200,江苏吴中,S,0.9666
600201,生物股份,C,1.4867
600202,哈空调,C,2.2093
600206,有研新材,C,-0.9708
600207,安彩高科,D,0.5625
600208,新湖中宝,K,0.6629
600211,西藏药业,F,0.9107
600213,亚星客车,C,1.5582
600215,长春经开,K,1.0889
600216,浙江医药,C,0.9411
600218,全柴动力,C,2.2555
600219,南山铝业,C,1.4866
600220,江苏阳光,C,1.0319
600223,鲁商置业,K,1.6686
600225,*ST松江,K,1.9238
600226,瀚叶股份,C,1.7388
600229,城市传媒,C,1.0746
600230,沧州大化,C,1.7659
600231,凌钢股份,C,1.3757
600232,金鹰股份,C,1.8316
600233,圆通速递,C,2.5033
600234,ST山水,C,0.7318
600235,民丰特纸,C,0.6672
600236,桂冠电力,D,1.3472
600237,铜峰电子,C,1.453
600238,海南椰岛,C,1.335
600239,云南城投,K,1.8517
600240,华业资本,K,1.1357
600241,时代万恒,F,1.1199
600246,万通地产,K,1.2552
600249,两面针,C,1.0914
600250,南纺股份,F,1.2841
600251,冠农股份,C,0.874
600252,中恒集团,C,1.12
600255,鑫科材料,C,1.5984
600256,广汇能源,S,1.1841
600257,大湖股份,A,1.0809
600258,首旅酒店,L,0.6936
600259,广晟有色,B,1.5654
600261,阳光照明,C,0.2702
600262,北方股份,C,1.4696
600265,ST景谷,A,1.401
600266,北京城建,K,1.2401
600267,海正药业,C,1.7251
600268,国电南自,C,1.5445
600269,赣粤高速,G,0.8809
600270,外运发展,G,2.3447
600271,航天信息,C,1.6999
600275,*ST昌鱼,K,1.3725
600276,恒瑞医药,C,0.6922
600277,亿利洁能,C,1.8642
600278,东方创业,F,3.364
600279,重庆港九,G,2.0523
600280,中央商场,F,2.802
600281,太化股份,C,1.0409
600282,南钢股份,C,1.1629
600283,钱江水利,D,1.0345
600285,羚锐制药,C,1.1794
600287,江苏舜天,F,1.3781
600288,大恒科技,C,2.1495
600289,亿阳信通,I,1.5486
600290,华仪电气,C,2.3327
600292,远达环保,N,1.7637
600293,三峡新材,C,1.232
600297,广汇汽车,F,-0.5135
600298,安琪酵母,C,0.5026
600300,维维股份,C,1.719
600301,ST南化,C,1.9152
600302,标准股份,C,1.6698
600303,曙光股份,C,2.075
600305,恒顺醋业,C,0.9354
600307,酒钢宏兴,C,0.7688
600308,华泰股份,C,1.2107
600309,万华化学,C,0.498
600310,桂东电力,D,1.5874
600311,荣华实业,B,1.8707
600312,平高电气,C,1.2292
600313,农发种业,F,3.1082
600315,上海家化,C,-0.3125
600316,洪都航空,C,2.7014
600317,营口港,G,1.2874
600321,国栋建设,C,1.0592
600322,天房发展,K,1.0493
600323,瀚蓝环境,D,0.5636
600325,华发股份,K,1.2071
600327,大东方,F,2.0787
600328,兰太实业,C,1.1344
600329,中新药业,C,1.3976
600330,天通股份,C,1.4706
600331,宏达股份,C,2.1053
600333,长春燃气,C,1.0557
600335,国机汽车,F,0.9852
600336,澳柯玛,C,1.5068
600337,美克家居,C,0.8556
600338,西藏珠峰,C,1.2664
600339,中油工程,C,2.1103
600340,华夏幸福,K,0.5887
600343,航天动力,C,2.7911
600345,长江通信,C,1.1778
600348,阳泉煤业,B,1.5629
600350,山东高速,G,0.9642
600351,亚宝药业,C,0.9329
600352,浙江龙盛,C,1.3997
600353,旭光股份,C,2.512
600354,敦煌种业,A,2.0764
600355,精伦电子,C,2.071
600356,恒丰纸业,C,1.2516
600358,国旅联合,L,0.3581
600359,新农开发,A,2.5635
600360,华微电子,C,1.3323
600361,华联综超,F,1.303
600365,通葡股份,C,1.375
600366,宁波韵升,C,1.9024
600367,红星发展,C,2.1998
600368,五洲交通,G,1.1481
600370,三房巷,C,0.9143
600371,万向德农,A,2.1702
600372,中航电子,C,1.8262
600375,华菱星马,C,1.0597
600376,首开股份,K,0.8741
600380,健康元,C,1.3495
600382,广东明珠,F,1.2813
600383,金地集团,K,0.4663
600386,北巴传媒,F,1.8962
600387,海越股份,F,1.3298
600388,龙净环保,C,2.7612
600389,江山股份,C,1.161
600390,五矿资本,C,2.9492
600391,航发科技,C,2.6469
600392,盛和资源,C,1.5031
600393,粤泰股份,K,1.2511
600395,盘江股份,B,1.793
600396,金山股份,D,1.4681
600397,安源煤业,B,1.6752
600398,海澜之家,C,2.2613
600399,抚顺特钢,C,1.9117
600400,红豆股份,C,2.1251
600401,*ST海润,C,1.3187
600403,*ST大有,B,1.6403
600405,动力源,C,2.1696
600406,国电南瑞,I,1.3491
600408,安泰集团,C,1.565
600409,三友化工,C,1.3458
600410,华胜天成,I,2.0203
600415,小商品城,L,1.5257
600416,湘电股份,C,2.4232
600419,天润乳业,C,2.0923
600420,现代制药,C,1.8098
600421,仰帆控股,C,1.9231
600422,昆药集团,C,0.4237
600423,*ST柳化,C,1.6975
600425,*ST青松,C,1.6814
600426,华鲁恒升,C,1.9723
600428,中远海特,G,1.7619
600429,三元股份,C,1.9666
600432,*ST吉恩,C,1.104
600433,冠豪高新,C,1.3394
600435,北方导航,C,1.8515
600436,片仔癀,C,-0.353
600438,通威股份,C,1.1841
600439,瑞贝卡,C,1.7671
600448,华纺股份,C,1.303
600449,宁夏建材,C,1.38
600452,涪陵电力,D,0.9431
600455,博通股份,S,2.0587
600456,宝钛股份,C,2.1769
600459,贵研铂业,C,1.4671
600460,士兰微,C,2.083
600461,洪城水业,D,1.3918
600462,九有股份,C,2.2483
600466,蓝光发展,C,1.9101
600467,好当家,A,1.7067
600468,百利电气,C,1.6783
600469,风神股份,C,1.4188
600470,六国化工,C,1.7737
600475,华光股份,C,2.387
600476,湘邮科技,I,1.2658
600478,科力远,C,1.8825
600479,千金药业,C,1.6289
600480,凌云股份,C,1.1215
600481,双良节能,C,1.7926
600482,中国动力,C,2.451
600483,福能股份,C,1.7203
600486,扬农化工,C,0.4704
600487,亨通光电,C,1.014
600488,天药股份,C,1.3626
600489,中金黄金,B,1.4768
600493,凤竹纺织,C,1.2695
600495,晋西车轴,C,1.5887
600497,驰宏锌锗,B,1.4981
600499,科达洁能,C,1.8859
600500,中化国际,C,1.1693
600501,航天晨光,C,2.5643
600503,华丽家族,K,1.1789
600505,西昌电力,D,0.645
600508,上海能源,B,1.6966
600509,天富能源,D,1.4867
600510,黑牡丹,K,1.6606
600511,国药股份,F,1.0685
600513,联环药业,C,1.621
600515,海航基础,F,2.3341
600517,置信电气,C,1.5636
600518,康美药业,C,0.0098
600519,贵州茅台,C,0.1056
600520,中发科技,C,1.2135
600521,华海药业,C,1.9912
600522,中天科技,C,1.3229
600523,贵航股份,C,2.6956
600525,长园集团,C,1.1093
600526,菲达环保,C,1.8306
600527,江南高纤,C,1.0896
600529,山东药玻,C,1.2026
600530,交大昂立,C,1.959
600531,豫光金铅,C,1.7929
600532,宏达矿业,B,1.8933
600533,栖霞建设,K,0.6767
600535,天士力,C,0.6706
600536,中国软件,I,2.6123
600537,亿晶光电,C,1.2903
600538,国发股份,C,0.8334
600539,狮头股份,C,1.6523
600540,*ST新赛,A,1.8834
600543,莫高股份,C,1.542
600546,山煤国际,F,1.5823
600547,山东黄金,B,0.8093
600549,厦门钨业,C,1.3176
600550,保变电气,C,2.0437
600551,时代出版,R,0.4885
600552,凯盛科技,C,1.6701
600557,康缘药业,C,0.8334
600558,大西洋,C,1.3445
600559,老白干酒,C,1.1373
600560,金自天正,C,1.0931
600561,江西长运,G,0.8605
600562,国睿科技,C,0.7922
600563,法拉电子,C,1.2814
600565,迪马股份,K,0.8748
600566,济川药业,C,2.2691
600567,山鹰纸业,C,1.3176
600568,中珠医疗,C,1.7693
600569,安阳钢铁,C,1.0203
600571,信雅达,I,1.8642
600573,惠泉啤酒,C,1.3113
600575,皖江物流,G,2.3969
600577,精达股份,C,1.1709
600578,京能电力,D,1.0156
600579,天华院,C,1.6935
600580,卧龙电气,C,0.6774
600581,八一钢铁,C,1.1834
600583,海油工程,B,1.464
600584,长电科技,C,1.4335
600586,金晶科技,C,1.1664
600588,用友网络,I,1.7262
600589,广东榕泰,C,0.8863
600590,泰豪科技,C,2.2111
600593,大连圣亚,N,0.6302
600594,益佰制药,C,-0.2109
600595,中孚实业,C,1.3523
600596,新安股份,C,1.7832
600597,光明乳业,C,1.4385
600598,北大荒,A,4.2436
600601,方正科技,C,1.8251
600606,绿地控股,K,1.5625
600608,*ST沪科,C,1.1871
600609,金杯汽车,C,1.4178
600616,金枫酒业,C,1.8717
600620,天宸股份,S,2.1525
600621,华鑫股份,K,1.6489
600622,嘉宝集团,K,1.3564
600624,复旦复华,S,1.6734
600626,申达股份,F,1.0817
600628,新世界,F,1.6445
600630,龙头股份,C,1.6928
600633,浙数文化,R,0.707
600636,*ST爱富,C,1.6436
600638,新黄浦,K,0.992
600640,号百控股,L,2.9238
600641,万业企业,K,2.0011
600642,申能股份,D,1.0744
600644,乐山电力,D,1.2344
600645,中源协和,M,2.2823
600649,城投控股,K,1.486
600651,飞乐音响,C,1.2687
600654,*ST中安,C,2.4925
600655,豫园商城,F,1.4461
600656,退市博元,F,1.8071
600657,信达地产,K,1.2551
600658,电子城,K,1.8611
600661,新南洋,P,1.3698
600662,强生控股,G,1.5969
600664,哈药股份,C,1.781
600665,天地源,K,1.3124
600667,太极实业,C,1.7738
600668,尖峰集团,C,1.8519
600673,东阳光科,C,1.0855
600674,川投能源,D,1.2234
600675,中华企业,K,2.4392
600676,交运股份,G,1.8863
600677,航天通信,F,2.4476
600678,四川金顶,C,1.0616
600683,京投发展,K,1.6114
600684,珠江实业,K,1.1538
600686,金龙汽车,C,1.8209
600687,刚泰控股,F,1.0369
600690,青岛海尔,C,0.5015
600692,亚通股份,G,2.1514
600693,东百集团,F,1.4801
600694,大商股份,F,0.7361
600696,*ST匹凸,K,1.319
600697,欧亚集团,F,1.0878
600699,均胜电子,C,1.4754
600701,工大高新,S,1.9173
600702,沱牌舍得,C,1.3508
600703,三安光电,C,0.8537
600704,物产中大,F,2.0991
600706,曲江文旅,N,1.6655
600707,彩虹股份,C,2.182
600710,*ST常林,C,1.6265
600711,盛屯矿业,B,1.653
600712,南宁百货,F,0.7026
600713,南京医药,F,1.2902
600716,凤凰股份,K,0.8604
600717,天津港,G,1.8803
600718,东软集团,I,1.1811
600719,大连热电,D,1.1828
600720,祁连山,C,1.3173
600721,百花村,C,2.025
600722,金牛化工,C,2.1418
600723,首商股份,F,1.4086
600724,宁波富达,K,1.691
600725,ST云维,C,0.6523
600727,鲁北化工,C,1.0707
600728,佳都科技,I,2.2925
600729,重庆百货,F,1.5256
600731,湖南海利,C,1.2883
600732,ST新梅,K,2.5024
600733,S*ST前锋,K,1.0063
600734,实达集团,F,1.1593
600735,新华锦,C,1.6944
600736,苏州高新,K,1.3736
600738,兰州民百,F,1.8797
600739,辽宁成大,F,1.6108
600740,山西焦化,C,1.3633
600741,华域汽车,C,1.5794
600742,一汽富维,C,1.6796
600743,华远地产,K,1.1223
600745,中茵股份,K,2.6977
600746,江苏索普,C,0.5528
600747,*ST大控,K,1.3297
600748,上实发展,K,2.0736
600749,西藏旅游,N,1.4502
600750,江中药业,C,1.4696
600756,浪潮软件,I,2.3258
600759,洲际油气,K,-0.4925
600760,中航黑豹,C,1.5646
600761,安徽合力,C,1.294
600763,通策医疗,Q,1.8224
600765,中航重机,C,2.4226
600766,园城黄金,B,0.0844
600767,*ST运盛,K,1.5228
600768,宁波富邦,C,1.9983
600770,综艺股份,I,1.8506
600771,广誉远,C,1.7392
600773,西藏城投,K,0.6819
600774,汉商集团,F,0.2445
600777,新潮能源,S,1.0586
600778,友好集团,F,1.8552
600779,水井坊,C,1.5036
600781,辅仁药业,C,1.066
600783,鲁信创投,S,1.8765
600784,鲁银投资,C,1.991
600785,新华百货,F,1.4808
600787,中储股份,G,3.1077
600789,鲁抗医药,C,1.1583
600790,轻纺城,L,0.5178
600791,京能置业,K,1.3843
600792,云煤能源,C,1.5673
600793,宜宾纸业,C,1.4496
600794,保税科技,G,2.6245
600795,国电电力,D,0.6805
600796,钱江生化,C,1.399
600797,浙大网新,I,0.9364
600798,宁波海运,G,1.6366
600800,天津磁卡,C,2.0796
600802,福建水泥,C,1.2099
600803,新奥股份,C,1.882
600804,鹏博士,I,2.0039
600805,悦达投资,S,1.6204
600807,天业股份,K,1.3801
600809,山西汾酒,C,0.7473
600810,神马股份,C,1.5828
600811,东方集团,F,1.7584
600812,华北制药,C,1.1362
600814,杭州解百,F,1.1915
600815,*ST厦工,C,1.936
600817,*ST宏盛,S,2.3543
600821,津劝业,F,1.6562
600823,世茂股份,K,1.2957
600824,益民集团,F,1.6686
600825,新华传媒,R,1.6719
600826,兰生股份,F,2.0242
600828,茂业商业,F,1.2167
600829,人民同泰,C,1.629
600830,香溢融通,F,1.3136
600831,广电网络,I,1.7283
600833,第一医药,F,1.7348
600834,申通地铁,G,1.6023
600836,界龙实业,C,1.8168
600838,上海九百,F,1.2292
600839,四川长虹,C,1.1038
600847,*ST万里,C,1.4614
600854,春兰股份,C,1.6008
600855,航天长峰,C,3.1423
600857,宁波中百,F,1.124
600858,银座股份,F,1.4594
600859,王府井,F,1.7276
600861,北京城乡,F,0.7998
600863,内蒙华电,D,1.1656
600865,百大集团,F,0.2459
600866,星湖科技,C,1.7496
600867,通化东宝,C,0.9497
600868,梅雁吉祥,D,1.5529
600869,智慧能源,C,1.9033
600870,厦华电子,C,2.3768
600872,中炬高新,C,1.3175
600873,梅花生物,C,1.6783
600877,*ST嘉陵,C,1.4245
600879,航天电子,C,2.6334
600880,博瑞传播,R,1.2321
600881,亚泰集团,C,1.1934
600882,广泽股份,B,1.9026
600883,博闻科技,C,2.1543
600884,杉杉股份,C,1.6812
600885,宏发股份,C,1.2488
600886,国投电力,D,0.9377
600887,伊利股份,C,0.1404
600888,新疆众和,C,1.661
600889,南京化纤,C,1.8261
600891,秋林集团,F,1.7869
600892,大晟文化,F,0.6432
600893,航发动力,C,0.4363
600894,广日股份,C,1.0298
600895,张江高科,S,2.4965
600896,览海投资,G,1.6642
600897,厦门空港,G,1.2441
600898,国美通讯,F,1.9027
600900,长江电力,D,0.6189
600960,渤海活塞,C,1.5489
600961,株冶集团,C,1.5178
600963,岳阳林纸,C,1.4779
600966,博汇纸业,C,1.1057
600967,内蒙一机,C,1.7799
600969,郴电国际,D,-0.1078
600970,中材国际,C,1.0287
600971,恒源煤电,B,1.916
600973,宝胜股份,C,0.9818
600975,新五丰,A,1.7091
600976,健民集团,F,0.5175
600978,宜华生活,C,1.3346
600979,广安爱众,D,2.2217
600980,北矿科技,C,1.8054
600982,宁波热电,D,1.1517
600983,惠而浦,C,0.5604
600984,建设机械,C,1.439
600985,雷鸣科化,C,1.6703
600987,航民股份,C,1.869
600990,四创电子,C,2.1281
600992,贵绳股份,C,1.2408
600993,马应龙,F,1.468
600995,文山电力,D,0.7093
600997,开滦股份,C,1.5274
601000,唐山港,G,1.4446
601001,大同煤业,B,1.6115
601002,晋亿实业,C,1.4821
601003,柳钢股份,C,0.8368
601006,大秦铁路,G,1.0007
601007,金陵饭店,H,1.1868
601008,连云港,G,1.6276
601010,文峰股份,F,1.389
601011,宝泰隆,C,2.2148
601018,宁波港,G,1.3208
601028,玉龙股份,C,1.7565
601058,赛轮金宇,C,1.203
601098,中南传媒,R,0.9614
601100,恒立液压,C,0.6988
601101,昊华能源,B,1.8696
601106,*ST一重,C,1.2411
601113,华鼎股份,C,1.3623
601116,三江购物,F,1.2536
601118,海南橡胶,A,2.8056
601126,四方股份,C,1.4042
601137,博威合金,C,1.9253
601139,深圳燃气,D,0.704
601158,重庆水务,D,1.5484
601168,西部矿业,B,1.5132
601177,杭齿前进,C,1.782
601179,中国西电,C,1.3168
601188,龙江交通,G,1.0297
601199,江南水务,D,0.6041
601208,东材科技,C,1.2085
601216,君正集团,C,-0.5502
601218,吉鑫科技,C,1.5714
601222,林洋能源,C,1.5739
601231,环旭电子,C,1.9503
601233,桐昆股份,C,2.2485
601258,庞大集团,F,1.3235
601311,骆驼股份,C,2.0712
601313,江南嘉捷,C,1.2644
601339,百隆东方,C,1.2794
601369,陕鼓动力,C,1.7071
601388,怡球资源,C,1.863
601515,东风股份,C,1.1252
601518,吉林高速,G,0.9301
601519,*ST智慧,I,2.0698
601558,*ST锐电,C,2.2933
601566,九牧王,C,1.3986
601567,三星医疗,C,1.2395
601608,中信重工,C,1.154
601616,广电电气,C,1.1631
601636,旗滨集团,C,1.594
601666,平煤股份,B,1.4869
601677,明泰铝业,C,1.6408
601678,滨化股份,C,1.4456
601699,潞安环能,B,1.8937
601700,风范股份,C,1.1029
601718,际华集团,C,1.4998
601798,蓝科高新,C,1.7245
601799,星宇股份,C,1.759
601801,皖新传媒,R,0.9722
601872,招商轮船,G,1.4371
601877,正泰电器,C,0.9957
601888,中国国旅,L,1.3287
601890,亚星锚链,C,1.6501
601908,京运通,C,2.2831
601918,新集能源,B,1.4433
601928,凤凰传媒,R,1.6409
601929,吉视传媒,I,1.178
601933,永辉超市,F,0.8701
601958,金钼股份,B,1.6128
601965,中国汽研,C,1.3655
601989,中国重工,C,2.5411
601996,丰林集团,C,2.4483
601999,出版传媒,R,1.713
603000,人民网,I,2.1117
603001,奥康国际,C,2.0448
603002,宏昌电子,C,1.9443
603003,龙宇燃油,F,2.1958
603008,喜临门,C,2.1002
603077,和邦生物,C,2.2969
603128,华贸物流,G,4.3634
603167,渤海轮渡,G,1.6268
603333,明星电缆,C,1.3717
603366,日出东方,C,1.2855
603399,新华龙,C,1.8817
603766,隆鑫通用,C,1.0662
