股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
600104,上汽集团,C,1.3013
600105,永鼎股份,C,1.6465
600106,重庆路桥,G,1.6593
600107,美尔雅,C,1.4626
600108,亚盛集团,A,0.9127
600111,北方稀土,C,1.1354
600112,*ST天成,C,1.5928
600113,浙江东日,K,4.7075
600114,东睦股份,C,2.1111
600116,三峡水利,D,1.0126
600117,西宁特钢,C,1.8998
600118,中国卫星,C,0.961
600119,长江投资,S,2.4532
600120,浙江东方,F,2.0533
600121,*ST郑煤,B,1.0788
600122,宏图高科,F,1.281
600123,兰花科创,B,1.1184
600125,铁龙物流,G,0.5745
600126,杭钢股份,C,1.4298
600128,弘业股份,F,1.9243
600129,太极集团,C,1.2617
600130,波导股份,C,1.6339
600131,岷江水电,D,2.1237
600132,重庆啤酒,C,2.7184
600133,东湖高新,S,2.4474
600135,乐凯胶片,C,2.5656
600137,浪莎股份,C,1.075
600138,中青旅,L,0.4714
600139,西部资源,B,1.8359
600141,兴发集团,C,1.6481
600143,金发科技,C,0.6617
600148,长春一东,C,1.3021
600149,*ST坊展,C,1.8439
600150,中国船舶,C,1.7244
600152,维科精华,C,1.4372
600153,建发股份,F,1.1779
600156,华升股份,C,2.0799
600157,永泰能源,B,2.1409
600158,中体产业,O,3.3312
600159,大龙地产,K,1.5492
600160,巨化股份,C,1.0343
600161,天坛生物,C,0.7246
600162,香江控股,K,2.5237
600163,中闽能源,C,1.3623
600165,新日恒力,C,0.1106
600166,福田汽车,C,1.8882
600167,联美控股,D,1.9768
600168,武汉控股,D,0.594
600169,太原重工,C,2.4372
600171,上海贝岭,C,1.867
600172,黄河旋风,C,1.3927
600173,卧龙地产,K,1.4916
600175,美都能源,S,2.1855
600176,中国巨石,C,2.1952
600177,雅戈尔,C,0.9024
600178,东安动力,C,1.7151
600179,安通控股,C,2.477
600180,瑞茂通,A,2.2258
600182,S佳通,C,1.2663
600183,生益科技,C,1.3361
600184,光电股份,C,1.3079
600185,格力地产,K,1.4823
600186,莲花健康,C,1.8177
600187,国中水务,D,0.8165
600189,吉林森工,A,0.9621
600192,长城电工,C,0.1514
600193,创兴资源,S,1.1964
600195,中牧股份,C,0.6683
600197,伊力特,C,1.3064
600198,大唐电信,C,2.6937
600199,金种子酒,C,0.9534
600200,江苏吴中,C,1.2168
600201,生物股份,C,1.1129
600202,哈空调,C,1.6101
600203,福日电子,C,1.2967
600206,有研新材,C,1.4552
600207,安彩高科,C,1.5635
600208,新湖中宝,K,1.9391
600209,罗顿发展,S,0.6739
600210,紫江企业,C,1.4217
600211,西藏药业,C,1.0854
600212,江泉实业,D,2.0897
600213,亚星客车,C,2.2391
600215,长春经开,K,2.033
600216,浙江医药,C,1.4373
600217,中再资环,C,2.0149
600218,全柴动力,C,0.8391
600219,南山铝业,C,1.6902
600220,江苏阳光,C,1.3382
600222,太龙药业,C,1.2984
600223,鲁商置业,K,2.0753
600225,*ST松江,K,2.3522
600226,瀚叶股份,C,1.5136
600227,赤天化,C,1.6341
600228,*ST昌九,C,1.7631
600230,沧州大化,C,1.9699
600231,凌钢股份,C,1.6077
600232,金鹰股份,C,2.0374
600233,圆通速递,C,1.2068
600235,民丰特纸,C,0.772
600237,铜峰电子,C,1.8699
600238,海南椰岛,C,1.2594
600239,云南城投,K,2.0982
600240,华业资本,K,2.5483
600241,时代万恒,C,0.9763
600242,中昌数据,A,2.4153
600243,青海华鼎,C,2.3158
600246,万通地产,K,2.3302
600249,两面针,C,1.7087
600250,南纺股份,F,1.7541
600251,冠农股份,C,1.238
600252,中恒集团,C,1.4268
600253,天方药业,C,1.1774
600255,鑫科材料,C,2.1322
600256,广汇能源,K,1.1987
600257,大湖股份,A,1.4195
600258,首旅酒店,H,1.2006
600259,广晟有色,B,2.049
600260,凯乐科技,C,1.8771
600261,阳光照明,C,1.3189
600262,北方股份,C,1.7815
600265,ST景谷,A,1.8531
600266,北京城建,K,0.9472
600267,海正药业,C,0.1861
600268,国电南自,C,0.749
600269,赣粤高速,G,0.7631
600270,外运发展,G,1.3597
600271,航天信息,C,1.586
600273,嘉化能源,C,0.8212
600275,*ST昌鱼,A,0.4427
600276,恒瑞医药,C,-0.2702
600277,亿利洁能,C,1.7323
600278,东方创业,F,1.4721
600279,重庆港九,G,1.5461
600280,中央商场,F,0.684
600281,太化股份,C,2.4506
600282,南钢股份,C,1.2836
600283,钱江水利,D,1.7076
600285,羚锐制药,C,0.6585
600287,江苏舜天,F,2.5568
600288,大恒科技,C,1.9609
600289,亿阳信通,I,1.536
600290,华仪电气,C,1.3209
600292,远达环保,D,0.9481
600293,三峡新材,C,3.284
600297,广汇汽车,C,1.8747
600298,安琪酵母,C,-0.1314
600299,安迪苏,C,1.0218
600300,维维股份,C,0.5722
600301,ST南化,C,1.6267
600302,标准股份,C,1.2453
600303,曙光股份,C,0.845
600305,恒顺醋业,C,0.2883
600306,商业城,F,1.2341
600307,酒钢宏兴,C,2.0308
600308,华泰股份,C,1.3536
600309,万华化学,C,1.2951
600310,桂东电力,D,1.1458
600311,荣华实业,C,2.3665
600313,农发种业,A,0.964
600315,上海家化,C,0.1183
600316,洪都航空,C,2.0937
600317,营口港,G,1.2681
600319,亚星化学,C,2.0975
600321,国栋建设,C,2.417
600322,天房发展,K,1.7437
600323,瀚蓝环境,D,1.4545
600325,华发股份,K,1.3341
600327,大东方,F,0.8537
600328,兰太实业,C,1.4035
600329,中新药业,C,0.8339
600330,天通股份,C,2.0384
600331,宏达股份,C,2.2367
600333,长春燃气,D,1.5482
600335,国机汽车,F,1.5244
600336,澳柯玛,C,1.6755
600337,美克家居,F,1.0069
600339,中油工程,C,1.9272
600340,华夏幸福,K,1.2519
600343,航天动力,C,1.6513
600345,长江通信,C,1.7547
600346,恒力股份,C,1.1566
600348,阳泉煤业,B,1.9847
600350,山东高速,G,0.8582
600351,亚宝药业,C,0.6518
600352,浙江龙盛,C,1.6293
600353,旭光股份,C,1.2297
600354,敦煌种业,A,0.1432
600355,精伦电子,C,1.0355
600356,恒丰纸业,C,0.8161
600358,国旅联合,L,1.2365
600360,华微电子,C,1.7005
600361,华联综超,F,1.3324
600363,联创光电,C,1.3191
600365,通葡股份,C,1.3007
600366,宁波韵升,C,1.7248
600367,红星发展,C,1.9001
600368,五洲交通,G,1.4345
600370,三房巷,C,1.499
600371,万向德农,A,1.2059
600372,中航电子,C,1.5315
600373,中文传媒,R,1.7969
600375,华菱星马,C,2.1276
600376,首开股份,K,0.9659
600378,天科股份,C,1.0502
600379,宝光股份,C,0.7873
600380,健康元,C,1.5139
600381,青海春天,C,2.2092
600382,广东明珠,F,1.4058
600383,金地集团,K,0.9989
600385,山东金泰,C,0.6477
600386,北巴传媒,R,1.4943
600387,海越股份,G,1.3866
600388,龙净环保,C,0.6279
600389,江山股份,C,1.0912
600390,五矿资本,C,1.6854
600391,航发科技,C,0.9279
600392,盛和资源,I,1.2761
600393,粤泰股份,K,1.4133
600395,盘江股份,B,2.1198
600396,金山股份,D,0.9374
600397,安源煤业,B,1.7797
600398,海澜之家,C,1.7623
600399,抚顺特钢,C,1.8178
600400,红豆股份,C,2.6615
600401,*ST海润,C,1.4274
600403,*ST大有,B,1.3989
600405,动力源,C,0.7298
600408,安泰集团,C,1.7629
600409,三友化工,C,1.7128
600410,华胜天成,I,1.8574
600415,小商品城,S,1.821
600416,湘电股份,C,1.9373
600418,江淮汽车,C,1.8636
600419,天润乳业,C,1.6243
600420,现代制药,C,0.2673
600421,仰帆控股,C,1.8147
600422,昆药集团,C,0.5309
600423,*ST柳化,C,1.252
600425,*ST青松,C,2.1597
600426,华鲁恒升,C,2.0673
600428,中远海特,G,2.1084
600429,三元股份,C,1.8678
600432,*ST吉恩,C,1.9088
600435,北方导航,C,2.2427
600436,片仔癀,C,0.1554
600438,通威股份,C,1.0775
600439,瑞贝卡,C,1.0242
600444,国机通用,C,1.4014
600446,金证股份,I,0.9199
600448,华纺股份,C,2.1703
600449,宁夏建材,C,2.1792
600452,涪陵电力,D,1.0203
600455,博通股份,I,0.4502
600456,宝钛股份,C,1.775
600458,时代新材,C,3.5541
600459,贵研铂业,C,1.9785
600460,士兰微,C,0.996
600461,洪城水业,D,1.752
600463,空港股份,K,1.6173
600466,蓝光发展,C,1.8478
600467,好当家,A,0.9069
600468,百利电气,C,2.0404
600469,风神股份,C,1.6327
600470,六国化工,C,1.9556
600475,华光股份,C,1.8285
600476,湘邮科技,I,1.2982
600478,科力远,C,-0.129
600479,千金药业,C,0.2316
600480,凌云股份,C,1.5037
600481,双良节能,C,2.2831
600482,中国动力,C,1.9417
600483,福能股份,C,2.0151
600485,信威集团,C,0.8067
600486,扬农化工,C,1.2603
600487,亨通光电,C,1.6902
600488,天药股份,C,1.4196
600489,中金黄金,B,2.0578
600490,鹏欣资源,C,-0.0755
600493,凤竹纺织,C,2.3995
600495,晋西车轴,C,2.2417
600497,驰宏锌锗,B,1.8266
600498,烽火通信,C,1.0314
600499,科达洁能,C,1.8733
600500,中化国际,F,1.6263
600501,航天晨光,C,0.9768
600503,华丽家族,K,0.9956
600505,西昌电力,D,1.5825
600506,香梨股份,A,1.0834
600507,方大特钢,C,2.2965
600508,上海能源,B,1.4399
600509,天富能源,D,1.3327
600510,黑牡丹,S,2.3239
600511,国药股份,F,1.0178
600513,联环药业,C,1.5951
600515,海航基础,F,1.6411
600516,方大炭素,C,2.0506
600517,置信电气,C,-0.2052
600518,康美药业,C,0.3066
600519,贵州茅台,C,0.9362
600520,中发科技,C,2.374
600521,华海药业,C,0.8688
600522,中天科技,C,1.2611
600523,贵航股份,C,1.7347
600525,长园集团,C,1.2061
600526,菲达环保,C,1.2978
600527,江南高纤,C,1.5064
600529,山东药玻,C,0.8482
600530,交大昂立,C,1.5835
600531,豫光金铅,C,2.2548
600532,宏达矿业,C,2.0252
600533,栖霞建设,K,0.9419
600535,天士力,C,0.1014
600536,中国软件,I,1.3953
600537,亿晶光电,C,1.6728
600538,国发股份,C,0.9648
600539,狮头股份,C,2.1541
600540,*ST新赛,A,1.6304
600543,莫高股份,C,0.7569
600546,山煤国际,B,1.5577
600547,山东黄金,B,1.8665
600549,厦门钨业,C,1.0412
600550,保变电气,C,1.4418
600551,时代出版,R,1.3133
600552,凯盛科技,C,0.6317
600557,康缘药业,C,-0.0875
600558,大西洋,C,1.698
600559,老白干酒,C,1.1569
600560,金自天正,C,0.7601
600561,江西长运,G,1.123
600563,法拉电子,C,0.9422
600565,迪马股份,C,1.7574
600566,济川药业,C,2.2218
600567,山鹰纸业,C,1.5389
600568,中珠医疗,C,2.3271
600569,安阳钢铁,C,1.1523
600570,恒生电子,I,0.7558
600571,信雅达,I,1.0892
600572,康恩贝,C,1.3091
600573,惠泉啤酒,C,2.0394
600575,皖江物流,G,1.0593
600576,万家文化,K,2.0641
600577,精达股份,C,0.7492
600578,京能电力,D,0.1707
600581,八一钢铁,C,2.2643
600582,天地科技,C,1.0383
600583,海油工程,B,1.2218
600584,长电科技,C,1.6557
600586,金晶科技,C,1.742
600587,新华医疗,C,-0.7261
600588,用友网络,I,0.4645
600589,广东榕泰,C,1.4582
600590,泰豪科技,C,1.7294
600592,龙溪股份,C,0.8717
600593,大连圣亚,L,1.5377
600594,益佰制药,C,-0.0464
600595,中孚实业,C,1.9426
600596,新安股份,C,1.445
600597,光明乳业,C,0.4347
600598,北大荒,A,1.2246
600601,方正科技,C,1.3729
600603,广汇物流,S,1.6597
600605,汇通能源,C,1.4772
600606,绿地控股,K,4.2905
600608,*ST沪科,C,1.336
600609,金杯汽车,C,1.3722
600615,丰华股份,K,1.8299
600616,金枫酒业,C,0.4951
600620,天宸股份,S,2.0686
600621,华鑫股份,C,1.8553
600622,嘉宝集团,S,1.0236
600624,复旦复华,S,1.8636
600626,申达股份,C,1.7779
600628,新世界,F,1.2634
600629,华建集团,C,1.8967
600630,龙头股份,C,1.6757
600633,浙数文化,R,1.1142
600634,富控互动,F,0.5143
600636,*ST爱富,C,1.5572
600637,东方明珠,I,1.4271
600638,新黄浦,K,1.8286
600640,号百控股,I,2.3207
600641,万业企业,K,1.9463
600642,申能股份,D,0.3746
600644,乐山电力,D,2.486
600645,中源协和,M,1.2001
600647,同达创业,S,1.8715
600649,城投控股,S,1.4564
600651,飞乐音响,C,1.8864
600652,游久游戏,S,2.5921
600653,申华控股,S,1.6185
600654,*ST中安,C,1.5056
600655,豫园商城,F,1.6468
600656,退市博元,C,2.3367
600657,信达地产,K,2.1145
600658,电子城,K,1.9348
600661,新南洋,S,1.7559
600662,强生控股,N,1.3263
600664,哈药股份,C,1.12
600665,天地源,K,1.3975
600666,奥瑞德,C,1.4057
600667,太极实业,C,1.1618
600668,尖峰集团,C,2.5769
600671,天目药业,C,1.4489
600673,东阳光科,C,1.9761
600674,川投能源,D,1.1194
600675,中华企业,K,2.7664
600676,交运股份,C,1.8745
600677,航天通信,C,1.4867
600681,百川能源,R,1.7315
600682,南京新百,F,1.3141
600683,京投发展,K,2.2027
600684,珠江实业,K,1.4941
600686,金龙汽车,C,0.7357
600687,刚泰控股,S,0.2354
600690,青岛海尔,C,1.3493
600691,阳煤化工,C,0.7447
600692,亚通股份,G,1.6191
600693,东百集团,F,0.9213
600694,大商股份,F,1.1824
600696,*ST匹凸,K,2.9185
600697,欧亚集团,F,0.2718
600701,工大高新,S,1.8083
600702,沱牌舍得,C,1.0646
600703,三安光电,C,0.9828
600704,物产中大,F,1.6337
600706,曲江文旅,I,0.3237
600707,彩虹股份,C,2.4982
600708,光明地产,G,1.7495
600710,*ST常林,C,2.0216
600711,盛屯矿业,S,1.5048
600712,南宁百货,F,1.9279
600713,南京医药,F,1.2257
600714,金瑞矿业,B,2.1852
600715,文投控股,C,0.9263
600716,凤凰股份,K,2.844
600717,天津港,G,0.9422
600718,东软集团,I,0.8429
600719,大连热电,D,2.0679
600720,祁连山,C,2.9949
600721,百花村,F,2.4798
600722,金牛化工,C,1.403
600723,首商股份,F,1.4169
600724,宁波富达,K,1.4962
600725,ST云维,C,1.4681
600727,鲁北化工,C,1.4454
600729,重庆百货,F,0.935
600730,中国高科,F,1.5409
600731,湖南海利,C,2.281
600732,ST新梅,K,2.5361
600733,S*ST前锋,K,1.7536
600734,实达集团,K,2.6451
600735,新华锦,C,2.6297
600736,苏州高新,K,2.2188
600737,中粮糖业,C,2.2132
600738,兰州民百,F,1.0468
600739,辽宁成大,F,1.1314
600740,山西焦化,C,2.0082
600741,华域汽车,C,0.9683
600742,一汽富维,C,0.6242
600743,华远地产,K,1.5021
600744,华银电力,D,1.0961
600745,中茵股份,K,1.4861
600746,江苏索普,C,1.2816
600748,上实发展,K,1.8503
600749,西藏旅游,L,0.8339
600750,江中药业,C,0.2904
600753,东方银星,F,1.9405
600755,厦门国贸,F,1.7424
600756,浪潮软件,I,1.1845
600757,长江传媒,R,1.213
600758,红阳能源,D,1.4629
600759,洲际油气,K,2.3733
600760,中航黑豹,C,2.1395
600761,安徽合力,C,0.7931
600763,通策医疗,Q,0.721
600764,中电广通,C,1.9518
600765,中航重机,C,1.0415
600766,园城黄金,K,1.1381
600767,*ST运盛,K,1.9712
600768,宁波富邦,C,2.1867
600769,祥龙电业,C,1.9534
600770,综艺股份,S,1.1122
600773,西藏城投,K,1.6949
600774,汉商集团,F,0.964
600777,新潮能源,S,2.3095
600778,友好集团,F,1.466
600779,水井坊,C,0.4408
600781,辅仁药业,C,0.7347
600782,新钢股份,C,0.7783
600783,鲁信创投,C,2.0505
600785,新华百货,F,0.5819
600787,中储股份,G,1.0963
600789,鲁抗医药,C,1.7207
600790,轻纺城,S,2.2904
600791,京能置业,K,0.8627
600792,云煤能源,C,1.3599
600793,宜宾纸业,C,0.6221
600794,保税科技,G,0.8377
600795,国电电力,D,0.0244
600796,钱江生化,C,1.5299
600797,浙大网新,I,1.6149
600800,天津磁卡,C,2.2177
600802,福建水泥,C,2.0003
600803,新奥股份,C,1.2671
600804,鹏博士,I,1.6446
600805,悦达投资,S,1.0722
600807,天业股份,K,3.1919
600809,山西汾酒,C,1.1273
600810,神马股份,C,2.0075
600811,东方集团,S,1.3092
600812,华北制药,C,2.5807
600815,*ST厦工,C,2.3105
600821,津劝业,F,1.476
600823,世茂股份,K,0.8105
600824,益民集团,F,1.0157
600825,新华传媒,F,1.6384
600826,兰生股份,F,1.6984
600828,茂业商业,F,1.4821
600829,人民同泰,C,0.52
600830,香溢融通,F,1.8973
600831,广电网络,R,1.4823
600832,东方明珠,S,1.7656
600833,第一医药,F,1.6397
600834,申通地铁,N,1.3385
600836,界龙实业,C,1.768
600838,上海九百,F,1.3383
600839,四川长虹,C,1.6855
600846,同济科技,S,2.4245
600847,*ST万里,C,0.3849
600850,华东电脑,C,1.7725
600854,春兰股份,C,1.6667
600855,航天长峰,C,1.714
600856,中天能源,F,1.3667
600857,宁波中百,F,0.8498
600858,银座股份,F,-0.2127
600859,王府井,F,0.5192
600861,北京城乡,F,1.2283
600862,中航高科,C,2.2325
600863,内蒙华电,D,0.7252
600864,哈投股份,D,1.1377
600865,百大集团,F,1.0432
600866,星湖科技,C,1.1513
600867,通化东宝,C,0.5868
600868,梅雁吉祥,S,1.6803
600869,智慧能源,C,2.1824
600870,厦华电子,C,1.3131
600872,中炬高新,S,1.5529
600873,梅花生物,C,1.1621
600877,*ST嘉陵,C,1.8567
600879,航天电子,C,1.2423
600881,亚泰集团,S,1.9759
600882,广泽股份,C,2.497
600883,博闻科技,C,1.4236
600884,杉杉股份,C,1.5462
600885,宏发股份,C,2.0792
600886,国投电力,D,0.4683
600887,伊利股份,C,1.0363
600888,新疆众和,C,2.3311
600889,南京化纤,C,2.0548
600890,中房股份,K,1.7928
600891,秋林集团,F,1.4165
600892,大晟文化,F,2.0262
600893,航发动力,C,0.8794
600894,广日股份,C,0.9548
600895,张江高科,S,1.6501
600896,览海投资,G,1.4085
600897,厦门空港,G,0.8766
600898,国美通讯,F,1.0832
600900,长江电力,D,0.2061
600960,渤海活塞,C,0.0324
600961,株冶集团,C,2.5557
600962,国投中鲁,A,1.1126
600963,岳阳林纸,C,1.8103
600965,福成股份,A,0.9225
600966,博汇纸业,C,1.0619
600967,内蒙一机,C,1.045
600969,郴电国际,D,1.005
600971,恒源煤电,B,2.222
600973,宝胜股份,C,1.3253
600975,新五丰,A,1.9584
600976,健民集团,C,-0.398
600978,宜华生活,C,1.8499
600979,广安爱众,D,1.9226
600980,北矿科技,C,1.6982
600981,汇鸿集团,F,1.9023
600982,宁波热电,D,0.7219
600983,惠而浦,C,2.0215
600984,建设机械,C,1.7234
600985,雷鸣科化,C,0.928
600987,航民股份,C,1.7412
600988,赤峰黄金,C,-0.1066
600990,四创电子,C,1.6646
600992,贵绳股份,C,1.5928
600993,马应龙,C,0.1489
600995,文山电力,D,0.991
600997,开滦股份,B,1.5064
600998,九州通,F,-0.3012
601000,唐山港,G,0.2588
601001,大同煤业,B,1.5491
601002,晋亿实业,C,3.7945
601003,柳钢股份,C,1.5196
601006,大秦铁路,G,0.5477
601007,金陵饭店,H,1.0
601008,连云港,G,1.5872
601010,文峰股份,F,1.3551
601011,宝泰隆,C,1.3517
601018,宁波港,G,0.9277
601058,赛轮金宇,C,1.5438
601098,中南传媒,R,1.1163
601101,昊华能源,B,1.8155
601106,*ST一重,C,1.4149
601113,华鼎股份,C,1.8847
601116,三江购物,F,1.3032
601117,中国化学,M,2.1897
601118,海南橡胶,A,1.7099
601126,四方股份,C,0.8401
601137,博威合金,C,0.9404
601139,深圳燃气,D,0.2873
601158,重庆水务,D,1.3459
601168,西部矿业,B,1.6452
601177,杭齿前进,C,1.0749
601179,中国西电,D,0.9229
601199,江南水务,D,1.196
601208,东材科技,C,1.036
601216,君正集团,C,1.3138
601218,吉鑫科技,C,1.7568
601222,林洋能源,C,1.8043
601233,桐昆股份,C,1.5666
601258,庞大集团,F,2.6365
601311,骆驼股份,C,1.1819
601369,陕鼓动力,C,0.797
601518,吉林高速,G,1.2825
601519,*ST智慧,I,2.1073
601558,*ST锐电,C,1.5277
601566,九牧王,C,0.7137
601567,三星医疗,C,1.473
601599,鹿港文化,C,1.4653
601616,广电电气,C,1.7932
601636,旗滨集团,C,2.4732
601666,平煤股份,B,1.7852
601677,明泰铝业,C,1.898
601678,滨化股份,S,1.3333
601699,潞安环能,B,1.8
601700,风范股份,C,1.1804
601718,际华集团,S,1.0335
601777,力帆股份,C,2.2619
601798,蓝科高新,C,0.8045
601799,星宇股份,C,1.3025
601801,皖新传媒,R,1.6125
601872,招商轮船,G,1.4592
601877,正泰电器,C,0.8699
601888,中国国旅,L,0.9603
601890,亚星锚链,C,1.8057
601908,京运通,C,1.0671
601918,新集能源,B,1.6667
601933,永辉超市,F,1.2004
601958,金钼股份,B,1.8052
601989,中国重工,C,1.5003
601996,丰林集团,C,0.7186
601999,出版传媒,R,1.6283
