item_id,item_name,item_type,beta
510010,交银治理ETF,3,1.01718421209
510020,博时超大ETF,3,0.962808247138
510030,华宝价值ETF,3,0.944393920565
510050,华夏50ETF,3,0.977180875692
510060,工银央企ETF,3,1.00027134102
510070,鹏华民企ETF,3,0.865578306898
510090,建信责任ETF,3,1.00333805498
510110,海富通周期ETF,3,0.97393106415
510120,海富通非周期ETF,3,0.992794587608
510130,易方达中盘ETF,3,1.0176219546
510150,招商消费ETF,3,0.886524193528
510160,南方小康ETF,3,1.092175457
510170,国联安商品ETF,3,1.0441852928
510180,华安180ETF,3,1.00571112079
510190,华安龙头ETF,3,0.959695197656
510210,富国综指ETF,3,0.958405734278
510220,华泰中小ETF,3,1.0289656015
510230,国泰金融ETF,3,0.970037050205
510260,诺安上证新兴ETF,3,0.947462681708
510270,中银国企ETF,3,0.998041341252
510280,华宝成长ETF,3,0.956452469775
510290,南方上证380ETF,3,1.02135049228
510300,华泰300ETF,3,0.982889555271
510310,易方达300ETF,3,0.991918940178
510330,华夏300ETF,3,0.996768932364
510410,博时资源ETF,3,1.04578467905
510420,景顺上证180ETF,3,1.0026813872
510430,银华上证50ETF,3,0.980627216774
510440,大成中证500沪市ETF,3,0.942538093839
510450,上投180高ETF,3,1.01641886629
510500,南方500ETF,3,0.895488636897
510510,广发500ETF,3,0.871661046385
510520,诺安500ETF,3,0.850557864477
510610,华夏能源ETF,3,1.00008970651
510620,华夏原材料ETF,3,1.07035593109
510630,华夏消费ETF,3,0.8595532827
510650,华夏金融ETF,3,0.962712453293
510660,华夏医药ETF,3,0.812148038781
510680J,万家380ETF,3,0.997958831618
510700,长盛百强ETF,3,0.970838509112
510880,华泰红利ETF,3,1.00862903662
511010,国泰国债ETF,3,0.00268787918684
511210,博时上证企债ETF,3,0.00267170472793
512010,易方达医药ETF,3,0.851871137349
512070,易方达非银ETF,3,1.17473930469
512110,华安地产ETF,3,0.817667309184
512120,华安医药ETF,3,0.808371656383
512210,景顺食品ETF,3,0.82605594645
512220,景顺TMT150ETF,3,0.831153422345
512230,景顺医药ETF,3,0.767681927306
512600,嘉实主要消费ETF,3,0.827466534954
512610,嘉实医药卫生ETF,3,0.763487902568
512640,嘉实金融地产ETF,3,0.977831709999
513030,华安德国30ETF,3,0.0206918610014
518800,国泰黄金ETF,3,-0.00664523711667
518880,华安黄金易ETF,3,-0.00612408510667
