item_id,item_name,item_type,beta
510010,交银治理ETF,3,1.058571142
510020,博时超大ETF,3,1.00977490891
510030,华宝价值ETF,3,1.00881394382
510050,华夏50ETF,3,1.03648268906
510060,工银央企ETF,3,0.896820886914
510070,鹏华民企ETF,3,0.991622746787
510090,建信责任ETF,3,1.09024256285
510110,海富通周期ETF,3,1.07349180748
510120,海富通非周期ETF,3,0.811015411434
510130,易方达中盘ETF,3,0.948364193805
510150,招商消费ETF,3,0.743908153145
510160,南方小康ETF,3,0.87954585917
510170,国联安商品ETF,3,0.988665674665
510180,华安180ETF,3,1.00840335117
510190,华安龙头ETF,3,0.924055140635
510210,富国综指ETF,3,0.839191052559
510220,华泰中小ETF,3,0.924438767134
510230,国泰金融ETF,3,1.14211008624
510260,诺安上证新兴ETF,3,0.944682564735
510270,中银国企ETF,3,0.988103214796
510280,华宝成长ETF,3,1.05186129872
510290,南方上证380ETF,3,0.896197277103
510300,华泰300ETF,3,0.992800585945
510410,博时资源ETF,3,0.986568291793
510880,华泰红利ETF,3,0.98839218199
