item_id,item_name,item_type,beta
510010,交银治理ETF,3,1.11868406676
510020,博时超大ETF,3,1.0151499207
510030,华宝价值ETF,3,1.15917213718
510050,华夏50ETF,3,1.13118379418
510060,工银央企ETF,3,1.12374301114
510070,鹏华民企ETF,3,0.737094582849
510090,建信责任ETF,3,1.09969877537
510110,海富通周期ETF,3,1.2306203856
510120,海富通非周期ETF,3,0.783938557445
510130,易方达中盘ETF,3,0.866505907419
510150,招商消费ETF,3,0.617956995967
510160,南方小康ETF,3,1.01985302734
510170,国联安商品ETF,3,0.865975962393
510180,华安180ETF,3,1.05288653558
510190,华安龙头ETF,3,0.82844785925
510210,富国综指ETF,3,0.950949543098
510220,华泰中小ETF,3,0.783012476196
510230,国泰金融ETF,3,1.28658685369
510260,诺安上证新兴ETF,3,0.672690809896
510270,中银国企ETF,3,1.07662654078
510280,华宝成长ETF,3,1.04064790541
510290,南方上证380ETF,3,0.680873690329
510300,华泰300ETF,3,0.972537330626
510310,易方达300ETF,3,0.991589558648
510330,华夏300ETF,3,0.978796915632
510410,博时资源ETF,3,0.904609977974
510420,景顺上证180ETF,3,0.876165001486
510430,银华上证50ETF,3,1.00957103516
510440,大成中证500沪市ETF,3,0.648610957916
510450,上投180高ETF,3,1.04443736191
510500,南方500ETF,3,0.616352502414
510510,广发500ETF,3,0.612037322088
510520,诺安500ETF,3,0.598859086472
510610,华夏能源ETF,3,1.00320513881
510620,华夏原材料ETF,3,0.813164670204
510630,华夏消费ETF,3,0.598761197114
510650,华夏金融ETF,3,1.26244889544
510660,华夏医药ETF,3,0.386006518131
510680J,万家380ETF,3,0.67597549323
510700,长盛百强ETF,3,1.06899737197
510880,华泰红利ETF,3,0.896026576657
511010,国泰国债ETF,3,-0.00116299465733
511210,博时上证企债ETF,3,0.00406031947411
512010,易方达医药ETF,3,0.487491647056
512110,华安地产ETF,3,0.976144962569
512120,华安医药ETF,3,0.41082799404
518800,国泰黄金ETF,3,0.0413758211523
518880,华安黄金易ETF,3,0.0413752519506
