item_id,item_name,item_type,beta
510010,交银治理ETF,3,1.08427179219
510020,博时超大ETF,3,1.04373419094
510030,华宝价值ETF,3,1.06353210551
510050,华夏50ETF,3,1.06189910526
510060,工银央企ETF,3,0.928953914308
510070,鹏华民企ETF,3,0.960962486016
510090,建信责任ETF,3,1.10999714013
510110,海富通周期ETF,3,1.11348229719
510120,海富通非周期ETF,3,0.803627046047
510130,易方达中盘ETF,3,0.895212490687
510150,招商消费ETF,3,0.728390073993
510160,南方小康ETF,3,0.894026653055
510170,国联安商品ETF,3,0.916331195549
510180,华安180ETF,3,1.02148032644
510190,华安龙头ETF,3,0.943773405393
510210,富国综指ETF,3,0.8436754284
510220,华泰中小ETF,3,0.881718138982
510230,国泰金融ETF,3,1.21368383863
510260,诺安上证新兴ETF,3,0.895389842168
510270,中银国企ETF,3,1.00952009156
510280,华宝成长ETF,3,1.06699974196
510290,南方上证380ETF,3,0.843495898548
510300,华泰300ETF,3,0.994052503213
510410,博时资源ETF,3,0.921012760235
510420,景顺上证180ETF,3,0.958464958168
510430,银华上证50ETF,3,0.998190397963
510440,大成中证500沪市ETF,3,0.852797641004
510880,华泰红利ETF,3,1.01864332079
