item_id,item_name,item_type,beta
510010,交银治理ETF,3,0.996125526427
510020,博时超大ETF,3,0.898692683974
510030,华宝价值ETF,3,0.886938237315
510050,华夏50ETF,3,0.933864310088
510060,工银央企ETF,3,0.842471850793
510070,鹏华民企ETF,3,1.0510026032
510090,建信责任ETF,3,0.995408961459
510110,海富通周期ETF,3,0.904733286639
510120,海富通非周期ETF,3,0.939094197987
510130,易方达中盘ETF,3,1.06341167588
510150,招商消费ETF,3,0.949071785706
510160,南方小康ETF,3,1.00024660803
510170,国联安商品ETF,3,1.1918534132
510180,华安180ETF,3,0.985247604322
510190,华安龙头ETF,3,0.929355150016
510210,富国综指ETF,3,0.878662540243
510220,华泰中小ETF,3,1.06348223228
510230,国泰金融ETF,3,0.891614057217
510260,诺安上证新兴ETF,3,1.11969622156
510880,华泰红利ETF,3,0.835096103258
