item_id,item_name,item_type,beta
510010,交银治理ETF,3,1.08150752524
510020,博时超大ETF,3,1.04170353503
510030,华宝价值ETF,3,1.06299108968
510050,华夏50ETF,3,1.08391158138
510060,工银央企ETF,3,0.927455903547
510070,鹏华民企ETF,3,0.96031630569
510090,建信责任ETF,3,1.11631564144
510110,海富通周期ETF,3,1.12162465981
510120,海富通非周期ETF,3,0.778488214662
510130,易方达中盘ETF,3,0.897456485012
510150,招商消费ETF,3,0.699639249575
510160,南方小康ETF,3,0.880282046614
510170,国联安商品ETF,3,0.956189370442
510180,华安180ETF,3,1.02832041282
510190,华安龙头ETF,3,0.931545742237
510210,富国综指ETF,3,0.838044629936
510220,华泰中小ETF,3,0.877479208842
510230,国泰金融ETF,3,1.22123789955
510260,诺安上证新兴ETF,3,0.887630532561
510270,中银国企ETF,3,1.01407520837
510280,华宝成长ETF,3,1.08098048531
510290,南方上证380ETF,3,0.839815604473
510300,华泰300ETF,3,0.994365518583
510410,博时资源ETF,3,0.958876477054
510420,景顺上证180ETF,3,0.963498634022
510880,华泰红利ETF,3,1.02266378167
