item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.07699679921
159902,华夏中小板ETF,3,0.941107648478
159903,南方深成ETF,3,1.06435444408
160105,南方积配,2,0.751993785093
160106,南方高增,2,0.874538813007
160119J,南方500,2,0.943064372727
160211,国泰小盘,2,0.862021834971
160311,华夏蓝筹,2,0.754738397997
160314,华夏行业,2,0.710290601166
160505,博时主题,2,0.832038140388
160607,鹏华价值,2,0.774795318112
160610,鹏华动力,2,0.776180818604
160611,鹏华治理,2,0.881463923877
160613,鹏华创新,2,0.883901032965
160615,鹏华300,2,0.955493995399
160616,鹏华500,2,0.937909138378
160706J,嘉实300,2,0.949079412284
160716,嘉实中证50,2,0.817282297445
160805,长盛同智,2,0.74481572834
160910,大成创新,2,0.742689760539
161005,富国天惠A,2,0.764071332778
161010,富国天丰,2,0.0665114308198
161211J,国投金融,2,0.895888545693
161607,融通巨潮,2,0.941862868865
161610,融通领先,2,0.842951706622
161706,招商成长,2,0.819863845062
161810,银华内需,2,0.872807306141
161811J,银华300,2,0.946251881228
161903J,万家公用,2,0.97934535435
162006,长城久富,2,0.68723872507
162207,泰达效率,2,0.661750194459
162307,海富通100,2,0.922894270831
162605,景顺鼎益,2,0.843426853935
162607,景顺资源,2,0.849318814648
162703,广发小盘,2,1.00863282517
162711,广发500ETF联接A,2,0.938370331101
163001J,长信100,2,0.865263688446
163302,大摩资源,2,0.782141367433
163402,兴全趋势,2,0.694274078121
163503,天治核心,2,0.893495617135
163801,中银中国,2,0.603141584939
165309,建信300,2,0.954189198692
166001,中欧新趋势A,2,0.775246264469
166006J,中欧小盘,2,0.883474866708
