item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.05978034202
159902,华夏中小板ETF,3,0.961791470717
159903,南方深成ETF,3,1.03154136293
160105,南方积配,2,0.701011785854
160106,南方高增,2,0.831294951252
160119J,南方500,2,1.02170876215
160211,国泰小盘,2,0.847731848962
160215,国泰价值,2,0.881311028832
160311,华夏蓝筹,2,0.868218292574
160314,华夏行业,2,0.806597868454
160505,博时主题,2,0.777112698242
160607,鹏华价值,2,0.82565396454
160610,鹏华动力,2,0.72480752134
160611,鹏华治理,2,0.867459029608
160613,鹏华创新,2,0.918881538556
160615,鹏华300,2,0.953004144338
160616,鹏华500,2,1.01728545072
160617,鹏华丰润,2,0.0103502402873
160706J,嘉实300,2,0.946995305296
160716,嘉实中证50,2,0.818667158374
160717,嘉实恒生H股,2,0.833544674899
160805,长盛同智,2,0.764733880649
160807,长盛300,2,0.930519782798
160910,大成创新,2,0.840333009661
160915,大成景丰,2,0.172172327157
161005,富国天惠A,2,0.800364004031
161010,富国天丰,2,0.0352809235516
161115,易方达岁丰,2,0.0562743546918
161210,国投新兴,2,0.509227823623
161211J,国投金融,2,0.914172627892
161607,融通巨潮,2,0.930807791452
161610,融通领先,2,0.832172913955
161706,招商成长,2,0.794897663618
161810,银华内需,2,0.93096797668
161811J,银华300,2,0.94751756926
161813,银华信用,2,0.0728167431761
161903J,万家公用,2,0.839232905822
162006,长城久富,2,0.696170299685
162207,泰达效率,2,0.626831701084
162307,海富通100,2,0.918958675492
162605,景顺鼎益,2,0.783687498487
162607,景顺资源,2,0.880563056051
162703,广发小盘,2,1.06304956458
162711,广发500ETF联接A,2,1.00354794735
163001J,长信100,2,0.894051459624
163302,大摩资源,2,0.656385663875
163402,兴全趋势,2,0.663972726617
163503,天治核心,2,0.896746402306
163801,中银中国,2,0.5797298968
164105,华富强债,2,0.125634019166
164205J,天弘深成,2,0.962640162916
165309,建信300,2,0.947549630668
165508,信诚深度,2,0.673508518571
165509,信诚强债,2,0.0722725744062
166001,中欧新趋势A,2,0.790308079696
166006J,中欧小盘,2,0.918368290468
166007,中欧300A,2,0.927455813826
