item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.07728879858
159902,华夏中小板ETF,3,0.902649948854
159903,南方深成ETF,3,1.08249483632
160105,南方积配,2,0.707480696516
160106,南方高增,2,0.824096252257
160119J,南方500,2,0.922615525636
160211,国泰小盘,2,0.799969887604
160311,华夏蓝筹,2,0.700834065156
160314,华夏行业,2,0.680636425242
160505,博时主题,2,0.842150258187
160607,鹏华价值,2,0.771084006198
160610,鹏华动力,2,0.740858853109
160611,鹏华治理,2,0.829660708561
160613,鹏华创新,2,0.88299861203
160615,鹏华300,2,0.954972543914
160706J,嘉实300,2,0.946243453993
160716,嘉实中证50,2,0.838925870271
160805,长盛同智,2,0.703538304191
160910,大成创新,2,0.705905101305
161005,富国天惠A,2,0.789998402836
161010,富国天丰,2,0.0533629761555
161607,融通巨潮,2,0.946821991396
161610,融通领先,2,0.785889981047
161706,招商成长,2,0.810537279972
161810,银华内需,2,0.818970592957
161811J,银华300,2,0.945494723782
161903J,万家公用,2,0.956543407259
162006,长城久富,2,0.704586332322
162207,泰达效率,2,0.582449015668
162307,海富通100,2,0.928298387254
162605,景顺鼎益,2,0.812820546964
162607,景顺资源,2,0.839187187474
162703,广发小盘,2,0.990104541682
162711,广发500ETF联接A,2,0.918796774197
163302,大摩资源,2,0.695359702634
163402,兴全趋势,2,0.676371774932
163503,天治核心,2,0.86964050291
163801,中银中国,2,0.556299268702
165309,建信300,2,0.949400363792
166001,中欧新趋势A,2,0.731430598712
