item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.059971543
159902,华夏中小板ETF,3,0.908897949946
159903,南方深成ETF,3,1.04089777729
160105,南方积配,2,0.727859043756
160106,南方高增,2,0.851921013102
160119J,南方500,2,0.93936255768
160211,国泰小盘,2,0.84862193568
160215,国泰价值,2,0.79501754168
160311,华夏蓝筹,2,0.796285488071
160314,华夏行业,2,0.731195965482
160505,博时主题,2,0.794076576403
160607,鹏华价值,2,0.800056714126
160610,鹏华动力,2,0.752409480269
160611,鹏华治理,2,0.865454195431
160613,鹏华创新,2,0.898792774225
160615,鹏华300,2,0.949769639033
160616,鹏华500,2,0.9331685518
160706J,嘉实300,2,0.946948589776
160716,嘉实中证50,2,0.827110729747
160805,长盛同智,2,0.769781693223
160807,长盛300,2,0.950001470216
160910,大成创新,2,0.762711121092
161005,富国天惠A,2,0.744794298894
161010,富国天丰,2,0.0760053269537
161210,国投新兴,2,0.419959299379
161211J,国投金融,2,0.909046836401
161607,融通巨潮,2,0.940040760595
161610,融通领先,2,0.857845980211
161706,招商成长,2,0.781745852701
161810,银华内需,2,0.846267863979
161811J,银华300,2,0.944120633909
161813,银华信用,2,0.101529603011
161903J,万家公用,2,0.950019895121
162006,长城久富,2,0.657058299238
162207,泰达效率,2,0.634956341849
162307,海富通100,2,0.923883190481
162605,景顺鼎益,2,0.80192271094
162607,景顺资源,2,0.839800117055
162703,广发小盘,2,1.02905560469
162711,广发500ETF联接A,2,0.929718098756
163001J,长信100,2,0.899577626586
163302,大摩资源,2,0.783525047116
163402,兴全趋势,2,0.685496281768
163503,天治核心,2,0.881163750478
163801,中银中国,2,0.595915246527
164205J,天弘深成,2,0.80487851921
165309,建信300,2,0.947894357357
165508,信诚深度,2,0.693823095756
166001,中欧新趋势A,2,0.779335394399
166006J,中欧小盘,2,0.885599529058
166007,中欧300A,2,0.889868954356
