item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.0588228882
159902,华夏中小板ETF,3,0.898896882279
160105,南方积配,2,0.692473940001
160106,南方高增,2,0.81052299461
160119J,南方500,2,0.914074741185
160311,华夏蓝筹,2,0.696719786801
160314,华夏行业,2,0.698494068739
160505,博时主题,2,0.844750446013
160607,鹏华价值,2,0.77447475898
160610,鹏华动力,2,0.74795332078
160611,鹏华治理,2,0.81573894806
160613,鹏华创新,2,0.873182017985
160615,鹏华300,2,0.954759898664
160706J,嘉实300,2,0.946648329388
160805,长盛同智,2,0.700601507759
160910,大成创新,2,0.699914155259
161005,富国天惠A,2,0.795442947695
161010,富国天丰,2,0.0458241029539
161607,融通巨潮,2,0.954001858168
161610,融通领先,2,0.762551647865
161706,招商成长,2,0.83305795281
161810,银华内需,2,0.780418731175
161811J,银华300,2,0.943864788336
161903J,万家公用,2,0.930683282469
162006,长城久富,2,0.733782676978
162207,泰达效率,2,0.547298404643
162605,景顺鼎益,2,0.80066020453
162607,景顺资源,2,0.83806190401
162703,广发小盘,2,0.95968132
163302,大摩资源,2,0.665762008937
163402,兴全趋势,2,0.690362397212
163503,天治核心,2,0.840428552567
163801,中银中国,2,0.553293626528
165309,建信300,2,0.950327860434
166001,中欧新趋势A,2,0.732246638952
