01
510010,510050,510060,510180,510880
02
510010,510020,510050,510060,510180,510880
03
510010,510020,510030,510050,510060,510130,510180,510880
04
510010,510020,510030,510050,510060,510090,510130,510180,510880
05
510010,510020,510030,510050,510060,510070,510090,510110,510130,510160,510180,510880
06
510010,510020,510030,510050,510060,510070,510090,510110,510130,510150,510160,510170,510180,510190,510880
07
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510880
08
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510880
09
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510880
10
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510880
11
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510410,510880
12
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510410,510420,510880
13
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510410,510420,510430,510440,510880
14
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510500,510880
15
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510500,510510,510610,510620,510630,510650,510660,510700,510880,511010
16
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510450,510500,510510,510610,510620,510630,510650,510660,510700,510880,511010,511210,518800,518880
17
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510450,510500,510510,510610,510620,510630,510650,510660,510680J,510700,510880,511010,511210,512010,512110,518800,518880
18
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510450,510500,510510,510520,510610,510620,510630,510650,510660,510680J,510700,510880,511010,511210,512010,512110,512120,518800,518880
19
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510450,510500,510510,510520,510610,510620,510630,510650,510660,510680J,510700,510880,511010,511210,512010,512110,512120,518800,518880
20
510010,510020,510030,510050,510060,510070,510090,510110,510120,510130,510150,510160,510170,510180,510190,510210,510220,510230,510260,510270,510280,510290,510300,510310,510330,510410,510420,510430,510440,510450,510500,510510,510520,510610,510620,510630,510650,510660,510680J,510700,510880,511010,511210,512010,512070,512110,512120,512210,512220,512230,512600,512610,512640,513030,518800,518880
