股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000830,鲁西化工,C,1.5235
000833,贵糖股份,C,1.601
000835,长城动漫,C,0.8216
000836,鑫茂科技,C,1.2091
000837,秦川机床,C,1.0319
000838,财信发展,K,-0.244
000839,中信国安,S,0.9604
000848,承德露露,C,0.3158
000850,华茂股份,C,0.7823
000851,高鸿股份,I,0.9856
000852,石化机械,C,0.7545
000856,冀东装备,C,1.0004
000858,五粮液,C,0.5021
000859,国风塑业,C,0.7034
000860,顺鑫农业,A,0.6663
000861,海印股份,F,1.4189
000862,银星能源,C,0.6886
000868,安凯客车,C,0.929
000875,吉电股份,D,0.4149
000876,新希望,C,0.6697
000878,云南铜业,C,1.2757
000880,潍柴重机,C,0.0507
000881,中广核技,S,0.9446
000882,华联股份,F,0.7267
000883,湖北能源,D,0.6945
000885,同力水泥,C,1.3147
000886,海南高速,G,0.5695
000888,峨眉山A,L,0.7336
000889,茂业通信,F,1.2544
000892,欢瑞世纪,I,0.0157
000893,东凌国际,C,1.3736
000895,双汇发展,C,0.522
000897,津滨发展,K,1.8771
000899,赣能股份,D,0.9133
000900,现代投资,G,0.8892
000901,航天科技,C,1.1364
000902,新洋丰,C,-0.5121
000903,云内动力,C,1.874
000905,厦门港务,G,0.4649
000906,浙商中拓,F,0.9349
000908,景峰医药,C,0.6527
000909,数源科技,C,0.4663
000910,大亚圣象,C,0.7949
000911,南宁糖业,C,1.6467
000912,泸天化,C,0.8979
000913,钱江摩托,C,0.9735
000915,山大华特,C,0.8899
000916,华北高速,G,0.502
000917,电广传媒,R,1.2697
000918,嘉凯城,K,0.8869
000919,金陵药业,C,0.302
000920,南方汇通,C,0.6685
000922,*ST佳电,C,0.3813
000923,河北宣工,C,0.9484
000925,众合科技,C,0.6553
000926,福星股份,K,1.4917
000927,一汽夏利,C,1.1375
000928,中钢国际,C,2.1674
000929,兰州黄河,C,1.1099
000930,中粮生化,C,1.0641
000931,中关村,N,1.4506
000932,*ST华菱,C,0.5806
000933,神火股份,B,1.6375
000935,四川双马,C,1.2719
000936,华西股份,C,2.3059
000937,冀中能源,B,1.4835
000938,紫光股份,I,1.3614
000939,凯迪生态,D,0.5646
000948,南天信息,I,0.9312
000949,新乡化纤,C,0.8798
000950,*ST建峰,C,1.4983
000951,中国重汽,C,1.4995
000952,广济药业,C,1.0722
000955,欣龙控股,C,0.1839
000957,中通客车,C,0.4369
000958,东方能源,D,0.1551
000960,锡业股份,C,1.6089
000962,东方钽业,C,1.8492
000963,华东医药,F,0.0603
000965,天保基建,K,0.4584
000966,长源电力,D,0.842
000967,盈峰环境,C,0.4682
000968,蓝焰控股,B,1.355
000969,安泰科技,C,1.7356
000970,中科三环,C,2.2759
000971,高升控股,C,0.6206
000972,*ST中基,C,1.1746
000973,佛塑科技,C,1.4061
000975,银泰资源,N,0.4063
000977,浪潮信息,C,1.9152
000978,桂林旅游,L,1.3496
000979,中弘股份,K,1.2384
000980,众泰汽车,C,0.8413
000981,银亿股份,K,1.4278
000982,*ST中绒,C,1.6347
000983,西山煤电,B,1.2025
000985,大庆华科,C,0.7404
000987,越秀金控,F,0.2662
000988,华工科技,C,1.3205
000989,九芝堂,C,0.4084
000990,诚志股份,C,0.5504
000993,闽东电力,D,0.8639
000995,皇台酒业,C,1.1794
000996,中国中期,S,1.3059
000997,新大陆,I,1.5482
000998,隆平高科,A,1.1961
000999,华润三九,C,0.4044
001696,宗申动力,C,0.5067
001896,豫能控股,D,0.5138
002001,新和成,C,1.574
002003,伟星股份,C,0.5658
002005,德豪润达,C,0.5123
002006,精功科技,C,2.6225
002007,华兰生物,C,0.8264
002008,大族激光,C,1.7515
002009,天奇股份,C,0.968
002010,传化智联,C,0.8174
002012,凯恩股份,C,1.2524
002013,中航机电,C,3.3698
002014,永新股份,C,0.5735
002015,霞客环保,C,1.5765
002016,世荣兆业,K,0.0616
002017,东信和平,C,1.8311
002018,华信国际,C,1.2426
002019,亿帆医药,C,1.1119
002020,京新药业,C,0.8012
002021,中捷资源,C,1.0132
002022,科华生物,C,0.8684
002023,海特高新,G,1.1064
002024,苏宁云商,F,0.6296
002025,航天电器,C,1.044
002026,山东威达,C,0.489
002028,思源电气,C,0.9156
002029,七匹狼,C,0.5613
002030,达安基因,C,0.9128
002031,巨轮智能,C,1.3671
002032,苏泊尔,C,0.8829
002033,丽江旅游,L,1.5155
002034,美欣达,C,0.8018
002036,联创电子,C,1.3706
002037,久联发展,C,0.8425
002038,双鹭药业,C,1.0014
002039,黔源电力,D,0.8521
002040,南京港,G,0.9122
002041,登海种业,A,0.8071
002042,华孚色纺,C,1.7107
002043,兔宝宝,C,0.5176
002045,国光电器,C,0.2346
002046,轴研科技,C,0.2858
002047,宝鹰股份,C,0.5212
002048,宁波华翔,C,0.7394
002049,紫光国芯,C,1.7061
002050,三花智控,C,0.6338
002053,云南能投,C,1.0244
002054,德美化工,C,0.8247
002056,横店东磁,C,2.5184
002057,中钢天源,C,2.3808
002058,威尔泰,C,1.4619
002059,云南旅游,L,1.074
002061,江山化工,C,0.8875
002063,远光软件,I,0.537
002064,华峰氨纶,C,1.5017
002065,东华软件,I,0.6137
002066,瑞泰科技,C,0.5623
002067,景兴纸业,C,0.5139
002068,黑猫股份,C,0.8585
002069,獐子岛,A,0.4711
002070,*ST众和,C,0.6896
002071,长城影视,C,2.007
002072,凯瑞德,C,1.1255
002073,软控股份,I,0.3433
002074,国轩高科,C,0.7839
002075,沙钢股份,C,1.286
002076,雪莱特,C,0.8497
002077,大港股份,S,1.2604
002078,太阳纸业,C,1.4678
002079,苏州固锝,C,1.4384
002080,中材科技,C,0.6184
002082,栋梁新材,C,0.9837
002083,孚日股份,C,1.1353
002084,海鸥卫浴,C,0.9957
002085,万丰奥威,C,0.7298
002086,东方海洋,A,0.9807
002087,新野纺织,C,0.8381
002088,鲁阳节能,C,0.8086
002089,新海宜,C,1.1277
002090,金智科技,C,0.9965
002091,江苏国泰,F,1.3896
002092,中泰化学,C,1.433
002093,国脉科技,I,1.4797
002094,青岛金王,C,0.9842
002095,生意宝,I,1.0182
002097,山河智能,C,1.084
002098,浔兴股份,C,1.2104
002099,海翔药业,C,0.1922
002100,天康生物,C,1.3173
002101,广东鸿图,C,0.8644
002102,冠福股份,C,0.391
002103,广博股份,C,0.9184
002104,恒宝股份,C,1.3583
002105,信隆健康,C,1.0702
002106,莱宝高科,C,2.0111
002107,沃华医药,C,0.4927
002108,沧州明珠,C,0.9344
002109,兴化股份,C,0.8694
002110,三钢闽光,C,0.7883
002111,威海广泰,C,1.4544
002112,三变科技,C,1.1253
002113,天润数娱,C,-0.063
002115,三维通信,C,0.6948
002116,中国海诚,M,0.9705
002117,东港股份,C,0.9636
002119,康强电子,C,1.0716
002120,韵达股份,C,0.84
002121,科陆电子,C,1.2774
002122,天马股份,C,1.3946
002123,梦网荣信,C,0.7957
002124,天邦股份,C,0.7296
002125,湘潭电化,C,1.6389
002126,银轮股份,C,0.7071
002127,南极电商,C,2.6955
002128,露天煤业,B,1.0897
002129,中环股份,C,2.0142
002130,沃尔核材,C,1.1703
002132,恒星科技,C,1.7103
002133,广宇集团,K,0.6457
002134,*ST普林,C,0.6531
002137,麦达数字,C,0.6037
002138,顺络电子,C,0.904
002139,拓邦股份,C,1.6404
002143,印纪传媒,C,0.5855
002144,宏达高科,C,0.5022
002145,中核钛白,C,0.2491
002146,荣盛发展,K,1.5274
002147,新光圆成,C,0.9798
002148,北纬通信,I,0.9127
002149,西部材料,C,0.8485
002150,通润装备,C,1.1703
002151,北斗星通,C,1.0557
002152,广电运通,C,0.7347
002153,石基信息,I,0.8416
002154,报喜鸟,C,0.73
002155,湖南黄金,B,1.9802
002156,通富微电,C,1.623
002157,正邦科技,C,1.4406
002158,汉钟精机,C,1.1447
002159,三特索道,L,0.9185
002160,常铝股份,C,1.1947
002161,远望谷,C,1.4157
002162,悦心健康,C,1.4206
002164,宁波东力,C,0.9386
002165,红宝丽,C,0.2921
002166,莱茵生物,C,1.2781
002167,东方锆业,C,1.478
002168,深圳惠程,C,1.6958
002169,智光电气,C,1.2327
002170,芭田股份,C,1.4219
002171,楚江新材,C,1.0297
002172,澳洋科技,C,1.0571
002173,创新医疗,C,0.547
002174,游族网络,C,1.1584
002175,东方网络,C,1.2826
002176,江特电机,C,1.9481
002177,御银股份,C,0.8175
002178,延华智能,M,0.7261
002179,中航光电,C,1.0388
002180,纳思达,C,0.6393
002182,云海金属,C,0.6543
002183,怡亚通,O,0.304
002184,海得控制,I,0.737
002185,华天科技,C,1.3342
002186,全聚德,H,0.5802
002187,广百股份,F,0.3902
002188,巴士在线,C,1.309
002189,利达光电,C,0.9924
002190,成飞集成,C,1.7169
002191,劲嘉股份,C,0.7
002192,融捷股份,C,1.2579
002193,如意集团,C,0.6402
002194,武汉凡谷,C,0.6356
002195,二三四五,I,0.8848
002196,方正电机,C,1.0061
002197,证通电子,C,0.8752
002198,嘉应制药,C,0.8975
002199,东晶电子,C,1.5221
002200,云投生态,A,1.0926
002201,九鼎新材,C,0.586
002203,海亮股份,C,2.0178
002204,大连重工,C,0.2642
002205,国统股份,C,0.5452
002206,海利得,C,1.3753
002207,*ST准油,B,0.9944
002208,合肥城建,K,0.8687
002209,达意隆,C,0.6897
002210,飞马国际,G,0.8432
002211,宏达新材,C,1.132
002212,南洋股份,C,1.2041
002213,特尔佳,C,1.3768
002215,诺普信,C,1.3698
002216,三全食品,C,0.6661
002217,合力泰,C,1.3596
002218,拓日新能,C,1.4308
002219,恒康医疗,C,1.1327
002220,天宝股份,C,0.6939
002221,东华能源,F,0.3356
002222,福晶科技,C,1.5078
002223,鱼跃医疗,C,1.0181
002224,三力士,C,0.8903
002225,濮耐股份,C,0.8391
002226,江南化工,C,1.2872
002227,奥特迅,C,1.1617
002228,合兴包装,C,0.3026
002229,鸿博股份,C,0.9266
002230,科大讯飞,I,1.4674
002231,奥维通信,C,0.4924
002232,启明信息,I,1.318
002233,塔牌集团,C,1.6069
002234,民和股份,A,1.7434
002235,安妮股份,C,0.9623
002236,大华股份,C,0.9993
002237,恒邦股份,C,0.9415
002238,天威视讯,R,0.6365
002240,威华股份,C,1.1111
002241,歌尔股份,C,1.4617
002242,九阳股份,C,0.4495
002243,通产丽星,C,1.2359
002244,滨江集团,K,1.0616
002245,澳洋顺昌,O,1.238
002246,北化股份,C,1.7114
002247,帝龙文化,C,1.7786
002248,*ST东数,C,1.0334
002249,大洋电机,C,0.7735
002250,联化科技,C,0.6234
002251,步步高,F,0.3727
002252,上海莱士,C,0.8591
002253,川大智胜,I,1.1419
002254,泰和新材,C,0.8643
002255,海陆重工,C,0.726
002256,兆新股份,C,1.1858
002258,利尔化学,C,0.7926
002259,升达林业,C,1.2543
002260,德奥通航,C,0.6624
002261,拓维信息,I,0.5174
002262,恩华药业,C,0.7784
002263,大东南,C,1.0513
002264,新华都,F,0.7651
002265,西仪股份,C,1.6584
002266,浙富控股,C,0.8996
002267,陕天然气,D,0.9435
002268,卫士通,I,1.0693
002269,美邦服饰,F,0.4411
002270,华明装备,C,0.3192
002271,东方雨虹,C,1.6093
002272,川润股份,C,0.9028
002273,水晶光电,C,1.1584
002274,华昌化工,C,1.1946
002275,桂林三金,C,0.7924
002276,万马股份,C,1.3927
002277,友阿股份,F,0.5035
002278,神开股份,C,1.1978
002279,久其软件,I,0.8662
002280,联络互动,I,0.8935
002281,光迅科技,C,0.9441
002282,博深工具,C,0.8477
002283,天润曲轴,C,1.3416
002284,亚太股份,C,1.326
002285,世联行,K,0.3027
002286,保龄宝,C,0.6812
002287,奇正藏药,C,0.4471
002288,超华科技,C,0.831
002289,宇顺电子,C,1.1166
002290,中科新材,C,1.4508
002291,星期六,C,0.6868
002292,奥飞娱乐,C,0.7115
002293,罗莱生活,C,0.2351
002294,信立泰,C,0.7582
002295,精艺股份,C,0.4022
002297,博云新材,C,0.8773
002299,圣农发展,A,0.6323
002300,太阳电缆,C,0.8785
002301,齐心集团,C,0.7667
002302,西部建设,C,0.8399
002303,美盈森,C,0.5053
002304,洋河股份,C,0.6586
002305,南国置业,K,1.0531
002306,*ST云网,H,0.4951
002308,威创股份,C,0.8563
002309,中利集团,C,0.9768
002311,海大集团,C,0.8937
002312,*ST三泰,C,0.9455
002313,日海通讯,C,1.1762
002314,南山控股,C,0.6847
002315,焦点科技,I,0.7684
002316,键桥通讯,I,0.8136
002317,众生药业,C,0.759
002318,久立特材,C,0.8293
002319,乐通股份,C,0.7844
002320,海峡股份,G,0.7792
002321,华英农业,A,1.231
002322,理工环科,C,1.3258
002323,雅百特,C,0.8159
002324,普利特,C,0.6455
002326,永太科技,C,0.807
002327,富安娜,C,0.1813
002328,新朋股份,C,1.1571
002329,皇氏集团,C,1.0631
002330,得利斯,C,0.5458
002331,皖通科技,I,1.2255
002332,仙琚制药,C,0.695
002333,罗普斯金,C,1.0629
002334,英威腾,C,1.3108
002335,科华恒盛,C,1.1951
002336,人人乐,F,0.4834
002337,赛象科技,C,0.9374
002338,奥普光电,C,0.1417
002339,积成电子,I,0.844
002340,格林美,B,1.364
002341,新纶科技,C,0.7361
002342,巨力索具,C,1.6029
002343,慈文传媒,C,0.455
002344,海宁皮城,F,0.7114
002345,潮宏基,C,0.6049
002346,柘中股份,C,0.8042
002347,泰尔股份,C,0.8246
002348,高乐股份,C,0.7308
002349,精华制药,C,0.9615
002350,北京科锐,C,0.5037
002351,漫步者,C,0.7067
002352,顺丰控股,C,1.0349
002353,杰瑞股份,B,0.6372
002354,天神娱乐,C,0.3833
002355,兴民智通,C,0.8258
002356,赫美集团,C,0.7851
002357,富临运业,G,1.0419
002358,森源电气,C,0.5944
002359,齐星铁塔,C,0.5808
002360,同德化工,C,0.4786
002361,神剑股份,C,0.6776
002362,汉王科技,I,1.0079
002363,隆基机械,C,0.9436
002364,中恒电气,C,0.9404
002365,永安药业,C,0.9043
002366,台海核电,C,1.1115
002367,康力电梯,C,0.8628
002368,太极股份,I,1.1392
002369,卓翼科技,C,1.5152
002370,亚太药业,C,0.9763
002371,北方华创,C,1.2445
002372,伟星新材,C,0.9163
002373,千方科技,I,0.8869
002374,丽鹏股份,C,1.0026
002376,新北洋,C,0.7573
002377,国创高新,C,0.8944
002378,章源钨业,C,1.9697
002379,宏创控股,C,0.8346
002380,科远股份,C,0.4732
002381,双箭股份,C,1.123
002382,蓝帆医疗,C,0.5978
002383,合众思壮,C,1.0864
002384,东山精密,C,0.9957
002385,大北农,C,0.7885
002386,天原集团,C,1.4377
002387,黑牛食品,C,0.5778
002388,新亚制程,C,0.9454
002389,南洋科技,C,1.0009
002390,信邦制药,C,1.0142
002391,长青股份,C,1.1667
002392,北京利尔,C,1.0258
002393,力生制药,C,0.7455
002394,联发股份,C,0.977
002395,双象股份,C,1.1402
002396,星网锐捷,C,1.5576
002397,梦洁股份,C,0.394
002398,建研集团,M,0.9032
002399,海普瑞,C,0.9761
002400,省广股份,M,0.9766
002401,中远海科,I,1.0473
002402,和而泰,C,1.1203
002403,爱仕达,C,0.6513
002404,嘉欣丝绸,C,1.032
002405,四维图新,I,1.3286
002406,远东传动,C,1.1382
002407,多氟多,C,1.681
002408,齐翔腾达,C,1.1519
002409,雅克科技,C,1.1856
002410,广联达,I,1.0484
002411,必康股份,C,1.5108
002412,汉森制药,C,1.0302
002413,雷科防务,C,1.4159
002414,高德红外,C,1.6257
002415,海康威视,C,1.1809
002416,爱施德,F,0.82
002417,三元达,C,1.1798
002418,康盛股份,C,1.2051
002419,天虹股份,F,0.9148
002420,毅昌股份,C,0.5892
002421,达实智能,I,1.1575
002422,科伦药业,C,0.7821
002423,中原特钢,C,1.1411
002424,贵州百灵,C,0.9021
002425,凯撒文化,C,0.9534
002426,胜利精密,C,1.1529
002427,尤夫股份,C,0.7033
002428,云南锗业,C,1.2998
002429,兆驰股份,C,0.867
002430,杭氧股份,C,0.9691
002432,九安医疗,C,1.0867
002433,太安堂,C,0.7058
002434,万里扬,C,0.9512
002435,长江润发,C,0.6874
002436,兴森科技,C,1.5839
002437,誉衡药业,C,1.0276
002438,江苏神通,C,0.9347
002440,闰土股份,C,1.0967
002441,众业达,F,1.1051
002442,龙星化工,C,0.9238
002443,金洲管道,C,0.3849
002444,巨星科技,C,1.2709
002445,中南文化,C,1.1925
002446,盛路通信,C,0.704
002447,壹桥股份,A,1.5213
002448,中原内配,C,1.1627
002449,国星光电,C,0.8467
002450,康得新,C,1.2989
002451,摩恩电气,C,1.0355
002452,长高集团,C,0.677
002453,天马精化,C,0.9006
002455,百川股份,C,0.9523
002456,欧菲光,C,1.5635
002457,青龙管业,C,0.6236
002458,益生股份,A,0.3125
002459,天业通联,C,1.389
002460,赣锋锂业,C,1.1501
002462,嘉事堂,F,1.1858
002463,沪电股份,C,1.0459
002464,金利科技,C,0.8542
002465,海格通信,C,1.1101
002466,天齐锂业,C,1.0218
002467,二六三,I,1.0268
002468,申通快递,C,1.2446
002469,三维工程,M,1.1054
002470,金正大,C,0.6361
002471,中超控股,C,1.2428
002472,双环传动,C,0.8983
002473,*ST圣莱,C,1.1622
002474,榕基软件,I,0.9541
002475,立讯精密,C,1.3481
002476,宝莫股份,C,1.2029
002477,雏鹰农牧,A,0.8029
002478,常宝股份,C,0.9143
002479,富春环保,D,0.6853
002480,新筑股份,C,1.6573
002481,双塔食品,C,0.5154
002483,润邦股份,C,0.8819
002484,江海股份,C,1.1572
300001,特锐德,C,0.9929
300002,神州泰岳,I,0.9769
300003,乐普医疗,C,0.8917
300004,南风股份,C,1.3102
300005,探路者,F,0.6891
300006,莱美药业,C,0.9246
300007,汉威电子,C,1.7512
300008,天海防务,M,1.2533
300009,安科生物,C,1.1186
300010,立思辰,I,1.1527
300011,鼎汉技术,C,0.7603
300012,华测检测,M,1.316
300013,新宁物流,G,0.9837
300014,亿纬锂能,C,1.0928
300015,爱尔眼科,Q,1.121
300017,网宿科技,I,1.6529
300019,硅宝科技,C,1.6418
300020,银江股份,I,1.5268
300021,大禹节水,C,0.6442
300022,吉峰农机,F,1.9938
300023,宝德股份,C,0.8469
300024,机器人,C,1.1402
300025,华星创业,I,1.0948
300029,天龙光电,C,1.3176
300030,阳普医疗,C,0.7955
300031,宝通科技,C,0.8641
300032,金龙机电,C,0.3987
300033,同花顺,I,1.2644
300034,钢研高纳,C,1.1672
300035,中科电气,C,0.8676
300036,超图软件,I,0.6134
300037,新宙邦,C,0.9976
300038,梅泰诺,C,0.638
300039,上海凯宝,C,0.3884
300040,九洲电气,C,0.8681
300041,回天新材,C,0.8551
300042,朗科科技,I,0.8843
300044,赛为智能,I,0.8459
300045,华力创通,I,1.0841
300046,台基股份,C,0.8414
300047,天源迪科,I,1.0453
300048,合康新能,C,1.4524
300049,福瑞股份,C,0.9154
300050,世纪鼎利,I,1.1399
300052,中青宝,I,0.7959
300053,欧比特,C,0.8378
300054,鼎龙股份,C,1.086
300055,万邦达,M,1.0631
300056,三维丝,C,0.6395
300057,万顺股份,C,1.2253
300058,蓝色光标,I,1.0438
300059,东方财富,I,1.1659
300062,中能电气,C,1.2587
300063,天龙集团,C,0.8441
300064,豫金刚石,C,1.5749
300065,海兰信,I,0.8609
300066,三川智慧,C,1.1026
300067,安诺其,C,0.7831
300068,南都电源,C,1.0644
300069,金利华电,C,0.9097
300070,碧水源,M,1.7252
300071,华谊嘉信,R,1.0301
300072,三聚环保,C,0.7573
300073,当升科技,C,1.0341
300074,华平股份,I,1.5197
300075,数字政通,I,1.219
300076,GQY视讯,C,0.9647
300077,国民技术,C,0.9237
300078,思创医惠,C,1.1492
300079,数码视讯,C,1.1519
300080,易成新能,C,1.3867
300081,恒信东方,I,0.7062
300082,奥克股份,C,1.1462
300083,劲胜精密,C,1.0991
300084,海默科技,B,1.357
300085,银之杰,I,0.545
300086,康芝药业,C,0.4733
300087,荃银高科,A,1.5765
300088,长信科技,C,1.8588
300089,文化长城,C,1.0861
300090,盛运环保,C,1.2371
300091,金通灵,C,1.2841
300092,科新机电,C,1.4829
300093,金刚玻璃,C,1.4681
300094,国联水产,A,0.6093
