股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000598,兴蓉环境,C,0.2088
000599,青岛双星,C,1.1062
000600,建投能源,D,1.1155
000601,韶能股份,D,1.4158
000602,金马集团,I,1.0843
000603,盛达矿业,C,0.0622
000606,神州易桥,C,1.3112
000607,华媒控股,C,1.6144
000608,阳光股份,K,0.9451
000609,绵石投资,K,1.0251
000610,西安旅游,L,1.2346
000611,天首发展,C,1.032
000612,焦作万方,C,1.5542
000615,京汉股份,C,1.1486
000616,海航投资,K,1.1481
000617,中油资本,C,1.5665
000619,海螺型材,C,1.0227
000623,吉林敖东,C,1.4514
000626,远大控股,F,0.9833
000630,铜陵有色,C,1.4509
000631,顺发恒业,K,1.234
000632,三木集团,S,0.6323
000633,合金投资,S,1.0294
000635,英力特,C,1.3017
000636,风华高科,C,0.8459
000637,茂化实华,C,1.1838
000638,万方发展,K,1.0526
000639,西王食品,C,1.002
000650,仁和药业,C,0.2443
000651,格力电器,C,1.6615
000655,金岭矿业,B,1.7962
000656,金科股份,K,1.4607
000659,*ST中富,C,0.9638
000661,长春高新,C,0.545
000662,天夏智慧,C,0.929
000663,永安林业,A,0.9121
000665,湖北广电,C,0.6377
000667,美好置业,K,1.1935
000668,荣丰控股,K,1.2531
000669,金鸿能源,C,0.9445
000671,阳光城,S,1.4547
000673,当代东方,C,1.0566
000676,智度股份,C,1.1833
000678,襄阳轴承,C,0.9868
000679,大连友谊,F,1.2936
000680,山推股份,C,0.8432
000682,东方电子,C,0.9466
000683,远兴能源,C,1.8146
000685,中山公用,D,1.445
000687,华讯方舟,C,1.1744
000690,宝新能源,D,1.0391
000691,ST亚太,S,0.8943
000692,惠天热电,D,1.0569
000697,炼石有色,C,1.235
000698,沈阳化工,C,1.0385
000700,模塑科技,C,1.1303
000701,厦门信达,S,0.8449
000702,正虹科技,C,1.0462
000703,恒逸石化,C,1.8057
000705,浙江震元,F,0.8788
000707,双环科技,C,1.8675
000708,大冶特钢,C,1.0163
000709,河钢股份,C,1.0128
000710,*ST天仪,C,1.2168
000711,京蓝科技,K,1.4374
000713,丰乐种业,A,0.624
000715,中兴商业,F,0.5929
000717,韶钢松山,C,1.2644
000718,苏宁环球,K,1.1617
000720,新能泰山,D,0.8755
000721,西安饮食,H,1.1221
000723,美锦能源,F,0.58
000727,华东科技,C,1.0705
000729,燕京啤酒,C,-0.12
000731,四川美丰,C,1.2725
000732,泰禾集团,C,-1.3954
000733,振华科技,C,0.9713
000735,罗牛山,A,0.2651
000736,中房地产,K,1.0431
000737,南风化工,C,1.1345
000738,航发控制,C,1.0347
000739,普洛药业,C,0.8438
000748,长城信息,C,1.1205
000753,漳州发展,F,0.7059
000755,*ST三维,C,1.3556
000758,中色股份,B,2.2106
000759,中百集团,F,0.2418
000760,斯太尔,C,1.3229
000762,西藏矿业,B,0.6504
000766,通化金马,C,1.1189
000767,漳泽电力,D,0.842
000777,中核科技,C,1.6072
000778,新兴铸管,C,1.2294
000779,三毛派神,C,1.1311
000780,*ST平能,B,1.8333
000782,美达股份,C,1.2196
000785,武汉中商,F,0.9208
000786,北新建材,C,0.4753
000788,北大医药,C,1.2094
000789,万年青,C,0.5814
000790,泰合健康,C,0.1976
000791,甘肃电投,C,1.4909
000792,盐湖股份,C,1.1356
000795,英洛华,C,2.391
000796,凯撒旅游,C,0.935
000797,中国武夷,K,0.7281
000798,中水渔业,A,1.0837
000799,酒鬼酒,C,1.3669
000800,一汽轿车,C,1.3076
000801,四川九洲,C,0.8967
000802,北京文化,L,1.224
000803,*ST金宇,C,1.0076
000806,银河生物,C,1.1252
000807,云铝股份,C,1.5793
000809,*ST新城,C,0.7283
000810,创维数字,C,1.3456
000811,烟台冰轮,C,0.1547
000812,陕西金叶,C,1.4299
000813,德展健康,C,0.0141
000815,美利云,C,0.7534
000816,智慧农业,C,1.089
000819,岳阳兴长,C,0.781
000820,神雾节能,C,1.0336
000821,京山轻机,C,1.0084
000822,山东海化,C,1.3321
000823,超声电子,C,1.3844
000825,太钢不锈,C,1.2766
000826,启迪桑德,N,-0.1174
000828,东莞控股,G,1.0
000829,天音控股,F,0.3145
000830,鲁西化工,C,1.2947
000833,贵糖股份,C,1.4344
000835,长城动漫,C,1.1365
000836,鑫茂科技,K,0.9611
000837,秦川机床,C,0.976
000838,财信发展,K,0.6529
000839,中信国安,S,0.9835
000848,承德露露,C,0.3
000850,华茂股份,C,0.8406
000851,高鸿股份,C,1.1022
000852,石化机械,C,1.3118
000856,冀东装备,C,0.8461
000858,五粮液,C,0.8018
000859,国风塑业,C,1.318
000860,顺鑫农业,A,0.5736
000861,海印股份,F,1.0388
000862,银星能源,C,1.1137
000868,安凯客车,C,1.6685
000875,吉电股份,D,0.5348
000876,新希望,C,1.0898
000877,天山股份,C,1.0049
000878,云南铜业,C,1.376
000880,潍柴重机,C,0.6877
000881,中广核技,S,1.0633
000882,华联股份,F,1.355
000883,湖北能源,C,0.9534
000885,同力水泥,C,0.5818
000886,海南高速,G,0.1844
000887,中鼎股份,C,0.2585
000888,峨眉山A,L,0.1789
000889,茂业通信,F,1.2533
000890,法尔胜,C,0.8222
000892,欢瑞世纪,I,0.9261
000893,东凌国际,C,1.2573
000897,津滨发展,K,1.94
000899,赣能股份,D,1.4815
000900,现代投资,G,1.2471
000901,航天科技,C,1.1299
000902,新洋丰,C,0.9781
000905,厦门港务,G,0.4978
000906,浙商中拓,F,1.3161
000908,景峰医药,C,0.6916
000909,数源科技,C,0.6507
000910,大亚圣象,C,1.1992
000911,南宁糖业,C,1.8836
000912,泸天化,C,1.1008
000913,钱江摩托,C,1.1982
000915,山大华特,S,1.403
000916,华北高速,G,0.897
000919,金陵药业,C,0.7101
000920,南方汇通,C,0.9519
000922,*ST佳电,C,0.3312
000923,河北宣工,C,1.2519
000925,众合科技,C,0.5116
000926,福星股份,K,1.2883
000927,一汽夏利,C,1.1681
000928,中钢国际,C,2.4837
000929,兰州黄河,C,1.1311
000930,中粮生化,C,1.0458
000931,中关村,N,0.4259
000932,*ST华菱,C,1.361
000933,神火股份,B,1.5205
000935,四川双马,C,1.1729
000937,冀中能源,B,1.916
000938,紫光股份,I,0.9736
000939,凯迪生态,D,0.8888
000948,南天信息,I,1.1956
000949,新乡化纤,C,1.1176
000951,中国重汽,C,1.7891
000952,广济药业,C,1.2553
000953,*ST河化,C,1.2542
000955,欣龙控股,C,0.9706
000958,东方能源,D,0.7173
000960,锡业股份,C,1.7007
000962,东方钽业,C,1.0315
000963,华东医药,F,-0.2395
000965,天保基建,K,1.1741
000966,长源电力,D,0.9489
000967,盈峰环境,C,0.8176
000968,蓝焰控股,B,1.1923
000969,安泰科技,C,1.0064
000970,中科三环,C,1.5211
000971,高升控股,C,0.8538
000972,*ST中基,C,1.0644
000973,佛塑科技,C,0.4762
000976,春晖股份,C,0.5377
000978,桂林旅游,L,0.768
000979,中弘股份,K,1.2675
000980,众泰汽车,C,1.0525
000982,*ST中绒,C,0.7462
000983,西山煤电,B,1.6174
000985,大庆华科,C,1.2014
000987,越秀金控,F,0.309
000988,华工科技,C,0.853
000989,九芝堂,C,0.1943
000990,诚志股份,C,1.057
000993,闽东电力,D,0.7755
000996,中国中期,G,1.0761
000997,新大陆,I,1.1123
000998,隆平高科,A,0.3735
000999,华润三九,C,-0.0051
001696,宗申动力,C,0.5327
001896,豫能控股,D,1.0893
002001,新和成,C,1.611
002002,鸿达兴业,C,1.0119
002003,伟星股份,C,0.9511
002004,华邦健康,C,0.0329
002005,德豪润达,C,0.5201
002006,精功科技,C,1.487
002007,华兰生物,C,0.1472
002008,大族激光,C,0.794
002009,天奇股份,C,1.1426
002010,传化智联,C,0.8323
002011,盾安环境,C,1.0498
002012,凯恩股份,C,0.761
002013,中航机电,C,1.9097
002014,永新股份,C,0.6552
002015,霞客环保,C,1.5691
002016,世荣兆业,K,0.5371
002017,东信和平,C,0.8324
002018,华信国际,C,1.3615
002019,亿帆医药,C,0.9824
002020,京新药业,C,0.6873
002021,中捷资源,C,1.0361
002022,科华生物,C,0.6118
002023,海特高新,G,1.339
002024,苏宁云商,F,0.6538
002025,航天电器,C,1.002
002026,山东威达,C,0.8687
002027,分众传媒,C,1.1383
002028,思源电气,C,0.316
002029,七匹狼,C,0.1713
002030,达安基因,C,0.2698
002031,巨轮智能,C,1.6528
002032,苏泊尔,C,-0.0089
002033,丽江旅游,L,0.6671
002034,美欣达,C,1.1672
002035,华帝股份,C,0.7137
002036,联创电子,C,0.8455
002037,久联发展,C,0.9602
002038,双鹭药业,C,0.784
002039,黔源电力,D,0.4522
002040,南京港,G,0.9163
002041,登海种业,A,-0.1132
002042,华孚色纺,C,0.6278
002043,兔宝宝,C,0.7103
002044,美年健康,C,0.8936
002045,国光电器,C,-0.1681
002046,轴研科技,C,0.3225
002047,宝鹰股份,C,1.0054
002048,宁波华翔,C,1.3647
002049,紫光国芯,C,0.3218
002050,三花智控,C,0.5078
002052,同洲电子,C,0.3809
002053,云南能投,C,1.3264
002054,德美化工,C,0.8409
002055,得润电子,C,1.0437
002056,横店东磁,C,2.0111
002057,中钢天源,C,2.6348
002058,威尔泰,C,0.8627
002059,云南旅游,L,1.0093
002061,江山化工,C,0.6024
002063,远光软件,I,0.2157
002064,华峰氨纶,C,1.1944
002065,东华软件,I,0.0351
002066,瑞泰科技,C,1.0011
002067,景兴纸业,C,0.6083
002068,黑猫股份,C,1.2894
002069,獐子岛,A,0.6126
002070,*ST众和,C,0.7183
002071,长城影视,C,1.6824
002072,凯瑞德,C,1.6028
002073,软控股份,I,0.323
002074,国轩高科,C,1.412
002076,雪莱特,C,0.8142
002077,大港股份,S,0.9964
002078,太阳纸业,C,0.6763
002079,苏州固锝,C,1.2148
002080,中材科技,C,0.887
002082,栋梁新材,C,1.0748
002083,孚日股份,C,0.9371
002084,海鸥卫浴,C,1.2781
002085,万丰奥威,C,1.5561
002086,东方海洋,A,1.1364
002087,新野纺织,C,1.3472
002088,鲁阳节能,C,1.0339
002089,新海宜,C,0.5684
002091,江苏国泰,F,0.7903
002092,中泰化学,C,1.0342
002093,国脉科技,I,0.4945
002094,青岛金王,C,0.7207
002095,生意宝,I,0.4168
002096,南岭民爆,C,0.7935
002097,山河智能,C,1.1275
002098,浔兴股份,C,1.2837
002099,海翔药业,C,0.3528
002100,天康生物,C,0.7218
002101,广东鸿图,C,0.3139
002102,冠福股份,C,0.8997
002103,广博股份,C,1.1107
002104,恒宝股份,C,0.4414
002105,信隆健康,C,1.1382
002106,莱宝高科,C,1.1139
002107,沃华医药,C,0.9781
002108,沧州明珠,C,0.1919
002109,兴化股份,C,1.0234
002110,三钢闽光,C,1.4595
002111,威海广泰,C,1.2035
002112,三变科技,C,1.2395
002113,天润数娱,C,-0.2941
002114,罗平锌电,C,0.7195
002115,三维通信,C,0.9526
002116,中国海诚,M,1.3409
002117,东港股份,C,0.0862
002118,紫鑫药业,C,1.2238
002119,康强电子,C,0.9057
002121,科陆电子,C,0.7757
002122,天马股份,C,1.6471
002123,梦网荣信,C,0.0756
002124,天邦股份,C,0.917
002125,湘潭电化,C,1.1842
002126,银轮股份,C,1.4233
002127,南极电商,C,2.3337
002128,露天煤业,B,1.3201
002129,中环股份,C,0.9127
002130,沃尔核材,C,1.9114
002132,恒星科技,C,2.0811
002133,广宇集团,K,1.2493
002134,*ST普林,C,1.0278
002136,安纳达,C,0.4257
002138,顺络电子,C,0.7158
002139,拓邦股份,C,1.124
002140,东华科技,M,1.8984
002141,贤丰控股,C,0.7963
002143,印纪传媒,C,1.197
002144,宏达高科,C,0.6033
002146,荣盛发展,K,1.6754
002147,新光圆成,C,0.5909
002148,北纬通信,I,0.68
002149,西部材料,C,1.2275
002150,通润装备,C,0.7093
002151,北斗星通,C,0.2407
002152,广电运通,C,0.1526
002153,石基信息,I,0.1869
002154,报喜鸟,C,-0.0257
002155,湖南黄金,B,1.534
002156,通富微电,C,0.6141
002157,正邦科技,C,0.612
002158,汉钟精机,C,0.4566
002159,三特索道,L,0.1174
002160,常铝股份,C,1.265
002161,远望谷,C,1.3877
002162,悦心健康,C,1.2538
002164,宁波东力,C,0.8157
002165,红宝丽,C,0.8001
002166,莱茵生物,C,0.0938
002167,东方锆业,C,0.604
002168,深圳惠程,C,1.0328
002169,智光电气,C,0.9373
002170,芭田股份,C,1.5587
002171,楚江新材,C,1.3525
002172,澳洋科技,C,1.1332
002173,创新医疗,C,0.93
002174,游族网络,C,0.9422
002175,东方网络,C,1.1674
002176,江特电机,C,2.0283
002177,御银股份,C,0.6485
002178,延华智能,M,0.9553
002179,中航光电,C,0.8354
002180,纳思达,C,1.3058
002182,云海金属,C,1.2435
002183,怡亚通,O,0.4457
002184,海得控制,I,0.4254
002185,华天科技,C,0.9888
002186,全聚德,H,0.5915
002187,广百股份,F,0.5456
002188,巴士在线,C,1.53
002189,利达光电,C,1.0708
002190,成飞集成,C,3.259
002191,劲嘉股份,C,1.0483
002192,融捷股份,C,0.5001
002193,如意集团,C,-0.1989
002194,武汉凡谷,C,1.0225
002195,二三四五,I,0.8252
002196,方正电机,C,0.5967
002197,证通电子,C,1.3225
002198,嘉应制药,C,1.1997
002199,东晶电子,C,1.0184
002201,九鼎新材,C,1.4762
002203,海亮股份,C,1.7575
002205,国统股份,C,0.3055
002206,海利得,C,0.7804
002207,*ST准油,B,0.1834
002208,合肥城建,K,0.9329
002209,达意隆,C,0.6977
002210,飞马国际,G,0.9453
002211,宏达新材,C,1.2004
002212,南洋股份,C,0.5979
002213,特尔佳,C,0.4723
002215,诺普信,C,0.8909
002217,合力泰,C,1.8572
002218,拓日新能,C,1.0154
002219,恒康医疗,C,1.6913
002220,天宝股份,C,0.4852
002221,东华能源,F,1.0441
002222,福晶科技,C,0.9888
002223,鱼跃医疗,C,0.1126
002224,三力士,C,1.1236
002225,濮耐股份,C,0.8389
002226,江南化工,C,0.9854
002227,奥特迅,C,0.8049
002228,合兴包装,C,-0.0251
002229,鸿博股份,C,1.0204
002230,科大讯飞,I,0.8147
002231,奥维通信,C,0.9773
002232,启明信息,I,0.987
002233,塔牌集团,C,1.2478
002234,民和股份,A,1.6569
002235,安妮股份,C,1.1997
002236,大华股份,C,1.1595
002237,恒邦股份,C,0.903
002238,天威视讯,R,0.4425
002239,奥特佳,C,0.223
002240,威华股份,C,0.4942
002241,歌尔股份,C,-0.1451
002242,九阳股份,C,1.1581
002243,通产丽星,C,0.8641
002244,滨江集团,K,1.7063
002245,澳洋顺昌,O,0.4353
002247,帝龙文化,C,1.5196
002248,*ST东数,C,1.6697
002249,大洋电机,C,0.415
002250,联化科技,C,0.1791
002251,步步高,F,0.2964
002252,上海莱士,C,0.742
002253,川大智胜,I,0.9482
002254,泰和新材,C,0.6522
002255,海陆重工,C,0.5491
002258,利尔化学,C,0.893
002259,升达林业,C,1.0287
002260,德奥通航,C,0.6501
002261,拓维信息,I,0.4678
002262,恩华药业,F,-0.2735
002263,大东南,C,0.8774
002264,新华都,F,0.6249
002265,西仪股份,C,1.6086
002266,浙富控股,C,1.0362
002267,陕天然气,D,1.0761
002268,卫士通,I,0.9062
002269,美邦服饰,F,0.7388
002270,华明装备,C,0.8216
002271,东方雨虹,C,1.1691
002272,川润股份,C,0.8123
002273,水晶光电,C,0.155
002274,华昌化工,C,1.6533
002275,桂林三金,C,0.7194
002276,万马股份,C,1.1518
002277,友阿股份,F,0.4432
002278,神开股份,C,1.3608
002279,久其软件,I,0.7272
002280,联络互动,I,0.8171
002281,光迅科技,C,0.2836
002282,博深工具,C,0.8732
002283,天润曲轴,C,0.8964
002284,亚太股份,C,1.0915
002285,世联行,K,1.2592
002286,保龄宝,C,0.5434
002287,奇正藏药,C,0.562
002289,宇顺电子,C,1.0989
002290,中科新材,C,0.8603
002291,星期六,C,0.4984
002292,奥飞娱乐,C,0.6423
002293,罗莱生活,C,-0.0864
002294,信立泰,C,0.3108
002295,精艺股份,C,1.0462
002296,辉煌科技,I,0.6581
002297,博云新材,C,1.2087
002298,中电鑫龙,C,0.7484
002299,圣农发展,A,0.3385
002300,太阳电缆,C,1.2649
002301,齐心集团,C,0.7423
002302,西部建设,C,0.8861
002303,美盈森,C,0.5817
002304,洋河股份,C,0.1963
002305,南国置业,K,1.2776
002306,*ST云网,H,0.5315
002308,威创股份,C,0.3779
002309,中利集团,C,0.703
002311,海大集团,C,1.0948
002312,*ST三泰,C,0.8915
002313,日海通讯,C,0.771
002314,南山控股,C,1.3152
002315,焦点科技,I,0.5206
002316,键桥通讯,I,0.7693
002317,众生药业,C,0.9738
002318,久立特材,C,1.3414
002319,乐通股份,C,1.0252
002320,海峡股份,G,0.5106
002321,华英农业,A,1.058
002322,理工环科,C,0.4584
002323,雅百特,C,0.9172
002324,普利特,C,0.8246
002326,永太科技,C,-0.1123
002327,富安娜,C,0.3195
002328,新朋股份,C,1.4289
300001,特锐德,C,0.7578
300002,神州泰岳,I,0.8955
300003,乐普医疗,C,0.5131
300004,南风股份,C,0.9189
300005,探路者,C,0.8527
300006,莱美药业,C,1.0563
300007,汉威电子,C,0.9327
300008,天海防务,M,1.0956
300009,安科生物,C,0.8291
300010,立思辰,I,0.8654
300011,鼎汉技术,C,0.9021
300012,华测检测,M,1.1835
300013,新宁物流,G,1.0027
300014,亿纬锂能,C,0.6888
300015,爱尔眼科,Q,0.347
300017,网宿科技,I,0.8961
300018,中元股份,C,1.049
300019,硅宝科技,C,1.5636
300020,银江股份,I,1.4544
300021,大禹节水,C,0.8148
300022,吉峰农机,F,0.6284
300023,宝德股份,C,1.2749
300024,机器人,C,0.6067
300025,华星创业,I,0.6485
300026,红日药业,C,1.0694
300028,金亚科技,I,0.9686
300029,天龙光电,C,1.168
300030,阳普医疗,C,0.8779
300031,宝通科技,C,1.1011
300032,金龙机电,C,0.2423
300033,同花顺,I,0.823
300034,钢研高纳,C,1.3596
300035,中科电气,C,1.1463
300036,超图软件,I,0.5712
