股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
002393,力生制药,C,1.3469
002394,联发股份,C,0.7522
002395,双象股份,C,1.5566
002397,梦洁股份,C,0.5119
002398,建研集团,M,1.5631
002399,海普瑞,C,1.627
002400,省广股份,L,0.5394
002401,中远海科,I,3.241
002402,和而泰,C,1.2083
002403,爱仕达,C,0.1035
002404,嘉欣丝绸,C,0.6608
002405,四维图新,I,1.2586
002406,远东传动,C,1.4075
002407,多氟多,C,0.9955
002408,齐翔腾达,C,0.8638
002409,雅克科技,C,0.7726
002410,广联达,I,0.4354
002412,汉森制药,C,0.6565
002414,高德红外,C,2.8987
002415,海康威视,C,1.0447
002416,爱施德,F,1.9794
002417,三元达,C,2.2982
002418,康盛股份,C,2.3406
002419,天虹股份,F,1.3107
002420,毅昌股份,C,1.5228
002421,达实智能,I,0.3802
002422,科伦药业,C,1.163
002423,中原特钢,C,2.6241
002424,贵州百灵,C,0.7377
002427,尤夫股份,C,0.386
002428,云南锗业,C,1.4422
002429,兆驰股份,C,1.1738
002430,杭氧股份,C,1.3215
002432,九安医疗,C,1.0525
002433,太安堂,C,1.692
002434,万里扬,C,0.6438
002435,长江润发,C,1.1821
002436,兴森科技,C,0.9758
002438,江苏神通,C,0.5068
002440,闰土股份,C,0.5565
002441,众业达,F,2.1357
002444,巨星科技,C,2.2163
002445,中南文化,C,-0.1631
002446,盛路通信,C,-0.1349
002447,壹桥股份,A,0.9717
002448,中原内配,C,1.7216
002449,国星光电,C,0.8003
002450,康得新,C,1.2845
002455,百川股份,C,1.5622
002456,欧菲光,C,0.7628
002457,青龙管业,C,0.7365
002459,天业通联,C,-0.0605
002460,赣锋锂业,C,0.1286
002461,珠江啤酒,C,0.2847
002462,嘉事堂,F,1.429
002463,沪电股份,C,1.5663
002465,海格通信,C,1.7239
002466,天齐锂业,C,0.4907
002467,二六三,I,1.6997
002468,申通快递,C,0.848
002469,三维工程,M,1.7848
002470,金正大,C,1.475
002471,中超控股,C,1.186
002472,双环传动,C,0.4669
002473,*ST圣莱,C,-1.8098
002474,榕基软件,I,2.1825
002475,立讯精密,C,0.0461
002476,宝莫股份,C,0.4387
002478,常宝股份,C,1.3038
002479,富春环保,D,1.0244
002480,新筑股份,C,0.6198
002481,双塔食品,C,1.1976
002483,润邦股份,C,1.1906
002484,江海股份,C,0.8997
002485,希努尔,C,1.7185
002487,大金重工,C,0.8612
002488,金固股份,C,2.4667
002489,浙江永强,C,1.2236
002491,通鼎互联,C,1.2503
002492,恒基达鑫,G,0.9536
002493,荣盛石化,C,1.0494
002494,华斯股份,C,1.4986
002495,佳隆股份,C,1.3438
002496,辉丰股份,C,0.7287
002497,雅化集团,C,2.0673
002498,汉缆股份,C,1.0281
002499,科林环保,C,0.2996
002501,利源精制,C,1.3288
002502,骅威文化,C,2.5164
002503,搜于特,C,1.4207
002504,*ST弘高,C,1.0307
002505,大康农业,A,1.1485
002508,老板电器,C,-0.1438
002510,天汽模,C,1.0184
002513,蓝丰生化,C,1.481
002515,金字火腿,C,0.4225
002516,旷达科技,C,0.6983
002517,恺英网络,C,1.7497
002518,科士达,C,0.8371
002519,银河电子,C,0.8766
002520,日发精机,C,0.1823
002521,齐峰新材,C,0.4223
002522,浙江众成,C,2.4297
002523,天桥起重,C,1.9467
002526,山东矿机,C,1.9239
002527,新时达,C,0.3851
002530,金财互联,C,1.2122
002532,新界泵业,C,1.7983
002533,金杯电工,C,0.9911
002534,杭锅股份,C,1.3419
002535,林州重机,C,1.4318
002536,西泵股份,C,1.6519
002537,海立美达,C,1.0165
002538,司尔特,C,1.6608
002539,云图控股,C,1.2844
002540,亚太科技,C,0.9897
002541,鸿路钢构,C,1.0601
002543,万和电气,C,0.7263
002544,杰赛科技,I,3.0698
002545,东方铁塔,C,1.0234
002546,新联电子,C,1.1684
002547,春兴精工,C,0.913
002548,金新农,C,2.1446
002549,凯美特气,N,0.3731
002550,千红制药,C,1.7187
002551,尚荣医疗,C,1.3532
002554,惠博普,B,1.0775
002555,三七互娱,C,-1.3836
002556,辉隆股份,F,2.6855
002557,洽洽食品,C,0.7535
002560,通达股份,C,0.7557
002561,徐家汇,F,0.6022
002562,兄弟科技,C,1.0464
002563,森马服饰,C,0.7845
002564,天沃科技,C,2.6657
002565,顺灏股份,C,0.3678
002566,益盛药业,C,1.7778
002567,唐人神,C,0.6146
002568,百润股份,C,4.2895
002569,步森股份,C,1.8359
002570,贝因美,C,2.102
002571,*ST德力,C,0.2256
002572,索菲亚,C,0.1455
002573,清新环境,N,1.1802
002574,明牌珠宝,C,0.0485
002575,群兴玩具,C,1.6443
002576,通达动力,C,0.8598
002578,闽发铝业,C,1.843
002580,圣阳股份,C,1.5663
002581,未名医药,C,2.2592
002582,好想你,C,0.8946
002583,海能达,C,1.4158
002585,双星新材,C,1.0832
002587,奥拓电子,C,0.3426
002588,史丹利,C,1.5263
002589,瑞康医药,F,1.0495
002590,万安科技,C,0.6625
002591,恒大高新,C,0.9893
002593,日上集团,C,1.2204
002595,豪迈科技,C,1.2091
002596,海南瑞泽,C,1.3845
002598,山东章鼓,C,0.7756
002599,盛通股份,C,1.011
002600,江粉磁材,C,0.3756
002601,龙蟒佰利,C,0.9015
002603,以岭药业,C,0.6252
002604,龙力生物,C,1.1404
002605,姚记扑克,C,1.7379
002606,大连电瓷,C,2.2673
002607,亚夏汽车,F,1.2501
002608,江苏国信,C,1.7143
002609,捷顺科技,I,3.2086
002610,爱康科技,C,1.8934
002611,东方精工,C,1.5129
002613,北玻股份,C,1.7994
002614,奥佳华,C,0.8339
002615,哈尔斯,C,1.4493
002616,长青集团,C,2.4003
002618,丹邦科技,C,2.0641
002619,巨龙管业,C,0.5275
002621,三垒股份,C,1.3144
002622,融钰集团,C,1.3152
002623,亚玛顿,C,1.5406
002624,完美世界,C,3.9407
002626,金达威,C,0.6911
002627,宜昌交运,G,0.9299
002629,仁智股份,B,1.5532
002631,德尔未来,C,1.032
002632,道明光学,C,1.2266
002633,申科股份,C,2.0638
002634,棒杰股份,C,1.3973
002635,安洁科技,C,1.3023
002636,金安国纪,C,0.8293
002637,赞宇科技,C,1.6512
002638,勤上股份,C,1.2924
002639,雪人股份,C,1.1967
002640,跨境通,F,2.3268
002641,永高股份,C,1.029
002642,荣之联,I,1.4588
002643,万润股份,C,1.699
002644,佛慈制药,C,2.1854
002646,青青稞酒,C,1.1491
002648,卫星石化,C,1.2081
002649,博彦科技,I,1.4827
002650,加加食品,C,1.3435
002651,利君股份,C,1.3189
002653,海思科,C,0.955
002654,万润科技,C,0.5278
002655,共达电声,C,2.0424
002656,摩登大道,C,0.9194
002657,中科金财,I,2.8536
002658,雪迪龙,C,1.3322
002661,克明面业,C,0.8333
002662,京威股份,C,1.3014
002664,信质电机,C,1.0869
002665,首航节能,C,0.4712
002666,德联集团,C,1.1644
002667,鞍重股份,C,2.048
002668,奥马电器,C,0.5856
002669,康达新材,C,0.9026
002671,龙泉股份,C,0.783
002674,兴业科技,C,1.1774
002676,顺威股份,C,1.973
002677,浙江美大,C,1.9552
002678,珠江钢琴,C,1.7009
002679,福建金森,A,2.7194
002680,长生生物,C,2.2911
002681,奋达科技,C,4.3835
002682,龙洲股份,G,1.086
002683,宏大爆破,B,1.0532
002684,猛狮科技,C,0.7699
002685,华东重机,C,0.993
002686,亿利达,C,1.634
002687,乔治白,C,0.9033
002689,远大智能,C,1.2346
002690,美亚光电,C,0.49
002691,冀凯股份,C,1.0307
