股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000880,潍柴重机,C,1.5968
000881,中广核技,S,1.3196
000882,华联股份,F,1.3184
000883,湖北能源,D,1.0269
000885,同力水泥,C,1.4059
000886,海南高速,G,1.055
000887,中鼎股份,C,0.4493
000888,峨眉山A,L,0.1692
000889,茂业通信,F,2.0316
000890,法尔胜,C,1.1481
000892,欢瑞世纪,I,1.4433
000893,东凌国际,C,1.1051
000895,双汇发展,C,0.4098
000897,津滨发展,K,2.0942
000899,赣能股份,D,0.9653
000900,现代投资,G,1.1835
000901,航天科技,C,1.1592
000905,厦门港务,G,1.2247
000906,浙商中拓,F,1.5406
000908,景峰医药,C,1.656
000909,数源科技,C,1.2373
000910,大亚圣象,C,0.819
000911,南宁糖业,C,1.2309
000912,泸天化,C,1.5752
000913,钱江摩托,C,2.1777
000915,山大华特,C,1.0004
000916,华北高速,G,0.5623
000918,嘉凯城,K,1.5733
000919,金陵药业,C,0.8324
000922,*ST佳电,C,1.2222
000923,河北宣工,C,2.114
000925,众合科技,C,1.2633
000926,福星股份,K,1.1997
000927,一汽夏利,C,0.608
000928,中钢国际,C,1.5591
000929,兰州黄河,C,1.6212
000930,中粮生化,C,0.7794
000931,中关村,K,0.7998
000932,*ST华菱,C,0.6233
000933,神火股份,C,1.1675
000935,四川双马,C,1.1237
000936,华西股份,C,1.2808
000937,冀中能源,B,1.1188
000938,紫光股份,I,0.5633
000939,凯迪生态,D,1.3952
000948,南天信息,I,1.1795
000949,新乡化纤,C,1.3956
000950,*ST建峰,C,1.7576
000951,中国重汽,C,1.3336
000952,广济药业,C,1.5861
000953,*ST河化,C,1.4809
000955,欣龙控股,C,0.9649
000957,中通客车,C,0.6822
000958,东方能源,D,1.035
000959,首钢股份,C,0.9378
000960,锡业股份,C,1.4079
000962,东方钽业,C,0.9378
000963,华东医药,F,0.3663
000965,天保基建,K,0.8518
000966,长源电力,D,1.1973
000967,盈峰环境,C,1.1641
000968,蓝焰控股,B,1.4548
000969,安泰科技,C,0.9779
000970,中科三环,C,1.0592
000971,高升控股,C,1.304
000975,银泰资源,N,3.5542
000976,春晖股份,C,0.2857
000977,浪潮信息,C,1.3079
000978,桂林旅游,L,0.8257
000979,中弘股份,K,1.4702
000980,众泰汽车,C,1.1915
000981,银亿股份,K,1.418
000982,*ST中绒,C,0.8731
000983,西山煤电,B,1.4188
000985,大庆华科,C,0.9368
000987,越秀金控,F,0.8045
000988,华工科技,C,0.9447
000989,九芝堂,C,0.7876
000990,诚志股份,C,1.1052
000993,闽东电力,D,1.581
000995,皇台酒业,C,2.3645
000996,中国中期,G,1.107
000997,新大陆,I,1.5647
000998,隆平高科,A,1.2132
000999,华润三九,C,0.6964
001696,宗申动力,C,0.7205
001896,豫能控股,D,1.7419
002001,新和成,C,0.9584
002003,伟星股份,C,0.7349
002004,华邦健康,C,0.9023
002005,德豪润达,C,1.399
002006,精功科技,C,0.7565
002007,华兰生物,C,0.3837
002008,大族激光,C,1.2939
002009,天奇股份,C,1.6877
002010,传化智联,C,0.775
002011,盾安环境,C,1.1051
002012,凯恩股份,C,1.0472
002013,中航机电,C,1.4965
002014,永新股份,C,0.3658
002015,霞客环保,C,1.0664
002016,世荣兆业,K,1.4181
002017,东信和平,I,1.1585
002018,华信国际,C,0.8699
002019,亿帆医药,C,2.2202
002020,京新药业,C,1.1225
002021,中捷资源,C,1.5817
002022,科华生物,C,1.0742
002023,海特高新,G,1.1042
002024,苏宁云商,F,0.7592
002025,航天电器,C,0.511
002026,山东威达,C,0.2661
002027,分众传媒,C,1.0714
002028,思源电气,C,0.8186
002029,七匹狼,C,0.7176
002030,达安基因,C,1.3819
002031,巨轮智能,C,0.7129
002032,苏泊尔,C,0.663
002033,丽江旅游,L,0.5138
002034,美欣达,C,1.046
002035,华帝股份,C,1.0492
002036,联创电子,C,2.0959
002037,久联发展,C,0.6298
002038,双鹭药业,C,0.2052
002039,黔源电力,D,0.4789
002040,南京港,G,0.7349
002041,登海种业,A,0.8768
002042,华孚色纺,C,1.474
002043,兔宝宝,C,1.2598
002044,美年健康,C,1.3335
002045,国光电器,C,1.3714
002046,轴研科技,C,1.6094
002047,宝鹰股份,C,1.1203
002048,宁波华翔,C,1.0398
002049,紫光国芯,C,1.3328
002050,三花智控,C,1.0444
002052,同洲电子,C,0.4968
002053,云南能投,C,1.1752
002054,德美化工,C,0.9127
002055,得润电子,C,1.0997
002056,横店东磁,C,1.251
002057,中钢天源,C,1.3414
002058,威尔泰,C,0.9008
002059,云南旅游,L,0.3995
002061,江山化工,C,2.0648
002063,远光软件,I,0.909
002064,华峰氨纶,C,1.2252
002065,东华软件,I,0.3119
002066,瑞泰科技,C,1.4496
002067,景兴纸业,C,1.4259
002068,黑猫股份,C,1.4509
002069,獐子岛,A,0.7109
002070,*ST众和,C,0.4119
002071,长城影视,C,0.848
002073,软控股份,I,0.6122
002075,沙钢股份,C,1.7111
002076,雪莱特,C,1.0176
002077,大港股份,S,1.4701
002078,太阳纸业,C,0.4774
002079,苏州固锝,C,1.3544
002080,中材科技,C,1.6144
002082,栋梁新材,C,1.2236
002083,孚日股份,C,1.1643
002084,海鸥卫浴,C,0.9421
002086,东方海洋,A,0.9503
002087,新野纺织,C,0.7973
002088,鲁阳节能,C,1.2119
002089,新海宜,C,1.1732
002090,金智科技,C,0.8003
002091,江苏国泰,F,1.0987
002092,中泰化学,C,1.9157
002093,国脉科技,I,1.339
002094,青岛金王,C,1.5434
002095,生意宝,I,1.1486
002096,南岭民爆,C,0.8484
002097,山河智能,C,1.5936
002098,浔兴股份,C,0.9309
002099,海翔药业,C,0.9965
002100,天康生物,C,0.7971
002101,广东鸿图,C,1.5889
002102,冠福股份,C,1.971
002103,广博股份,C,1.0183
002104,恒宝股份,C,0.8649
002105,信隆健康,C,1.4088
002106,莱宝高科,C,2.0752
002107,沃华医药,C,1.2967
002108,沧州明珠,C,1.1079
002109,兴化股份,C,1.1536
002110,三钢闽光,C,0.9584
002111,威海广泰,C,1.0908
002112,三变科技,C,1.2604
002113,天润数娱,C,1.5792
002115,三维通信,C,1.1304
002116,中国海诚,M,0.6799
002117,东港股份,C,0.4267
002118,紫鑫药业,C,1.7885
002119,康强电子,C,0.7823
002120,韵达股份,C,1.3498
002121,科陆电子,C,0.9619
002122,天马股份,C,1.6438
002123,梦网荣信,C,0.7956
002124,天邦股份,C,0.8498
002125,湘潭电化,C,0.9346
002126,银轮股份,C,1.2376
002127,南极电商,C,1.5436
002128,露天煤业,B,1.0279
002129,中环股份,C,1.0465
002130,沃尔核材,C,1.5181
002131,利欧股份,C,1.456
002132,恒星科技,C,1.3283
002133,广宇集团,K,1.4454
002134,*ST普林,C,1.2827
002136,安纳达,C,1.7841
002137,麦达数字,C,1.2971
002138,顺络电子,C,0.9951
002139,拓邦股份,C,1.7067
002141,贤丰控股,C,0.7681
002143,印纪传媒,C,1.3047
002144,宏达高科,C,1.0454
002146,荣盛发展,K,0.153
002147,新光圆成,C,1.527
002148,北纬通信,I,0.2981
002149,西部材料,C,1.1426
002150,通润装备,C,1.2384
002151,北斗星通,C,0.8817
002152,广电运通,C,0.8677
002153,石基信息,I,0.7234
002154,报喜鸟,C,0.8962
002155,湖南黄金,B,1.4343
002156,通富微电,C,1.5632
002157,正邦科技,C,0.6673
002158,汉钟精机,C,1.636
002159,三特索道,L,1.0643
002160,常铝股份,C,1.46
002161,远望谷,C,0.9236
002162,悦心健康,C,0.9348
002164,宁波东力,C,0.3097
002165,红宝丽,C,1.0448
002166,莱茵生物,C,1.4801
002167,东方锆业,C,1.0937
002168,深圳惠程,C,2.0154
002169,智光电气,C,1.6652
002170,芭田股份,C,0.9366
002171,楚江新材,C,1.1393
002172,澳洋科技,C,1.881
002173,创新医疗,C,1.2172
002174,游族网络,C,0.8563
002175,东方网络,C,0.8911
002176,江特电机,C,1.2698
002177,御银股份,C,1.2053
002178,延华智能,M,0.6375
002179,中航光电,C,0.902
002180,纳思达,C,1.701
002182,云海金属,C,1.6516
002183,怡亚通,O,1.577
002184,海得控制,I,0.9747
002185,华天科技,C,1.2985
002186,全聚德,H,0.6198
002187,广百股份,F,0.879
002188,巴士在线,C,0.2415
002189,利达光电,C,1.4928
002191,劲嘉股份,C,0.6327
002192,融捷股份,C,1.4353
002193,如意集团,C,0.1387
002194,武汉凡谷,C,1.3689
002195,二三四五,I,0.9043
002197,证通电子,C,1.3797
002198,嘉应制药,C,0.9161
002199,东晶电子,C,2.2762
002200,云投生态,N,1.3045
002201,九鼎新材,C,1.6898
002203,海亮股份,C,0.9802
002204,大连重工,C,0.5553
002205,国统股份,C,1.3694
002206,海利得,C,1.162
002207,*ST准油,B,1.1782
002208,合肥城建,K,1.7231
002209,达意隆,C,1.219
002210,飞马国际,O,1.632
002211,宏达新材,C,2.4521
002212,南洋股份,C,0.7578
002213,特尔佳,C,0.85
002214,大立科技,C,0.3466
002215,诺普信,C,1.5268
002216,三全食品,C,0.4997
002218,拓日新能,C,0.6751
002219,恒康医疗,C,1.5391
002220,天宝股份,C,0.7434
002221,东华能源,F,1.6083
002222,福晶科技,C,1.4936
002223,鱼跃医疗,C,0.6083
002224,三力士,C,1.0593
002225,濮耐股份,C,1.5868
002226,江南化工,C,1.1084
002227,奥特迅,C,0.6002
002228,合兴包装,C,1.1348
002229,鸿博股份,C,0.3385
002230,科大讯飞,I,1.2864
002231,奥维通信,C,0.5401
002232,启明信息,I,0.8213
002233,塔牌集团,C,1.463
002234,民和股份,A,0.6984
002235,安妮股份,C,1.8706
002236,大华股份,C,-0.0935
002237,恒邦股份,C,1.5357
002238,天威视讯,R,1.3375
002239,奥特佳,C,-0.0867
002240,威华股份,C,1.337
002241,歌尔股份,C,0.6796
002242,九阳股份,C,0.8488
002243,通产丽星,C,1.6577
002244,滨江集团,K,1.2718
002245,澳洋顺昌,O,1.5101
002246,北化股份,C,1.0339
002247,帝龙文化,C,0.947
002248,*ST东数,C,1.4184
002249,大洋电机,C,1.0511
002250,联化科技,C,0.824
002251,步步高,F,0.5821
002252,上海莱士,C,0.2405
002253,川大智胜,I,1.1241
002254,泰和新材,C,0.9008
002255,海陆重工,C,0.6326
002256,兆新股份,C,1.5839
002258,利尔化学,C,0.9964
002259,升达林业,C,0.8807
002260,德奥通航,C,1.0496
002261,拓维信息,I,0.474
002262,恩华药业,F,0.694
002263,大东南,C,1.6518
002264,新华都,F,0.9641
002265,西仪股份,C,1.171
002266,浙富控股,C,1.26
002267,陕天然气,D,1.0352
002268,卫士通,I,0.5703
002269,美邦服饰,F,0.6334
002270,华明装备,C,1.4917
002271,东方雨虹,C,1.1406
002272,川润股份,C,0.8592
002273,水晶光电,C,0.7277
002274,华昌化工,C,0.789
002275,桂林三金,C,0.7491
002276,万马股份,C,1.9335
002277,友阿股份,F,1.1658
002278,神开股份,C,1.0074
002279,久其软件,I,1.4874
002280,联络互动,I,1.3008
002281,光迅科技,C,1.0724
002282,博深工具,C,1.5865
002283,天润曲轴,C,1.2658
002284,亚太股份,C,1.2684
002285,世联行,K,1.891
002286,保龄宝,C,0.9144
002287,奇正藏药,C,1.0285
002288,超华科技,C,-0.0275
002289,宇顺电子,C,3.3171
002290,中科新材,C,1.6777
002291,星期六,C,0.1385
002292,奥飞娱乐,C,0.5801
002293,罗莱生活,C,0.531
002294,信立泰,C,1.2186
002295,精艺股份,C,1.8697
002296,辉煌科技,I,1.25
002297,博云新材,C,1.391
002298,中电鑫龙,C,1.4222
002299,圣农发展,A,0.8996
002300,太阳电缆,C,0.6894
002301,齐心集团,C,1.5417
002302,西部建设,C,1.3351
002303,美盈森,C,1.3574
002304,洋河股份,C,1.0268
002305,南国置业,K,0.5845
002306,*ST云网,H,1.1954
002308,威创股份,C,0.6825
002309,中利集团,C,0.6407
002311,海大集团,C,0.6635
002312,*ST三泰,C,2.1322
002313,日海通讯,C,0.7772
002314,南山控股,C,1.7052
002315,焦点科技,I,0.8774
002316,键桥通讯,I,1.3236
002317,众生药业,C,0.4117
002318,久立特材,C,0.7073
002319,乐通股份,C,1.5867
002320,海峡股份,G,0.4358
002321,华英农业,A,1.1945
002322,理工环科,C,1.0376
002323,雅百特,C,0.6704
002324,普利特,C,1.1339
002326,永太科技,C,1.7288
002327,富安娜,C,0.7579
002328,新朋股份,C,1.4209
002329,皇氏集团,C,0.9585
002330,得利斯,C,1.6963
002331,皖通科技,I,1.0671
002332,仙琚制药,C,0.4576
002333,罗普斯金,C,1.7279
002334,英威腾,C,1.4033
002335,科华恒盛,C,1.1013
002336,人人乐,F,0.8473
002337,赛象科技,C,1.4286
002338,奥普光电,C,0.6351
002339,积成电子,I,0.4938
002340,格林美,B,1.3236
002341,新纶科技,C,1.3285
002342,巨力索具,C,1.6089
002343,慈文传媒,C,0.5526
002344,海宁皮城,F,0.7858
002345,潮宏基,C,0.9068
002346,柘中股份,C,0.5176
002347,泰尔股份,C,0.9714
002348,高乐股份,C,1.0197
002349,精华制药,C,1.049
002350,北京科锐,C,0.6905
002351,漫步者,C,0.8167
002352,顺丰控股,C,0.8627
002353,杰瑞股份,B,0.3463
002354,天神娱乐,C,1.1037
002355,兴民智通,C,1.013
002356,赫美集团,C,1.3195
002357,富临运业,G,0.9762
002358,森源电气,C,0.9067
002359,齐星铁塔,C,0.6398
002360,同德化工,C,1.2107
002361,神剑股份,C,1.0678
002362,汉王科技,I,1.8719
002363,隆基机械,C,0.8206
002364,中恒电气,C,0.7724
002365,永安药业,C,1.3012
002366,台海核电,C,1.3909
002367,康力电梯,C,0.622
002368,太极股份,I,1.0845
002369,卓翼科技,C,0.6706
002370,亚太药业,C,1.3495
002371,北方华创,C,0.9257
002372,伟星新材,C,0.7463
002373,千方科技,I,1.219
002374,丽鹏股份,C,1.4884
002376,新北洋,C,0.5297
002377,国创高新,C,0.9127
002378,章源钨业,C,0.5262
002379,宏创控股,C,0.4982
002380,科远股份,C,0.9723
002381,双箭股份,C,1.5833
002382,蓝帆医疗,C,1.2699
002383,合众思壮,C,0.6225
002384,东山精密,C,1.6799
002385,大北农,C,0.7942
002386,天原集团,C,1.1216
002387,黑牛食品,C,1.0015
002388,新亚制程,C,0.9621
002389,南洋科技,C,0.8608
002390,信邦制药,C,1.0929
002391,长青股份,C,0.8537
002392,北京利尔,C,1.4213
002393,力生制药,C,0.8737
002394,联发股份,C,1.0599
002395,双象股份,C,1.1623
002396,星网锐捷,C,1.0313
002397,梦洁股份,C,0.7406
002398,建研集团,M,1.693
002399,海普瑞,C,0.9507
002400,省广股份,M,0.2866
002401,中远海科,I,1.395
002402,和而泰,C,0.539
002403,爱仕达,C,1.5072
002404,嘉欣丝绸,C,1.1484
002405,四维图新,I,1.2515
002406,远东传动,C,1.139
002407,多氟多,C,1.0582
002408,齐翔腾达,C,0.5384
002409,雅克科技,C,1.1299
002410,广联达,I,0.8481
002411,必康股份,C,1.4161
002412,汉森制药,C,1.8596
002413,雷科防务,C,1.5315
002414,高德红外,C,0.222
002415,海康威视,C,0.3131
002416,爱施德,F,0.9214
002417,三元达,C,0.9936
002418,康盛股份,C,1.1532
002419,天虹股份,F,1.019
002420,毅昌股份,C,0.3721
002421,达实智能,I,1.0354
002422,科伦药业,C,1.2954
002423,中原特钢,C,1.7163
002424,贵州百灵,C,0.808
002425,凯撒文化,C,1.7867
002426,胜利精密,C,1.3937
002427,尤夫股份,C,1.0525
002428,云南锗业,C,1.3261
002429,兆驰股份,C,1.5118
002430,杭氧股份,C,0.794
002432,九安医疗,C,1.0904
002433,太安堂,C,0.5033
002434,万里扬,C,1.6609
002435,长江润发,C,0.9879
002436,兴森科技,C,1.117
002437,誉衡药业,C,0.6555
002438,江苏神通,C,1.4593
002439,启明星辰,I,0.6126
002440,闰土股份,C,1.3059
002441,众业达,F,1.1029
002442,龙星化工,C,1.2793
002443,金洲管道,C,1.1298
002444,巨星科技,C,0.7478
002445,中南文化,C,0.1268
002446,盛路通信,C,1.2651
002447,壹桥股份,A,0.9307
002448,中原内配,C,1.1383
002449,国星光电,C,1.281
002450,康得新,C,0.7433
002451,摩恩电气,C,0.9083
002452,长高集团,C,1.1506
002453,天马精化,C,1.1638
002454,松芝股份,C,1.2512
002455,百川股份,C,1.0809
002456,欧菲光,C,1.82
002457,青龙管业,C,1.1916
002458,益生股份,A,1.5304
002459,天业通联,C,1.7213
002461,珠江啤酒,C,1.8985
002462,嘉事堂,F,1.1288
002463,沪电股份,C,0.7775
002464,金利科技,C,1.2737
002465,海格通信,C,0.9408
002466,天齐锂业,C,1.355
002467,二六三,I,1.1241
002468,申通快递,C,1.4166
002469,三维工程,M,0.9375
002470,金正大,C,0.9822
002471,中超控股,C,1.0447
002472,双环传动,C,1.365
002473,*ST圣莱,C,1.4305
002474,榕基软件,I,0.8433
002475,立讯精密,C,0.5093
002476,宝莫股份,C,0.7909
002477,雏鹰农牧,A,1.1294
002478,常宝股份,C,1.1769
002479,富春环保,D,1.0985
002480,新筑股份,C,2.2027
002481,双塔食品,C,1.1676
002483,润邦股份,C,1.8226
002484,江海股份,C,0.8347
002485,希努尔,C,0.7587
002486,嘉麟杰,C,1.0278
002487,大金重工,C,1.1276
002488,金固股份,C,0.9585
002489,浙江永强,C,1.0704
002491,通鼎互联,C,0.7932
002492,恒基达鑫,G,1.0142
002493,荣盛石化,C,1.1883
002494,华斯股份,C,0.2582
002495,佳隆股份,C,1.1396
002496,辉丰股份,C,1.3012
002497,雅化集团,C,0.7717
002498,汉缆股份,C,0.702
002499,科林环保,C,1.4027
002501,利源精制,C,1.5147
002502,骅威文化,C,0.6866
002503,搜于特,F,0.7868
002504,*ST弘高,C,1.7465
002505,大康农业,A,1.427
002507,涪陵榨菜,C,0.8796
002508,老板电器,C,-0.1199
002509,天广中茂,C,1.3482
002510,天汽模,C,1.4155
002511,中顺洁柔,C,0.4544
002512,达华智能,C,1.8258
002513,蓝丰生化,C,1.7899
002514,宝馨科技,C,1.7037
002515,金字火腿,C,0.5883
002516,旷达科技,C,1.4195
002517,恺英网络,C,0.9511
002518,科士达,C,1.5247
002519,银河电子,C,0.4771
002520,日发精机,C,1.6283
002521,齐峰新材,C,1.3152
002522,浙江众成,C,1.4873
002523,天桥起重,C,1.6915
002524,光正集团,C,1.4171
002526,山东矿机,C,1.8375
002527,新时达,C,0.868
002528,英飞拓,C,1.5888
002529,海源机械,C,2.106
002530,金财互联,C,1.1224
002531,天顺风能,C,1.0467
002532,新界泵业,C,0.6056
002533,金杯电工,C,1.0341
002535,林州重机,C,0.9969
002536,西泵股份,C,0.634
002537,海立美达,C,1.3733
002538,司尔特,C,1.0237
002539,云图控股,C,1.5308
002540,亚太科技,C,1.1383
002541,鸿路钢构,C,1.3498
002543,万和电气,C,0.7022
002544,杰赛科技,I,0.8497
002545,东方铁塔,C,1.2445
002547,春兴精工,C,0.5293
