股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
002074,国轩高科,C,0.9115
002075,沙钢股份,C,0.8622
002076,雪莱特,C,0.8995
002077,大港股份,S,1.1383
002078,太阳纸业,C,1.2377
002079,苏州固锝,C,1.1488
002080,中材科技,C,1.3282
002082,栋梁新材,C,1.1584
002083,孚日股份,C,1.1985
002084,海鸥卫浴,C,1.2869
002085,万丰奥威,C,1.4903
002086,东方海洋,A,1.3379
002087,新野纺织,C,1.3679
002088,鲁阳节能,C,0.9395
002089,新海宜,C,1.0012
002090,金智科技,C,1.236
002091,江苏国泰,F,1.4603
002092,中泰化学,C,1.1905
002093,国脉科技,I,0.8649
002094,青岛金王,C,0.8095
002095,生意宝,I,1.034
002097,山河智能,C,1.4963
002098,浔兴股份,C,1.2623
002099,海翔药业,C,0.8544
002100,天康生物,C,1.3654
002101,广东鸿图,C,0.4831
002102,冠福股份,C,0.0794
002103,广博股份,C,0.931
002104,恒宝股份,C,1.2364
002105,信隆健康,C,1.0652
002106,莱宝高科,C,1.9066
002107,沃华医药,C,0.6436
002108,沧州明珠,C,0.6561
002109,兴化股份,C,0.9003
002110,三钢闽光,C,1.1233
002111,威海广泰,C,1.3026
002112,三变科技,C,1.2991
002114,罗平锌电,C,1.0855
002115,三维通信,C,1.0703
002116,中国海诚,M,1.2967
002117,东港股份,C,1.2539
002119,康强电子,C,1.096
002120,韵达股份,C,0.8603
002121,科陆电子,C,1.0803
002122,天马股份,C,1.1649
002123,梦网荣信,C,0.6769
002124,天邦股份,C,1.0358
002125,湘潭电化,C,1.5913
002126,银轮股份,C,1.1965
002127,南极电商,C,2.5898
002128,露天煤业,B,1.2617
002129,中环股份,C,1.2993
002130,沃尔核材,C,1.9345
002132,恒星科技,C,2.246
002133,广宇集团,K,0.9502
002134,*ST普林,C,0.8651
002137,麦达数字,C,0.6505
002138,顺络电子,C,1.2857
002139,拓邦股份,C,1.7118
002140,东华科技,M,1.213
002143,印纪传媒,C,0.9342
002144,宏达高科,C,0.8704
002145,中核钛白,C,0.5403
002146,荣盛发展,K,1.4809
002147,新光圆成,C,0.8607
002148,北纬通信,I,1.179
002149,西部材料,C,1.4984
002150,通润装备,C,0.9983
002151,北斗星通,C,0.7663
002152,广电运通,C,0.6041
002153,石基信息,I,0.545
002154,报喜鸟,C,0.5373
002155,湖南黄金,B,1.6899
002156,通富微电,C,1.4788
002157,正邦科技,C,1.3237
002158,汉钟精机,C,1.0932
002159,三特索道,L,0.956
002160,常铝股份,C,0.5544
002161,远望谷,C,1.3492
002162,悦心健康,C,1.5605
002164,宁波东力,C,0.6739
002165,红宝丽,C,0.5736
002166,莱茵生物,C,1.2669
002167,东方锆业,C,1.0714
002168,深圳惠程,C,1.1051
002169,智光电气,C,1.2367
002170,芭田股份,C,1.8614
002171,楚江新材,C,0.2567
002172,澳洋科技,C,1.2309
002173,创新医疗,C,0.5773
002174,游族网络,C,1.1429
002175,东方网络,C,1.2107
002176,江特电机,C,2.5601
002177,御银股份,C,0.6042
002178,延华智能,M,0.8238
002179,中航光电,C,0.8448
002182,云海金属,C,0.9484
002183,怡亚通,O,0.867
002184,海得控制,I,0.6587
002185,华天科技,C,1.3702
002186,全聚德,H,0.5949
002187,广百股份,F,0.5938
002188,巴士在线,C,1.4558
002189,利达光电,C,1.1681
002190,成飞集成,C,4.0444
002191,劲嘉股份,C,0.8875
002192,融捷股份,C,1.6533
002193,如意集团,C,0.2979
002194,武汉凡谷,C,0.942
002195,二三四五,I,0.655
002196,方正电机,C,0.9003
002197,证通电子,C,0.6857
002198,嘉应制药,C,1.494
002199,东晶电子,C,1.4703
002200,云投生态,A,1.5986
002201,九鼎新材,C,1.6708
002203,海亮股份,C,1.8617
002204,大连重工,C,0.3481
002205,国统股份,C,0.2909
002206,海利得,C,1.0058
002207,*ST准油,B,0.7815
002208,合肥城建,K,1.1521
002209,达意隆,C,0.9822
002210,飞马国际,G,1.2242
002211,宏达新材,C,1.153
002212,南洋股份,C,1.0567
002213,特尔佳,C,1.0445
002214,大立科技,C,0.8936
002215,诺普信,C,1.3437
002216,三全食品,C,1.0151
002217,合力泰,C,1.5
002218,拓日新能,C,1.1973
002219,恒康医疗,C,1.3015
002220,天宝股份,C,0.8735
002221,东华能源,F,0.8904
002222,福晶科技,C,1.2984
002223,鱼跃医疗,C,0.9776
002224,三力士,C,1.0991
002225,濮耐股份,C,0.887
002226,江南化工,C,1.2494
002227,奥特迅,C,1.6202
002228,合兴包装,C,0.4918
002229,鸿博股份,C,0.9954
002230,科大讯飞,I,1.2704
002231,奥维通信,C,1.077
002232,启明信息,I,1.1425
002233,塔牌集团,C,1.1112
002234,民和股份,A,1.5805
002235,安妮股份,C,1.3996
002236,大华股份,C,1.4978
002237,恒邦股份,C,0.932
002238,天威视讯,R,0.7026
002239,奥特佳,C,0.5327
002240,威华股份,C,0.7012
002241,歌尔股份,C,0.7043
002242,九阳股份,C,1.0383
002243,通产丽星,C,1.0873
002244,滨江集团,K,1.1952
002245,澳洋顺昌,O,0.8775
002246,北化股份,C,1.7181
002247,帝龙文化,C,1.656
002248,*ST东数,C,1.9087
002249,大洋电机,C,0.9914
002250,联化科技,C,0.7617
002251,步步高,F,0.3627
002252,上海莱士,C,1.088
002253,川大智胜,I,1.1358
002254,泰和新材,C,0.9566
002255,海陆重工,C,0.7641
002258,利尔化学,C,0.9086
002259,升达林业,C,0.9215
002260,德奥通航,C,0.8433
002261,拓维信息,I,0.5508
002262,恩华药业,F,0.7896
002263,大东南,C,0.8488
002264,新华都,F,0.4808
002265,西仪股份,C,1.6388
002266,浙富控股,C,0.942
002267,陕天然气,D,1.025
002268,卫士通,I,1.3275
002269,美邦服饰,F,0.6098
002270,华明装备,C,0.3198
002271,东方雨虹,C,1.435
002272,川润股份,C,0.9806
002273,水晶光电,C,0.9843
002274,华昌化工,C,1.4469
002277,友阿股份,F,0.5871
002278,神开股份,C,1.235
002279,久其软件,I,1.0738
002280,联络互动,I,1.2492
002281,光迅科技,C,0.7412
002282,博深工具,C,0.7547
002283,天润曲轴,C,1.1262
002284,亚太股份,C,1.2801
002285,世联行,K,1.0019
002286,保龄宝,C,0.8176
002287,奇正藏药,C,0.5773
002288,超华科技,C,1.0919
002289,宇顺电子,C,1.1826
002290,中科新材,C,1.4606
002291,星期六,C,0.71
002292,奥飞娱乐,C,0.8128
002293,罗莱生活,C,0.2061
002294,信立泰,C,0.7099
002295,精艺股份,C,0.8424
002297,博云新材,C,1.9088
002298,中电鑫龙,C,1.1436
002299,圣农发展,A,0.5806
002300,太阳电缆,C,1.1997
002301,齐心集团,C,0.8032
002302,西部建设,C,1.086
002303,美盈森,C,0.6605
002304,洋河股份,C,0.7401
002305,南国置业,K,1.1398
002306,*ST云网,H,0.6436
002308,威创股份,C,0.8765
002309,中利集团,C,0.7843
002311,海大集团,C,0.9771
002312,*ST三泰,C,1.1481
002313,日海通讯,C,0.988
002314,南山控股,C,1.0422
002315,焦点科技,I,0.8703
002316,键桥通讯,I,0.894
002318,久立特材,C,1.1199
002319,乐通股份,C,0.9867
002320,海峡股份,G,0.8016
002321,华英农业,A,1.2225
002322,理工环科,C,1.0121
002323,雅百特,C,0.9363
002324,普利特,C,1.0905
002326,永太科技,C,0.8028
002327,富安娜,C,0.4557
002328,新朋股份,C,1.1568
002329,皇氏集团,C,1.3989
002330,得利斯,C,0.7554
002331,皖通科技,I,1.1733
002332,仙琚制药,C,0.7096
002333,罗普斯金,C,1.0027
002334,英威腾,C,1.1685
002335,科华恒盛,C,1.1158
002336,人人乐,F,0.4848
002337,赛象科技,C,0.9837
002338,奥普光电,C,0.2597
002339,积成电子,I,1.0934
002340,格林美,C,1.3258
002341,新纶科技,C,0.6617
002342,巨力索具,C,0.9112
002343,慈文传媒,C,0.624
002344,海宁皮城,S,0.9739
002345,潮宏基,C,0.6639
002346,柘中股份,C,0.3025
002347,泰尔股份,C,0.6683
002348,高乐股份,C,0.7381
002349,精华制药,C,0.7864
002350,北京科锐,C,1.0248
002351,漫步者,C,0.5568
002352,顺丰控股,C,1.1745
002353,杰瑞股份,B,0.6082
002354,天神娱乐,C,0.7182
002355,兴民智通,C,0.7815
002356,赫美集团,C,0.7017
002357,富临运业,G,1.1638
002358,森源电气,C,0.8076
002359,齐星铁塔,C,1.1406
002360,同德化工,C,0.5446
002361,神剑股份,C,0.5514
002362,汉王科技,I,0.7322
002363,隆基机械,C,1.1303
002365,永安药业,C,0.7791
002366,台海核电,C,1.2915
002367,康力电梯,C,1.2388
002368,太极股份,I,1.0989
002369,卓翼科技,C,1.0899
002370,亚太药业,C,0.694
002371,北方华创,C,1.497
002373,千方科技,I,0.8461
002374,丽鹏股份,C,0.9345
002376,新北洋,C,0.7084
002377,国创高新,C,1.0008
002378,章源钨业,C,1.5814
002379,宏创控股,C,1.0581
002380,科远股份,C,0.4294
002381,双箭股份,C,0.8014
002382,蓝帆医疗,C,0.6717
002383,合众思壮,C,0.746
002384,东山精密,C,1.0648
002385,大北农,C,1.0828
002386,天原集团,C,1.4089
002387,黑牛食品,C,1.0146
002388,新亚制程,C,0.95
002389,南洋科技,C,0.7024
002390,信邦制药,C,0.8016
002391,长青股份,C,1.2673
002392,北京利尔,C,0.3584
002393,力生制药,C,0.5925
002394,联发股份,C,0.9695
002395,双象股份,C,0.981
002396,星网锐捷,C,1.1086
002397,梦洁股份,C,0.3967
002398,建研集团,M,0.1836
002399,海普瑞,C,1.0202
002400,省广股份,M,1.1623
002401,中远海科,I,0.816
002402,和而泰,C,1.3311
002403,爱仕达,C,0.5689
002404,嘉欣丝绸,C,0.959
002405,四维图新,I,1.0896
002406,远东传动,C,1.234
002407,多氟多,C,1.5015
002408,齐翔腾达,C,0.9499
002409,雅克科技,C,0.8944
002410,广联达,I,1.4702
002411,必康股份,C,1.6513
002412,汉森制药,C,0.8804
002413,雷科防务,C,1.0435
002415,海康威视,C,0.8958
002417,三元达,C,0.8409
002418,康盛股份,C,0.9712
002419,天虹股份,F,0.8804
002420,毅昌股份,C,0.8211
002421,达实智能,I,0.8947
002422,科伦药业,C,0.7922
002423,中原特钢,C,0.6685
002424,贵州百灵,C,0.5248
002425,凯撒文化,C,0.6046
002426,胜利精密,C,0.8977
002427,尤夫股份,C,0.7771
002428,云南锗业,C,1.22
002429,兆驰股份,C,0.8516
002430,杭氧股份,C,0.721
002432,九安医疗,C,0.7198
002433,太安堂,C,0.7347
002434,万里扬,C,0.772
002435,长江润发,C,0.6616
002436,兴森科技,C,1.1098
002437,誉衡药业,C,0.9577
002438,江苏神通,C,1.4182
300001,特锐德,C,0.6586
300002,神州泰岳,I,0.8805
300003,乐普医疗,C,0.6979
300004,南风股份,C,0.8572
300005,探路者,F,0.4664
300007,汉威电子,C,1.0639
300008,天海防务,M,0.9928
300009,安科生物,C,1.0407
300010,立思辰,I,0.6
300011,鼎汉技术,C,0.7479
300012,华测检测,M,1.0926
300013,新宁物流,G,0.8266
300014,亿纬锂能,C,1.0949
300015,爱尔眼科,Q,0.7744
300017,网宿科技,I,1.2482
300019,硅宝科技,C,1.4098
300020,银江股份,I,1.4069
300021,大禹节水,C,-0.0943
300022,吉峰农机,F,1.2027
300023,宝德股份,C,0.9749
300024,机器人,C,0.3632
300025,华星创业,I,0.7285
300026,红日药业,C,0.7327
300027,华谊兄弟,R,0.3719
300029,天龙光电,C,1.296
300030,阳普医疗,C,0.5466
300031,宝通科技,C,0.8558
300032,金龙机电,C,-0.0198
300033,同花顺,I,1.0259
300034,钢研高纳,C,1.2347
300035,中科电气,C,0.7056
300036,超图软件,I,0.766
300037,新宙邦,C,0.8036
300038,梅泰诺,C,0.6397
300039,上海凯宝,C,0.5175
300040,九洲电气,C,0.8098
300041,回天新材,C,0.6227
300042,朗科科技,I,0.8104
300043,星辉娱乐,C,0.8723
300044,赛为智能,I,0.6903
300045,华力创通,C,0.7834
300046,台基股份,C,1.2136
300047,天源迪科,I,1.055
300048,合康新能,C,0.9038
300049,福瑞股份,C,0.8256
300050,世纪鼎利,C,0.9421
300052,中青宝,I,0.8855
300053,欧比特,C,0.5399
300054,鼎龙股份,C,1.0473
300055,万邦达,M,0.6231
300056,三维丝,C,0.6766
300057,万顺股份,C,0.7387
300059,东方财富,I,0.7286
300061,康耐特,C,0.7122
300062,中能电气,C,1.0791
300063,天龙集团,C,0.8516
300064,豫金刚石,C,1.1866
300065,海兰信,I,0.6081
300066,三川智慧,C,0.9466
300067,安诺其,C,0.6291
300068,南都电源,C,1.2422
300069,金利华电,C,0.8088
300070,碧水源,O,1.165
300071,华谊嘉信,R,0.765
300072,三聚环保,C,0.893
300073,当升科技,C,0.862
300074,华平股份,I,0.8667
300075,数字政通,I,1.2271
300076,GQY视讯,C,1.6649
300077,国民技术,C,0.9944
300078,思创医惠,C,0.6464
300079,数码视讯,C,0.8461
300080,易成新能,C,1.5022
300081,恒信东方,I,0.6458
300082,奥克股份,C,0.8788
300083,劲胜精密,C,0.7469
300084,海默科技,B,0.6542
300085,银之杰,I,0.2666
300086,康芝药业,C,0.723
300087,荃银高科,A,1.0427
300088,长信科技,C,1.1193
300089,文化长城,C,0.7151
300090,盛运环保,C,0.4647
300091,金通灵,C,0.7689
