股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000877,天山股份,C,1.1164
000878,云南铜业,C,1.1629
000880,潍柴重机,C,0.1657
000881,中广核技,S,0.9706
000882,华联股份,F,1.3718
000883,湖北能源,C,0.928
000885,同力水泥,C,0.8588
000886,海南高速,G,0.649
000887,中鼎股份,C,0.1504
000888,峨眉山A,L,0.3791
000889,茂业通信,F,1.0971
000890,法尔胜,C,0.757
000892,欢瑞世纪,I,0.7815
000893,东凌国际,C,1.1387
000897,津滨发展,K,1.764
000899,赣能股份,D,1.3031
000900,现代投资,G,1.1101
000901,航天科技,C,1.2885
000903,云内动力,C,1.2271
000905,厦门港务,G,0.3669
000906,浙商中拓,F,1.3304
000908,景峰医药,C,0.5819
000909,数源科技,C,0.7184
000910,大亚圣象,C,1.2368
000911,南宁糖业,C,1.7873
000913,钱江摩托,C,1.1961
000915,山大华特,C,1.43
000916,华北高速,G,0.8293
000919,金陵药业,C,0.8228
000920,南方汇通,C,0.6008
000922,*ST佳电,C,0.2944
000923,河北宣工,C,0.9619
000925,众合科技,C,0.578
000926,福星股份,K,1.2013
000927,一汽夏利,C,1.0415
000928,中钢国际,C,2.5374
000929,兰州黄河,C,1.093
000930,中粮生化,C,0.9427
000931,中关村,N,0.8159
000933,神火股份,B,1.3578
000937,冀中能源,B,1.581
000938,紫光股份,I,1.2563
000939,凯迪生态,D,0.8869
000948,南天信息,I,1.2417
000949,新乡化纤,C,0.9164
000951,中国重汽,C,1.879
000952,广济药业,C,1.3112
000953,*ST河化,C,0.9398
000955,欣龙控股,C,0.9094
000957,中通客车,C,0.9685
000960,锡业股份,C,1.5455
000962,东方钽业,C,1.083
000963,华东医药,F,0.024
000965,天保基建,K,0.9167
000966,长源电力,D,0.8906
000967,盈峰环境,C,0.6908
000968,蓝焰控股,B,1.1847
000969,安泰科技,C,1.2058
000970,中科三环,C,1.7895
000971,高升控股,C,0.6651
000972,*ST中基,C,1.0496
000973,佛塑科技,C,0.9087
000976,春晖股份,C,0.3886
000978,桂林旅游,L,1.149
000979,中弘股份,K,1.0592
000980,众泰汽车,C,1.2827
000982,*ST中绒,C,0.9878
000983,西山煤电,B,1.3178
000985,大庆华科,C,1.113
000988,华工科技,C,1.0086
000989,九芝堂,C,0.424
000990,诚志股份,C,1.0585
000993,闽东电力,D,1.0569
000996,中国中期,S,0.9952
000997,新大陆,I,1.1951
000998,隆平高科,A,1.0988
000999,华润三九,C,0.3115
001696,宗申动力,C,0.4544
001896,豫能控股,D,0.9016
002001,新和成,C,1.4898
002002,鸿达兴业,C,0.9936
002003,伟星股份,C,1.1862
002004,华邦健康,C,0.396
002005,德豪润达,C,0.6178
002006,精功科技,C,1.7943
002007,华兰生物,C,0.3312
002008,大族激光,C,1.1093
002009,天奇股份,C,1.0445
002010,传化智联,C,0.8043
002011,盾安环境,C,1.3262
002012,凯恩股份,C,0.6
002014,永新股份,C,0.6895
002015,霞客环保,C,1.3682
002016,世荣兆业,K,0.26
002017,东信和平,C,1.1835
002018,华信国际,C,1.4877
002019,亿帆医药,C,1.2079
002020,京新药业,C,0.7247
002021,中捷资源,C,0.9995
002022,科华生物,C,0.733
002023,海特高新,G,1.4691
002024,苏宁云商,F,0.6942
002025,航天电器,C,1.1534
002026,山东威达,C,0.9363
002027,分众传媒,C,1.0909
002028,思源电气,C,0.4322
002029,七匹狼,C,0.3133
002030,达安基因,C,0.2982
002031,巨轮智能,C,1.5392
002032,苏泊尔,C,0.1783
002033,丽江旅游,L,0.8933
002034,美欣达,C,1.2778
002035,华帝股份,C,1.1323
002036,联创电子,C,0.8559
002037,久联发展,C,1.0078
002038,双鹭药业,C,1.0513
002039,黔源电力,D,0.434
002040,南京港,G,0.8497
002041,登海种业,A,0.2922
002042,华孚色纺,C,0.8349
002043,兔宝宝,C,0.7005
002044,美年健康,C,1.0299
002045,国光电器,C,0.0287
002046,轴研科技,C,-0.0789
002047,宝鹰股份,C,1.0223
002048,宁波华翔,C,1.2944
002049,紫光国芯,C,0.7366
002050,三花智控,C,0.4906
002053,云南能投,C,1.2113
002054,德美化工,C,0.8981
002055,得润电子,C,1.1059
002056,横店东磁,C,2.3515
002057,中钢天源,C,2.6228
002058,威尔泰,C,1.2414
002059,云南旅游,L,1.2479
002061,江山化工,C,0.7336
002063,远光软件,I,0.4837
002064,华峰氨纶,C,1.2219
002065,东华软件,I,0.5452
002066,瑞泰科技,C,1.0546
002067,景兴纸业,C,0.7447
002068,黑猫股份,C,1.1668
002069,獐子岛,A,0.6578
002070,*ST众和,C,0.8167
002071,长城影视,C,1.5462
002072,凯瑞德,C,1.3268
002073,软控股份,I,0.3572
002074,国轩高科,C,1.092
002076,雪莱特,C,0.8079
002077,大港股份,S,1.1578
002078,太阳纸业,C,0.904
002079,苏州固锝,C,1.3555
002080,中材科技,C,0.8769
002082,栋梁新材,C,1.3069
002083,孚日股份,C,0.9779
002084,海鸥卫浴,C,1.331
002085,万丰奥威,C,1.621
002086,东方海洋,A,1.3463
002087,新野纺织,C,1.2681
002088,鲁阳节能,C,1.1239
002089,新海宜,C,0.9663
002091,江苏国泰,F,1.0935
002092,中泰化学,C,1.0974
002093,国脉科技,I,0.742
002094,青岛金王,C,0.6488
002095,生意宝,I,0.6241
002096,南岭民爆,C,0.8107
002097,山河智能,C,1.0957
002098,浔兴股份,C,1.3048
002099,海翔药业,C,0.5551
002100,天康生物,C,1.0761
002101,广东鸿图,C,0.6736
002102,冠福股份,C,0.8279
002103,广博股份,C,1.1467
002104,恒宝股份,C,0.5886
002105,信隆健康,C,1.166
002106,莱宝高科,C,1.3399
002107,沃华医药,C,1.0036
002108,沧州明珠,C,0.1669
002109,兴化股份,C,1.058
002110,三钢闽光,C,1.2129
002111,威海广泰,C,1.269
002112,三变科技,C,1.2182
002114,罗平锌电,C,0.6803
002115,三维通信,C,1.2485
002116,中国海诚,M,1.3946
002117,东港股份,C,0.8208
002118,紫鑫药业,C,1.285
002119,康强电子,C,1.0582
002121,科陆电子,C,0.9787
002122,天马股份,C,1.3366
002123,梦网荣信,C,0.3064
002124,天邦股份,C,0.8957
002125,湘潭电化,C,1.429
002126,银轮股份,C,1.1967
002127,南极电商,C,2.531
002128,露天煤业,B,1.2704
002129,中环股份,C,1.096
002130,沃尔核材,C,1.9706
002131,利欧股份,C,1.0254
002132,恒星科技,C,2.1112
002133,广宇集团,K,1.0961
002134,*ST普林,C,1.0668
002136,安纳达,C,0.3429
002138,顺络电子,C,0.9331
002139,拓邦股份,C,1.2926
002140,东华科技,M,1.5615
002141,贤丰控股,C,0.9662
002143,印纪传媒,C,1.1473
002144,宏达高科,C,0.5571
002145,中核钛白,C,0.5135
002146,荣盛发展,K,1.3306
002147,新光圆成,C,0.7892
002148,北纬通信,I,0.9362
002149,西部材料,C,1.2471
002150,通润装备,C,0.7996
002151,北斗星通,C,0.6469
002152,广电运通,C,0.4386
002153,石基信息,I,0.6996
002154,报喜鸟,C,0.2718
002155,湖南黄金,B,1.482
002156,通富微电,C,1.0036
002157,正邦科技,C,1.0235
002158,汉钟精机,C,0.8982
002159,三特索道,L,0.6065
002160,常铝股份,C,0.9903
002161,远望谷,C,1.5689
002162,悦心健康,C,1.2785
002164,宁波东力,C,0.791
002165,红宝丽,C,0.7459
002166,莱茵生物,C,0.1456
002167,东方锆业,C,1.0368
002168,深圳惠程,C,1.1217
002169,智光电气,C,1.1002
002170,芭田股份,C,1.6869
002171,楚江新材,C,0.4568
002172,澳洋科技,C,1.205
002173,创新医疗,C,1.0193
002174,游族网络,C,0.9418
002175,东方网络,C,1.145
002176,江特电机,C,2.1859
002177,御银股份,C,0.6722
002178,延华智能,M,0.9868
002179,中航光电,C,0.7591
002182,云海金属,C,0.9239
002183,怡亚通,O,0.4854
002184,海得控制,I,0.6972
002185,华天科技,C,1.1496
002186,全聚德,H,0.6567
002187,广百股份,F,0.5033
002188,巴士在线,C,1.5333
002189,利达光电,C,1.1252
002190,成飞集成,C,3.3392
002191,劲嘉股份,C,0.9381
002192,融捷股份,C,0.5636
002193,如意集团,C,0.0601
002194,武汉凡谷,C,1.0305
002195,二三四五,I,0.9468
002196,方正电机,C,0.9161
002197,证通电子,C,1.1937
002198,嘉应制药,C,1.5312
002199,东晶电子,C,1.3131
002200,云投生态,A,0.8136
002201,九鼎新材,C,1.5447
002203,海亮股份,C,1.7398
002205,国统股份,C,-0.065
002206,海利得,C,0.828
002207,*ST准油,B,0.1707
002208,合肥城建,K,0.7561
002209,达意隆,C,0.8613
002210,飞马国际,G,0.9502
002211,宏达新材,C,1.2912
002212,南洋股份,C,0.8946
002213,特尔佳,C,0.6371
002215,诺普信,C,1.3778
002217,合力泰,C,1.7298
002218,拓日新能,C,1.0805
002219,恒康医疗,C,1.5996
002220,天宝股份,C,0.4339
002221,东华能源,F,0.9127
002222,福晶科技,C,1.1969
002223,鱼跃医疗,C,0.3772
002224,三力士,C,0.9259
002225,濮耐股份,C,0.8527
002226,江南化工,C,1.1872
002227,奥特迅,C,1.357
002228,合兴包装,C,0.0518
002229,鸿博股份,C,1.0386
002230,科大讯飞,I,1.0831
002231,奥维通信,C,0.9869
002232,启明信息,I,1.2596
002233,塔牌集团,C,1.2663
002234,民和股份,A,1.8722
002235,安妮股份,C,1.2415
002236,大华股份,C,1.219
002237,恒邦股份,C,1.041
002238,天威视讯,R,0.8934
002239,奥特佳,C,0.1995
002240,威华股份,C,0.8015
002241,歌尔股份,C,0.263
002242,九阳股份,C,1.1281
002243,通产丽星,C,1.1878
002244,滨江集团,K,1.4121
002245,澳洋顺昌,O,0.6362
002246,北化股份,C,1.689
002247,帝龙文化,C,1.49
002248,*ST东数,C,1.4875
002249,大洋电机,C,0.5519
002250,联化科技,C,0.434
002251,步步高,F,0.3625
002252,上海莱士,C,0.783
002253,川大智胜,I,1.1597
002254,泰和新材,C,0.7547
002255,海陆重工,C,0.5957
002258,利尔化学,C,0.9805
002259,升达林业,C,0.9465
002260,德奥通航,C,0.766
002261,拓维信息,I,0.6094
002262,恩华药业,F,0.2973
002263,大东南,C,0.8145
002264,新华都,F,0.6172
002265,西仪股份,C,1.6733
002266,浙富控股,C,0.9717
002267,陕天然气,D,1.0038
002268,卫士通,I,1.0541
002269,美邦服饰,F,0.8709
002270,华明装备,C,0.6954
002271,东方雨虹,C,1.3506
002272,川润股份,C,0.847
002273,水晶光电,C,0.5717
002274,华昌化工,C,1.6811
002277,友阿股份,F,0.3695
002278,神开股份,C,1.306
002279,久其软件,I,1.0441
002280,联络互动,I,0.8248
002281,光迅科技,C,0.7933
002282,博深工具,C,0.7546
002283,天润曲轴,C,0.8889
002284,亚太股份,C,1.2008
002285,世联行,K,1.0131
002286,保龄宝,C,0.5741
002287,奇正藏药,C,0.649
002289,宇顺电子,C,1.3602
002290,中科新材,C,1.3191
002291,星期六,C,0.5369
002292,奥飞娱乐,C,0.8711
002293,罗莱生活,C,0.1605
002294,信立泰,C,0.3472
002295,精艺股份,C,0.7574
002297,博云新材,C,1.2894
002298,中电鑫龙,C,1.0143
002299,圣农发展,A,0.6201
002300,太阳电缆,C,1.2849
002301,齐心集团,C,0.7931
002302,西部建设,C,0.9202
002303,美盈森,C,0.6298
002304,洋河股份,C,0.3089
002305,南国置业,K,1.1392
002306,*ST云网,H,0.6022
002308,威创股份,C,0.7355
002309,中利集团,C,0.8456
002311,海大集团,C,1.0432
002312,*ST三泰,C,1.0304
002313,日海通讯,C,1.0087
002314,南山控股,C,1.1212
002315,焦点科技,I,0.6166
002316,键桥通讯,I,0.92
002318,久立特材,C,1.3234
002319,乐通股份,C,0.9112
002320,海峡股份,G,0.7261
002321,华英农业,A,1.2327
002322,理工环科,C,0.7765
002323,雅百特,C,0.894
002324,普利特,C,0.9802
002326,永太科技,C,0.4667
002327,富安娜,C,0.349
002328,新朋股份,C,1.2266
002329,皇氏集团,C,1.1102
002330,得利斯,C,0.7339
002331,皖通科技,I,0.9907
002332,仙琚制药,C,0.7452
002333,罗普斯金,C,0.828
002334,英威腾,C,0.7562
002335,科华恒盛,C,0.719
002336,人人乐,F,0.5045
002337,赛象科技,C,0.9124
002338,奥普光电,C,1.1142
002339,积成电子,I,1.0446
002340,格林美,C,1.0953
002341,新纶科技,C,0.5157
002342,巨力索具,C,1.0262
002343,慈文传媒,C,0.6679
002344,海宁皮城,S,0.6302
002345,潮宏基,C,0.4645
002346,柘中股份,C,0.6482
002347,泰尔股份,C,0.6753
002348,高乐股份,C,0.8957
002349,精华制药,C,0.8082
002350,北京科锐,C,1.0299
002351,漫步者,C,0.4549
002352,顺丰控股,C,1.1982
002353,杰瑞股份,B,0.6311
002354,天神娱乐,C,0.9548
002355,兴民智通,C,0.8116
002356,赫美集团,C,0.723
002357,富临运业,G,1.1242
002358,森源电气,C,0.6474
002359,齐星铁塔,C,1.2144
002360,同德化工,C,1.0955
002361,神剑股份,C,0.6394
002362,汉王科技,I,0.2675
002363,隆基机械,C,1.2477
002365,永安药业,C,0.7534
002366,台海核电,C,1.2041
002367,康力电梯,C,1.273
002368,太极股份,I,1.1337
002369,卓翼科技,C,1.0194
002370,亚太药业,C,0.8681
002371,北方华创,C,1.405
002373,千方科技,I,1.0424
002374,丽鹏股份,C,0.9868
002376,新北洋,C,0.6945
002377,国创高新,C,1.1162
002378,章源钨业,C,1.2563
002379,宏创控股,C,1.0461
002380,科远股份,C,0.7715
300001,特锐德,C,0.7221
300002,神州泰岳,I,0.8937
300003,乐普医疗,C,0.3772
300004,南风股份,C,0.779
300005,探路者,F,0.7106
300007,汉威电子,C,0.8803
300008,天海防务,M,1.0273
300009,安科生物,C,0.7472
300010,立思辰,I,0.9445
300011,鼎汉技术,C,0.7817
300012,华测检测,M,1.1115
300013,新宁物流,G,0.8139
300014,亿纬锂能,C,0.5906
300015,爱尔眼科,Q,0.3442
300017,网宿科技,I,0.8828
300018,中元股份,C,0.8412
300019,硅宝科技,C,1.2962
300020,银江股份,I,1.2395
300021,大禹节水,C,0.3553
300022,吉峰农机,F,0.4841
300023,宝德股份,C,1.0868
300024,机器人,C,0.4126
300025,华星创业,I,0.5789
300026,红日药业,C,0.9523
300028,金亚科技,I,0.8325
300029,天龙光电,C,1.1237
300030,阳普医疗,C,0.565
300031,宝通科技,C,0.8634
300032,金龙机电,C,0.0083
300033,同花顺,I,1.0466
300034,钢研高纳,C,1.2912
300035,中科电气,C,0.9057
300036,超图软件,I,0.5404
300037,新宙邦,C,0.5954
300038,梅泰诺,C,0.6768
300039,上海凯宝,C,0.5049
300040,九洲电气,C,0.8022
300041,回天新材,C,0.1179
300042,朗科科技,I,0.921
300043,星辉娱乐,C,0.8741
300044,赛为智能,I,0.6571
300045,华力创通,C,0.7371
300046,台基股份,C,1.1144
300047,天源迪科,I,0.9062
300048,合康新能,C,1.0247
300049,福瑞股份,C,0.6395
300050,世纪鼎利,C,0.4922
300051,三五互联,I,0.6042
300052,中青宝,I,0.9884
300053,欧比特,C,0.2888
300054,鼎龙股份,C,0.9648
300055,万邦达,M,0.9141
300056,三维丝,C,0.5833
300057,万顺股份,C,0.851
300059,东方财富,I,0.8577
300061,康耐特,C,0.9553
300062,中能电气,C,1.3005
300063,天龙集团,C,0.9778
300064,豫金刚石,C,1.4711
300065,海兰信,I,0.9205
300066,三川智慧,C,1.1357
