股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000004,国农科技,C,1.0664
000005,世纪星源,K,1.1189
000006,深振业A,K,1.3946
000007,全新好,H,1.2828
000008,神州高铁,F,0.6148
000009,中国宝安,S,1.0756
000014,沙河股份,K,1.8927
000021,深科技,C,0.9538
000023,深天地A,C,0.9778
000027,深圳能源,D,0.4054
000031,中粮地产,K,1.0236
000032,深桑达A,C,1.2443
000033,新都退,H,1.1829
000036,华联控股,K,1.567
000038,深大通,K,1.8921
000040,东旭蓝天,K,1.251
000042,中洲控股,K,0.8361
000043,中航地产,K,1.6178
000046,泛海控股,K,1.5913
000048,康达尔,C,0.4907
000049,德赛电池,C,0.5894
000050,深天马A,C,1.3165
000059,华锦股份,C,1.5738
000060,中金岭南,C,1.1547
000061,农产品,L,1.5663
000062,深圳华强,L,1.174
000066,中国长城,C,0.9983
000068,华控赛格,C,0.9715
000069,华侨城A,N,1.0483
000070,特发信息,C,1.1623
000078,海王生物,F,1.198
000088,盐田港,G,0.6946
000089,深圳机场,G,0.7086
000096,广聚能源,F,1.0829
000099,中信海直,G,0.948
000100,TCL集团,C,0.2599
000150,宜华健康,K,1.3427
000151,中成股份,F,0.3232
000153,丰原药业,C,0.9699
000155,*ST川化,C,0.622
000156,华数传媒,R,-1.6237
000158,常山股份,C,0.7957
000159,国际实业,F,1.328
000301,东方市场,D,0.6365
000400,许继电气,C,2.0331
000401,冀东水泥,C,1.1136
000402,金融街,K,0.8026
000403,ST生化,C,0.145
000404,华意压缩,C,0.9558
000407,胜利股份,C,0.9575
000408,藏格控股,F,0.666
000410,*ST沈机,C,1.4105
000411,英特集团,F,0.8048
000415,渤海金控,L,1.4621
000417,合肥百货,F,1.4922
000419,通程控股,F,0.7944
000420,吉林化纤,C,0.5644
000421,南京公用,S,1.1293
000422,湖北宜化,C,1.392
000423,东阿阿胶,C,0.5912
000425,徐工机械,C,1.0942
000426,兴业矿业,B,1.7244
000428,华天酒店,H,1.0063
000430,张家界,N,0.8844
000501,鄂武商A,F,0.818
000502,绿景控股,K,1.08
000503,海虹控股,I,0.8408
000504,南华生物,R,0.5295
000506,中润资源,K,1.0654
000507,珠海港,G,1.291
000509,华塑控股,C,0.1279
000510,金路集团,C,1.4914
000511,*ST烯碳,K,0.3295
000514,渝开发,K,1.1955
000516,国际医学,F,0.6668
000517,荣安地产,K,0.5854
000518,四环生物,C,1.0274
000519,中兵红箭,C,1.5708
000520,长航凤凰,G,1.3067
000523,广州浪奇,C,1.4103
000524,岭南控股,H,0.8941
000525,红太阳,C,1.2657
000528,柳工,C,1.2755
000529,广弘控股,C,0.876
000531,穗恒运A,D,1.8118
000532,华金资本,S,1.0708
000533,万家乐,C,1.0216
000534,万泽股份,K,1.413
000536,华映科技,C,0.9047
000537,广宇发展,K,1.5182
000538,云南白药,C,0.1773
000540,中天金融,K,1.096
000543,皖能电力,D,0.5595
000544,中原环保,D,0.8461
000546,金圆股份,K,0.8168
000547,航天发展,C,1.2437
000548,湖南投资,G,0.9101
000551,创元科技,S,1.2603
000552,靖远煤电,B,1.4251
000554,泰山石油,F,0.962
000558,莱茵体育,K,1.284
000559,万向钱潮,C,1.111
000560,昆百大A,F,0.8975
000561,烽火电子,C,1.6908
000564,供销大集,F,0.8892
000565,渝三峡A,C,1.0507
000566,海南海药,C,0.9989
000567,海德股份,K,0.1303
000568,泸州老窖,C,0.5755
000571,新大洲A,B,0.6966
000572,海马汽车,C,0.9321
000573,粤宏远A,K,1.0419
000576,广东甘化,C,1.0093
000582,北部湾港,G,0.8804
000584,友利控股,C,1.0754
000586,汇源通信,C,1.2178
000587,金洲慈航,C,1.0542
000589,黔轮胎A,C,0.7185
000590,启迪古汉,C,1.4174
000591,太阳能,F,0.7285
000592,平潭发展,A,1.3217
000593,大通燃气,F,1.3901
000594,国恒退,F,1.033
000595,*ST宝实,C,1.0924
000597,东北制药,C,1.1935
000598,兴蓉环境,D,0.4464
000599,青岛双星,C,0.905
000601,韶能股份,D,0.648
000603,盛达矿业,B,1.3815
000605,渤海股份,C,-0.0496
000606,神州易桥,C,1.6845
000607,华媒控股,C,0.871
000608,阳光股份,K,0.614
000609,绵石投资,K,1.3343
000610,西安旅游,N,1.1593
000611,天首发展,C,0.7909
000612,焦作万方,C,1.1367
000615,京汉股份,C,0.8359
000616,海航投资,K,0.9191
000619,海螺型材,C,1.4217
000620,新华联,K,1.1619
000622,恒立实业,C,1.282
000623,吉林敖东,C,1.676
000626,远大控股,F,1.2136
000628,高新发展,K,1.2691
000629,*ST钒钛,B,1.7428
000630,铜陵有色,C,1.0975
000631,顺发恒业,K,1.1841
000632,三木集团,F,0.9626
000633,合金投资,C,0.5031
000635,英力特,C,1.4162
000636,风华高科,C,1.3117
000637,茂化实华,C,1.2514
000639,西王食品,C,1.4797
000650,仁和药业,C,1.2225
000651,格力电器,C,0.4687
000652,泰达股份,F,0.9857
000655,金岭矿业,B,1.7667
000656,金科股份,K,1.5266
000657,中钨高新,C,1.3361
000659,*ST中富,C,1.2068
000661,长春高新,C,1.0125
000662,天夏智慧,C,0.5069
000663,永安林业,A,1.7436
000667,美好置业,K,0.7802
000668,荣丰控股,K,0.6094
000669,金鸿能源,C,-0.0416
000670,盈方微,K,-0.0927
000671,阳光城,K,0.8937
000676,智度股份,C,0.614
000677,恒天海龙,C,0.1533
000679,大连友谊,F,0.6728
000680,山推股份,C,1.6664
000682,东方电子,C,0.8662
000685,中山公用,D,1.5584
000687,华讯方舟,C,0.9667
000690,宝新能源,D,0.5937
000691,ST亚太,K,0.1323
000692,惠天热电,D,1.0631
000695,滨海能源,D,1.2659
000697,炼石有色,B,1.6326
000698,沈阳化工,C,0.9066
000700,模塑科技,C,1.0056
000701,厦门信达,F,1.0217
000702,正虹科技,C,0.6415
000703,恒逸石化,C,1.246
000705,浙江震元,F,0.7736
000707,双环科技,C,1.1318
000708,大冶特钢,C,1.1441
000709,河钢股份,C,0.7088
000710,*ST天仪,C,0.871
000711,京蓝科技,K,0.7492
000713,丰乐种业,A,0.7791
000716,黑芝麻,C,0.8706
000717,韶钢松山,C,0.4945
000718,苏宁环球,K,1.1846
000720,新能泰山,D,0.5284
000721,西安饮食,H,0.9078
000722,湖南发展,D,1.2454
000723,美锦能源,C,1.399
000727,华东科技,C,1.0158
000729,燕京啤酒,C,0.7806
000731,四川美丰,C,1.1668
000732,泰禾集团,K,0.9071
000733,振华科技,C,0.9338
000735,罗牛山,A,1.2245
000736,中房地产,K,0.9931
000737,南风化工,C,1.0859
000738,航发控制,C,1.3347
000739,普洛药业,C,0.8917
000748,长城信息,C,1.5496
000752,西藏发展,C,1.5891
000753,漳州发展,F,1.0676
000755,*ST三维,C,1.3302
000757,浩物股份,C,0.0703
000758,中色股份,B,1.2299
000759,中百集团,F,0.7292
000760,斯太尔,C,0.2164
000762,西藏矿业,B,1.2434
000766,通化金马,C,-0.041
000767,漳泽电力,D,0.7636
000768,中航飞机,C,1.4819
000778,新兴铸管,C,0.9423
000779,三毛派神,C,1.1666
000780,*ST平能,B,1.2249
000782,美达股份,C,0.7578
000785,武汉中商,F,0.7093
000786,北新建材,C,0.9913
000788,北大医药,C,1.4732
000789,万年青,C,1.4433
000790,泰合健康,C,1.0747
000791,甘肃电投,C,0.7511
000792,盐湖股份,C,0.62
000793,华闻传媒,R,0.6432
000795,英洛华,C,1.8879
000796,凯撒旅游,H,1.0615
000797,中国武夷,K,0.5962
000798,中水渔业,A,0.3028
000799,酒鬼酒,C,1.3442
000800,一汽轿车,C,1.8566
000801,四川九洲,C,0.388
000802,北京文化,N,0.9554
000803,*ST金宇,C,0.498
000806,银河生物,C,0.9884
000807,云铝股份,C,1.2336
000809,*ST新城,K,0.7523
000811,烟台冰轮,C,1.5038
000812,陕西金叶,C,0.7813
000813,德展健康,C,0.9802
000815,美利云,C,-0.1873
000816,智慧农业,C,0.9877
000818,方大化工,C,0.9045
000819,岳阳兴长,C,0.8782
000821,京山轻机,C,0.8887
000822,山东海化,C,0.7317
000823,超声电子,C,1.558
000825,太钢不锈,C,0.5138
000826,启迪桑德,N,1.0979
000828,东莞控股,G,1.0187
000829,天音控股,F,1.5425
000830,鲁西化工,C,1.2793
000831,五矿稀土,C,1.3063
000833,贵糖股份,C,0.9602
000835,长城动漫,C,1.0385
000836,鑫茂科技,C,0.9411
000838,财信发展,K,0.8853
000839,中信国安,I,0.6656
000848,承德露露,C,0.7887
000850,华茂股份,C,1.3503
000852,石化机械,C,1.2969
000856,冀东装备,C,1.3173
000858,五粮液,C,0.4515
000859,国风塑业,C,0.5902
000860,顺鑫农业,C,2.1657
000861,海印股份,K,0.904
000863,三湘印象,K,0.2181
000868,安凯客车,C,1.1272
000875,吉电股份,D,0.5794
000876,新希望,C,1.0218
000877,天山股份,C,1.9264
000878,云南铜业,C,1.0835
000880,潍柴重机,C,1.2372
000881,中广核技,S,0.7549
000882,华联股份,K,0.9234
000883,湖北能源,D,0.7707
000885,同力水泥,C,1.171
000886,海南高速,K,0.8474
000887,中鼎股份,C,1.0296
000888,峨眉山A,N,0.3859
000889,茂业通信,F,1.5177
000890,法尔胜,C,0.7577
000892,欢瑞世纪,I,0.8807
000893,东凌国际,C,0.7163
000895,双汇发展,C,0.3825
000897,津滨发展,K,1.1585
000899,赣能股份,D,0.6933
000900,现代投资,G,0.9989
000901,航天科技,C,1.5756
000902,新洋丰,F,1.0766
000903,云内动力,C,0.6438
000905,厦门港务,G,0.7526
000906,浙商中拓,F,1.3067
000908,景峰医药,C,0.9534
000909,数源科技,K,1.0395
000910,大亚圣象,C,0.5494
000911,南宁糖业,C,0.8926
000912,泸天化,C,1.3379
000913,钱江摩托,C,0.6336
000915,山大华特,C,1.2845
000916,华北高速,G,0.464
000917,电广传媒,I,1.2105
000918,嘉凯城,K,1.1392
000919,金陵药业,C,0.977
000920,南方汇通,C,1.2717
000922,*ST佳电,C,0.841
000923,河北宣工,C,1.2348
000925,众合科技,C,1.127
000926,福星股份,K,1.1683
000927,一汽夏利,C,1.9827
000929,兰州黄河,C,1.3143
000930,中粮生化,C,0.5946
000932,*ST华菱,C,0.6347
000933,神火股份,C,1.4052
000935,四川双马,C,1.0746
000936,华西股份,C,1.043
000937,冀中能源,B,2.0198
000939,凯迪生态,B,0.7243
000948,南天信息,I,0.7528
000949,新乡化纤,C,0.943
000950,*ST建峰,C,0.9822
000951,中国重汽,C,1.697
000952,广济药业,C,0.7737
000953,*ST河化,C,0.9969
000955,欣龙控股,C,0.3087
000957,中通客车,C,1.0542
000959,首钢股份,C,0.6353
000960,锡业股份,C,1.2033
000962,东方钽业,C,1.395
000963,华东医药,F,0.2752
000965,天保基建,K,0.578
000966,长源电力,D,1.4577
000967,盈峰环境,C,1.0813
000968,蓝焰控股,C,1.8297
000969,安泰科技,C,1.2738
000970,中科三环,C,1.6202
000971,高升控股,C,0.4239
000973,佛塑科技,C,1.1743
000975,银泰资源,H,1.3463
000976,春晖股份,C,0.7134
000977,浪潮信息,C,1.2611
000978,桂林旅游,N,0.7457
000979,中弘股份,K,1.8796
000980,众泰汽车,C,0.8429
000981,银亿股份,K,0.8119
000982,*ST中绒,C,1.1323
000983,西山煤电,B,1.483
000985,大庆华科,C,0.5914
000987,越秀金控,F,1.1028
000988,华工科技,C,1.7519
000989,九芝堂,C,1.3788
000990,诚志股份,C,0.7526
000993,闽东电力,D,1.0922
000995,皇台酒业,C,0.9859
000996,中国中期,F,1.4043
001696,宗申动力,C,0.8526
001896,豫能控股,D,0.8062
002001,新和成,C,0.452
002002,鸿达兴业,C,0.5598
002003,伟星股份,C,0.9888
002004,华邦健康,C,0.9337
002005,德豪润达,C,1.1944
002006,精功科技,C,1.6875
002007,华兰生物,C,0.7444
002008,大族激光,C,1.1084
002009,天奇股份,C,1.1361
002010,传化智联,C,0.6032
002011,盾安环境,C,1.1781
002012,凯恩股份,C,0.9303
002013,中航机电,C,1.6515
002014,永新股份,C,1.0738
002015,霞客环保,C,1.1544
002016,世荣兆业,K,1.1969
002017,东信和平,C,1.325
002018,华信国际,C,0.6565
002020,京新药业,C,0.8936
002021,中捷资源,C,1.142
002022,科华生物,C,0.695
002023,海特高新,C,1.0694
002024,苏宁云商,F,1.16
002025,航天电器,C,1.119
002026,山东威达,C,0.6148
002027,分众传媒,C,1.0198
002028,思源电气,C,0.2621
002029,七匹狼,C,1.3205
002030,达安基因,C,1.0209
002031,巨轮智能,C,0.3274
002032,苏泊尔,C,1.3452
002033,丽江旅游,N,0.7221
002034,美欣达,C,1.4936
002035,华帝股份,C,0.9241
002036,联创电子,C,1.6197
002037,久联发展,C,0.701
002038,双鹭药业,C,0.663
002039,黔源电力,D,0.8528
002040,南京港,G,0.7036
002041,登海种业,A,0.4884
002042,华孚色纺,C,0.6572
002043,兔宝宝,C,1.0893
002044,美年健康,C,1.5526
002045,国光电器,C,0.9753
002046,轴研科技,C,0.5142
002047,宝鹰股份,C,0.7213
002048,宁波华翔,C,0.3176
002049,紫光国芯,C,1.1527
002050,三花智控,C,1.0345
002052,同洲电子,C,0.7298
002053,云南能投,C,0.9105
002054,德美化工,C,0.8681
002055,得润电子,C,1.05
002056,横店东磁,C,1.5988
002057,中钢天源,C,1.7518
002058,威尔泰,C,1.146
002059,云南旅游,N,0.8538
002061,江山化工,C,1.348
002063,远光软件,I,0.6967
002064,华峰氨纶,C,0.9833
002065,东华软件,I,0.9321
002066,瑞泰科技,C,1.3198
002067,景兴纸业,C,1.5061
002068,黑猫股份,C,0.7696
002069,獐子岛,A,0.8695
002070,*ST众和,C,0.7352
002072,凯瑞德,C,0.2458
002073,软控股份,C,1.7064
002074,国轩高科,C,0.7663
002075,沙钢股份,C,0.9615
002076,雪莱特,C,1.0204
002077,大港股份,K,1.2178
002078,太阳纸业,C,1.3816
002079,苏州固锝,C,1.0401
002080,中材科技,C,1.2698
002082,栋梁新材,C,1.156
002083,孚日股份,C,0.5855
002084,海鸥卫浴,C,0.8217
002085,万丰奥威,C,1.3362
002086,东方海洋,A,0.7448
002087,新野纺织,C,0.6441
002088,鲁阳节能,C,0.8918
002089,新海宜,C,1.7013
002090,金智科技,C,0.8694
002091,江苏国泰,F,1.0847
002092,中泰化学,C,1.1338
002093,国脉科技,I,1.0514
002094,青岛金王,C,0.7391
002095,生意宝,I,0.7824
002096,南岭民爆,C,0.5468
002097,山河智能,C,1.3241
002098,浔兴股份,C,1.0082
002099,海翔药业,C,1.4309
002100,天康生物,C,0.9801
002101,广东鸿图,C,1.0204
002102,冠福股份,C,0.3445
002103,广博股份,C,0.4401
002104,恒宝股份,C,1.1134
002105,信隆健康,C,0.9851
002106,莱宝高科,C,1.0839
002107,沃华医药,C,0.7948
002108,沧州明珠,C,0.9983
002109,兴化股份,C,1.0611
002110,三钢闽光,C,0.95
002111,威海广泰,C,1.0897
002112,三变科技,C,0.9037
002113,天润数娱,C,1.0992
002114,罗平锌电,C,0.6673
002115,三维通信,C,0.888
002116,中国海诚,M,1.1981
002117,东港股份,C,1.1141
002118,紫鑫药业,C,0.8548
002119,康强电子,C,0.9562
002120,韵达股份,C,1.1056
002121,科陆电子,C,0.9618
002122,天马股份,C,0.8671
002123,梦网荣信,C,1.0227
002124,天邦股份,C,0.4881
002125,湘潭电化,C,1.4582
002126,银轮股份,C,1.8604
002127,南极电商,C,1.161
002129,中环股份,C,0.5594
002130,沃尔核材,C,1.403
002131,利欧股份,C,0.6045
002132,恒星科技,C,1.0493
002133,广宇集团,K,1.2332
002134,*ST普林,C,0.9974
002136,安纳达,C,1.5902
002137,麦达数字,C,1.411
002138,顺络电子,C,0.5036
002139,拓邦股份,C,1.0622
002141,贤丰控股,C,1.0358
002143,印纪传媒,C,1.02
002144,宏达高科,C,0.8851
002145,中核钛白,C,1.6835
002146,荣盛发展,K,0.9478
002147,新光圆成,C,1.2723
002148,北纬通信,I,1.2504
002149,西部材料,C,1.2726
002150,通润装备,C,1.297
002151,北斗星通,C,2.4805
002152,广电运通,C,0.9986
002154,报喜鸟,C,1.2736
002155,湖南黄金,B,1.2351
002156,通富微电,C,1.3228
002157,正邦科技,C,1.1612
002158,汉钟精机,C,1.2352
002159,三特索道,N,0.895
002160,常铝股份,C,0.9247
002161,远望谷,C,1.488
002162,悦心健康,C,1.2618
002164,宁波东力,C,1.0095
002165,红宝丽,C,1.1007
002166,莱茵生物,C,1.5106
002168,深圳惠程,C,1.5344
002169,智光电气,C,1.4449
002171,楚江新材,C,1.178
002172,澳洋科技,C,1.6393
002173,创新医疗,C,0.4358
002174,游族网络,C,0.6527
002176,江特电机,C,0.9992
002177,御银股份,C,1.4319
002178,延华智能,M,1.13
002179,中航光电,C,1.1876
002180,纳思达,C,1.247
002182,云海金属,C,1.3528
002183,怡亚通,L,1.3837
002184,海得控制,C,1.0558
002185,华天科技,C,1.1958
002186,全聚德,H,0.3576
002187,广百股份,F,0.9521
002188,巴士在线,C,0.1877
002189,利达光电,C,1.3445
002190,成飞集成,C,1.9278
002191,劲嘉股份,C,0.6368
002192,融捷股份,C,1.1326
002193,如意集团,C,0.2243
002194,武汉凡谷,C,1.0342
002195,二三四五,I,1.2961
002196,方正电机,C,1.4713
002197,证通电子,C,0.8186
002198,嘉应制药,C,0.5075
002199,东晶电子,C,1.2207
002200,云投生态,A,0.9779
002201,九鼎新材,C,1.0946
002203,海亮股份,C,1.2269
002204,大连重工,C,1.2032
002205,国统股份,C,1.1255
002206,海利得,C,1.2642
002207,*ST准油,B,1.0267
002208,合肥城建,K,1.0402
002209,达意隆,C,0.8321
002210,飞马国际,L,1.3336
002212,南洋股份,C,1.0695
002213,特尔佳,C,1.0725
002214,大立科技,C,1.5212
002215,诺普信,C,1.2326
002216,三全食品,C,0.768
002217,合力泰,C,0.7318
002218,拓日新能,C,1.208
002219,恒康医疗,C,1.1046
002220,天宝股份,C,1.0805
002221,东华能源,F,1.1693
002222,福晶科技,C,1.0446
002223,鱼跃医疗,C,0.7037
002224,三力士,C,0.7437
002225,濮耐股份,C,0.5299
002226,江南化工,C,1.1678
002227,奥特迅,C,1.131
002228,合兴包装,C,0.8431
002230,科大讯飞,I,0.8225
002231,奥维通信,C,1.162
002232,启明信息,I,1.1164
002233,塔牌集团,C,1.1855
002234,民和股份,A,1.1236
002235,安妮股份,C,1.5198
002236,大华股份,C,0.4725
002237,恒邦股份,C,1.6675
002238,天威视讯,I,1.3365
002239,奥特佳,C,1.0743
002241,歌尔股份,C,-0.163
002242,九阳股份,C,0.7808
002243,通产丽星,C,1.0148
002244,滨江集团,K,0.9687
002245,澳洋顺昌,G,1.2785
002246,北化股份,C,1.0248
002247,帝龙文化,C,1.3514
002248,*ST东数,C,1.2203
002249,大洋电机,C,1.7478
002250,联化科技,C,0.3997
002251,步步高,F,0.5765
002253,川大智胜,I,1.2326
002254,泰和新材,C,0.9339
002255,海陆重工,C,0.6905
002256,兆新股份,C,0.7018
002258,利尔化学,C,1.1906
002259,升达林业,C,0.3107
002261,拓维信息,I,1.3671
002262,恩华药业,F,0.375
002263,大东南,C,0.9179
002264,新华都,F,1.488
002266,浙富控股,C,0.9632
002267,陕天然气,D,1.1175
002268,卫士通,I,1.3451
002269,美邦服饰,C,0.91
002270,华明装备,C,0.985
002271,东方雨虹,C,1.0011
002272,川润股份,C,1.0658
002273,水晶光电,C,0.4049
002274,华昌化工,C,0.8904
002275,桂林三金,C,0.4015
002276,万马股份,C,1.1599
002277,友阿股份,F,1.0671
002278,神开股份,C,0.8649
002279,久其软件,I,0.909
002281,光迅科技,C,1.6038
002282,博深工具,C,1.3648
002283,天润曲轴,C,1.5514
002284,亚太股份,C,0.7224
002285,世联行,K,1.3675
002286,保龄宝,C,1.044
002287,奇正藏药,C,0.456
002288,超华科技,C,0.8528
002290,中科新材,C,1.2624
002291,星期六,C,0.9235
002292,奥飞娱乐,C,1.2607
002293,罗莱生活,C,1.5992
002294,信立泰,C,0.4512
002296,辉煌科技,C,1.5296
002297,博云新材,C,0.9069
002298,中电鑫龙,C,0.7244
002300,太阳电缆,C,0.8612
002301,齐心集团,C,1.0959
002302,西部建设,C,1.2317
002303,美盈森,C,0.8855
002304,洋河股份,C,0.3283
002305,南国置业,K,0.3526
002306,*ST云网,H,1.0554
002308,威创股份,C,1.104
002309,中利集团,C,0.8105
002311,海大集团,C,0.632
002313,日海通讯,C,1.5904
002315,焦点科技,I,0.8917
002316,键桥通讯,I,0.9121
002317,众生药业,C,-1.3274
002318,久立特材,C,1.0852
002319,乐通股份,C,2.6239
002320,海峡股份,G,0.8299
002321,华英农业,A,2.1398
002323,雅百特,C,0.3044
002324,普利特,C,0.8705
002326,永太科技,C,1.3035
002327,富安娜,C,1.2974
002328,新朋股份,C,0.9782
