股票代码_StkCd,最新股票名称_LStkNm,证监会行业门类代码_CsrcICCd1,风险因子_流通市值加权_持有期收益_Beta_TMV_H
000506,中润资源,K,1.0797
000507,珠海港,G,0.7165
000509,华塑控股,C,1.5517
000510,金路集团,C,0.6353
000511,*ST烯碳,K,-0.9846
000514,渝开发,K,1.0669
000516,国际医学,F,-0.5486
000517,荣安地产,K,0.6611
000518,四环生物,C,0.4373
000519,中兵红箭,C,1.4221
000524,岭南控股,H,0.3442
000525,红太阳,C,1.1273
000526,*ST紫学,K,4.3584
000528,柳工,C,0.4726
000529,广弘控股,C,0.3241
000531,穗恒运A,D,-0.2777
000532,华金资本,S,1.3266
000533,万家乐,C,-0.2792
000534,万泽股份,K,0.1292
000537,广宇发展,K,1.0589
000538,云南白药,C,1.2394
000540,中天金融,K,-0.0596
000543,皖能电力,D,0.2318
000544,中原环保,D,0.5166
000545,金浦钛业,C,2.6509
000546,金圆股份,C,0.9251
000548,湖南投资,G,2.0071
000551,创元科技,S,0.8425
000552,靖远煤电,B,0.9845
000554,泰山石油,F,0.1093
000558,莱茵体育,K,0.8977
000559,万向钱潮,C,1.6183
000561,烽火电子,C,1.599
000565,渝三峡A,C,0.5483
000566,海南海药,C,0.6884
000567,海德股份,K,1.2016
000568,泸州老窖,C,0.2529
000571,新大洲A,B,0.3688
000572,海马汽车,C,1.2555
000573,粤宏远A,K,0.83
000576,广东甘化,C,0.9738
000582,北部湾港,G,0.8103
000587,金洲慈航,C,-0.0836
000589,黔轮胎A,C,0.2589
000590,启迪古汉,C,1.4322
000593,大通燃气,F,0.535
000595,*ST宝实,C,0.7128
000597,东北制药,C,1.0294
000598,兴蓉环境,D,-0.0789
000599,青岛双星,C,1.8641
000600,建投能源,D,-1.1247
000601,韶能股份,D,0.0085
000603,盛达矿业,B,1.4244
000606,神州易桥,C,2.4176
000607,华媒控股,C,0.7162
000608,阳光股份,K,0.5774
000609,绵石投资,K,1.9521
000610,西安旅游,N,0.6906
000615,京汉股份,C,0.8754
000616,海航投资,K,0.5987
000617,中油资本,C,0.1712
000619,海螺型材,C,0.2507
000620,新华联,K,0.4547
000622,恒立实业,C,0.8494
000623,吉林敖东,C,0.7605
000626,远大控股,F,0.3355
000629,*ST钒钛,B,0.5134
000630,铜陵有色,C,0.5531
000631,顺发恒业,K,0.3787
000632,三木集团,F,1.2198
000633,合金投资,C,0.769
000635,英力特,C,0.6027
000636,风华高科,C,0.9531
000637,茂化实华,C,0.5424
000638,万方发展,F,0.6568
000639,西王食品,C,0.2135
000650,仁和药业,C,1.5691
000651,格力电器,C,-0.4508
000652,泰达股份,F,0.5512
000655,金岭矿业,B,0.6337
000656,金科股份,K,0.0315
000657,中钨高新,C,0.8046
000659,*ST中富,C,1.1471
000661,长春高新,C,1.558
000663,永安林业,A,1.4565
000665,湖北广电,R,1.899
000667,美好置业,K,0.2677
000668,荣丰控股,K,0.7763
000669,金鸿能源,D,-0.2709
000671,阳光城,K,-0.6866
000672,上峰水泥,C,0.5236
000673,当代东方,R,1.2103
000676,智度股份,C,0.0525
000677,恒天海龙,C,-0.0137
000678,襄阳轴承,C,1.2471
000679,大连友谊,F,0.2391
000680,山推股份,C,0.6028
000681,视觉中国,I,6.148
000682,东方电子,C,0.9268
000685,中山公用,D,0.6563
000688,建新矿业,B,0.7911
000690,宝新能源,D,-0.1938
000691,ST亚太,K,0.8297
000692,惠天热电,D,-0.3167
000693,*ST华泽,B,0.6608
000697,炼石有色,B,1.1157
000698,沈阳化工,C,0.5358
000700,模塑科技,C,1.1567
000701,厦门信达,F,2.0461
000702,正虹科技,C,0.9119
000703,恒逸石化,C,0.2517
000705,浙江震元,F,0.781
000707,双环科技,C,0.2391
000708,大冶特钢,C,0.9892
000709,河钢股份,C,0.0702
000716,黑芝麻,C,-0.0897
000717,韶钢松山,C,0.3033
000718,苏宁环球,K,0.8521
000719,大地传媒,R,1.4152
000720,新能泰山,D,0.9109
000721,西安饮食,H,0.903
000722,湖南发展,D,0.2741
000723,美锦能源,C,1.34
000727,华东科技,C,1.3778
000729,燕京啤酒,C,0.0206
000731,四川美丰,C,0.9161
000732,泰禾集团,K,0.5415
000733,振华科技,C,1.114
000735,罗牛山,A,1.9675
000736,中房地产,K,0.2984
000737,南风化工,C,1.0686
000738,航发控制,C,2.0496
000739,普洛药业,C,1.0439
000748,长城信息,C,0.6885
000752,西藏发展,C,0.6793
000753,漳州发展,F,0.5128
000755,*ST三维,C,1.1296
000757,浩物股份,C,1.2413
000758,中色股份,B,1.5831
000759,中百集团,F,0.108
000760,斯太尔,C,1.5741
000766,通化金马,C,0.3709
000767,漳泽电力,D,-0.0906
000777,中核科技,C,0.371
000778,新兴铸管,C,-0.0591
000779,三毛派神,C,1.4314
000780,*ST平能,B,0.8554
000782,美达股份,C,0.8401
000785,武汉中商,F,0.8691
000786,北新建材,C,-0.326
000788,北大医药,C,1.2888
000789,万年青,C,0.6084
000790,泰合健康,C,0.8279
000791,甘肃电投,D,0.5832
000792,盐湖股份,C,0.9208
000793,华闻传媒,R,0.5858
000797,中国武夷,K,-0.2678
000799,酒鬼酒,C,0.5562
000800,一汽轿车,C,0.2235
000801,四川九洲,C,1.1114
000803,*ST金宇,C,1.0322
000806,银河生物,C,2.297
000809,*ST新城,N,0.1353
000812,陕西金叶,C,1.7242
000813,德展健康,C,0.4176
000816,智慧农业,C,0.5892
000819,岳阳兴长,C,0.2613
000821,京山轻机,C,1.0286
000822,山东海化,C,0.1988
000823,超声电子,C,-0.0319
000825,太钢不锈,C,0.7349
000826,启迪桑德,N,0.9263
000828,东莞控股,G,0.8069
000829,天音控股,F,3.0724
000830,鲁西化工,C,1.0337
000831,五矿稀土,C,2.5614
000836,鑫茂科技,C,1.1285
000837,秦川机床,C,1.0972
000838,财信发展,K,-0.095
000839,中信国安,I,1.7188
000848,承德露露,C,1.441
000850,华茂股份,C,0.2907
000851,高鸿股份,F,2.4265
000856,冀东装备,C,-0.3396
000858,五粮液,C,-0.0988
000859,国风塑业,C,0.6788
000860,顺鑫农业,C,0.0241
000861,海印股份,L,1.1262
000862,银星能源,C,0.2325
000863,三湘印象,K,-0.6005
000875,吉电股份,D,-0.0126
000876,新希望,C,0.1769
000877,天山股份,C,0.5612
000880,潍柴重机,C,1.039
000881,中广核技,S,0.9329
000882,华联股份,K,0.8021
000883,湖北能源,D,0.479
000885,同力水泥,C,0.0719
000886,海南高速,K,1.3148
000887,中鼎股份,C,0.8563
000888,峨眉山A,N,0.2276
000890,法尔胜,C,0.7416
000895,双汇发展,C,0.8807
000897,津滨发展,K,1.4971
000899,赣能股份,D,-0.5107
000900,现代投资,G,-0.0578
000901,航天科技,C,1.3364
000902,新洋丰,C,-0.1473
000903,云内动力,C,0.4447
000905,厦门港务,G,1.1698
000906,浙商中拓,F,0.4983
000908,景峰医药,C,0.631
000909,数源科技,S,1.7197
000910,大亚圣象,C,0.331
000911,南宁糖业,C,0.8563
000912,泸天化,C,0.1846
000913,钱江摩托,C,0.9007
000915,山大华特,C,2.096
000916,华北高速,G,2.0453
000917,电广传媒,I,2.1757
000918,嘉凯城,K,0.1968
000919,金陵药业,C,-0.0929
000922,*ST佳电,C,0.4452
000923,河北宣工,C,-0.5547
000926,福星股份,K,0.061
000927,一汽夏利,C,0.0738
000928,中钢国际,C,0.6493
000929,兰州黄河,C,0.9261
000930,中粮生化,C,0.1926
000932,*ST华菱,C,0.4465
000933,神火股份,C,1.1747
000935,四川双马,C,0.6134
000936,华西股份,C,1.1013
000937,冀中能源,B,1.0343
000938,紫光股份,C,3.6245
000949,新乡化纤,C,0.4354
000950,*ST建峰,C,0.7476
000951,中国重汽,C,0.729
000953,*ST河化,C,0.7642
000955,欣龙控股,C,-0.1907
000957,中通客车,C,0.1567
000958,东方能源,D,-0.7215
000959,首钢股份,C,-0.0561
000962,东方钽业,C,1.4276
000963,华东医药,F,-0.2032
000965,天保基建,K,-0.3407
000966,长源电力,D,-1.037
000968,蓝焰控股,C,2.2213
000969,安泰科技,C,0.9035
000970,中科三环,C,1.4719
000971,高升控股,C,-0.1192
000972,*ST中基,C,1.0269
000975,银泰资源,B,0.286
000977,浪潮信息,C,3.3065
000978,桂林旅游,N,0.5429
000979,中弘股份,K,0.597
000980,众泰汽车,C,0.3937
000981,银亿股份,K,0.7737
000983,西山煤电,B,0.8876
000985,大庆华科,C,-0.0612
000988,华工科技,C,0.7778
000990,诚志股份,C,0.3735
000993,闽东电力,D,0.7934
000995,皇台酒业,C,0.498
000996,中国中期,F,2.004
000997,新大陆,I,1.4113
000998,隆平高科,A,0.0269
000999,华润三九,C,0.3415
001696,宗申动力,C,0.176
001896,豫能控股,D,-1.0977
002001,新和成,C,1.2824
002002,鸿达兴业,C,-0.027
002003,伟星股份,C,0.0754
002004,华邦健康,C,0.8392
002007,华兰生物,C,0.8731
002008,大族激光,C,0.5909
002009,天奇股份,C,1.0692
002010,传化智联,C,0.8196
002011,盾安环境,C,0.0311
002012,凯恩股份,C,0.7555
002013,中航机电,C,1.936
002014,永新股份,C,0.8091
002016,世荣兆业,K,0.8289
002017,东信和平,C,3.3591
002018,华信国际,C,0.418
002020,京新药业,C,1.4131
002022,科华生物,C,1.101
002023,海特高新,C,2.2187
002024,苏宁云商,F,4.8077
002025,航天电器,C,2.0257
002026,山东威达,C,0.8787
002027,分众传媒,C,3.4277
002028,思源电气,C,0.7424
002029,七匹狼,C,0.9796
002030,达安基因,C,1.2583
002031,巨轮智能,C,1.7069
002032,苏泊尔,C,0.1328
002033,丽江旅游,N,1.1988
002034,美欣达,C,1.5172
002036,联创电子,C,0.9623
002037,久联发展,C,0.8836
002038,双鹭药业,C,0.4183
002039,黔源电力,D,-0.0937
002040,南京港,G,0.6605
002041,登海种业,A,0.7443
002042,华孚色纺,C,0.2437
002043,兔宝宝,C,0.3647
002044,美年健康,C,0.9464
002045,国光电器,C,1.9546
002046,轴研科技,C,2.92
002048,宁波华翔,C,0.1641
002049,紫光国芯,C,2.4451
002050,三花智控,C,0.3509
002052,同洲电子,C,3.1979
002053,云南能投,C,0.094
002054,德美化工,C,0.6511
002055,得润电子,C,1.5276
002056,横店东磁,C,0.9008
002057,中钢天源,C,1.8167
002058,威尔泰,C,1.235
002061,江山化工,C,1.0082
002063,远光软件,I,0.7421
002064,华峰氨纶,C,2.2019
002066,瑞泰科技,C,0.5405
002067,景兴纸业,C,1.6807
002068,黑猫股份,C,0.7909
002069,獐子岛,A,-0.123
002072,凯瑞德,C,0.969
002073,软控股份,C,0.8963
002075,沙钢股份,C,2.2853
002077,大港股份,K,0.9754
002078,太阳纸业,C,0.6889
002079,苏州固锝,C,2.3273
002080,中材科技,C,0.6591
002082,栋梁新材,C,0.5383
002083,孚日股份,C,0.329
002085,万丰奥威,C,2.6269
002086,东方海洋,A,0.5477
002087,新野纺织,C,0.8152
002088,鲁阳节能,C,1.1059
002089,新海宜,C,2.8639
002091,江苏国泰,F,1.9609
002092,中泰化学,C,1.0508
002093,国脉科技,I,2.0095
002094,青岛金王,C,0.1081
002095,生意宝,I,3.8512
002096,南岭民爆,C,0.7113
002097,山河智能,C,1.1516
002098,浔兴股份,C,1.3206
002099,海翔药业,C,0.8683
002101,广东鸿图,C,0.013
002104,恒宝股份,C,2.0239
002105,信隆健康,C,0.9739
002106,莱宝高科,C,1.3806
002107,沃华医药,C,1.68
002108,沧州明珠,C,1.2827
002109,兴化股份,C,0.5283
002110,三钢闽光,C,0.2994
002111,威海广泰,C,1.7134
002112,三变科技,C,0.5909
002114,罗平锌电,C,1.3348
002115,三维通信,C,2.7625
002116,中国海诚,M,0.7249
002117,东港股份,C,3.2485
002118,紫鑫药业,C,1.6612
002119,康强电子,C,1.1035
002120,韵达股份,C,1.6917
002121,科陆电子,C,1.606
002122,天马股份,C,1.2145
002123,梦网荣信,C,1.0047
002124,天邦股份,C,1.2181
002125,湘潭电化,C,1.4116
002126,银轮股份,C,-0.5101
002127,南极电商,C,1.5741
002128,露天煤业,B,0.7389
002129,中环股份,C,1.2659
002130,沃尔核材,C,-0.0625
002132,恒星科技,C,0.5184
002133,广宇集团,K,0.2241
002134,*ST普林,C,0.6757
002136,安纳达,C,1.2309
002137,麦达数字,C,0.5691
002138,顺络电子,C,0.7822
002139,拓邦股份,C,2.1259
002141,贤丰控股,C,0.1493
002143,印纪传媒,C,0.6671
002144,宏达高科,C,1.2434
002145,中核钛白,C,1.0728
002146,荣盛发展,K,-1.0914
002147,新光圆成,C,0.6332
002148,北纬通信,I,0.4587
002150,通润装备,C,0.7857
002152,广电运通,C,2.4594
002153,石基信息,I,2.869
002154,报喜鸟,C,1.2443
002155,湖南黄金,B,1.693
002157,正邦科技,C,1.0093
002158,汉钟精机,C,1.1986
002159,三特索道,N,0.5294
002161,远望谷,C,2.2306
002162,悦心健康,C,0.3337
002164,宁波东力,C,1.3315
002165,红宝丽,C,0.5097
002166,莱茵生物,C,0.6461
002168,深圳惠程,C,1.1542
002169,智光电气,C,1.6174
002171,楚江新材,C,0.9131
002172,澳洋科技,C,0.3753
002173,创新医疗,C,0.5408
002174,游族网络,C,1.1416
002175,东方网络,C,1.1465
002176,江特电机,C,0.7296
002177,御银股份,C,1.3463
002178,延华智能,M,0.3527
002179,中航光电,C,2.1194
002182,云海金属,C,1.2685
002183,怡亚通,L,1.8392
002184,海得控制,C,2.2144
002185,华天科技,C,3.0359
002186,全聚德,H,1.2244
002187,广百股份,F,0.6258
002188,巴士在线,C,1.505
002189,利达光电,C,1.2513
002190,成飞集成,C,2.1737
002191,劲嘉股份,C,1.7796
002192,融捷股份,C,1.6075
002193,如意集团,C,0.6938
002194,武汉凡谷,C,2.3443
002195,二三四五,I,2.0
002196,方正电机,C,1.2088
002197,证通电子,C,4.3294
002198,嘉应制药,C,-0.4446
002199,东晶电子,C,2.7718
002200,云投生态,A,0.9862
002201,九鼎新材,C,0.8514
002204,大连重工,C,1.4525
002205,国统股份,C,0.6917
002206,海利得,C,0.6125
002207,*ST准油,B,-0.5669
002208,合肥城建,K,0.1764
002209,达意隆,C,0.5739
002210,飞马国际,L,0.4248
002211,宏达新材,C,1.3001
002212,南洋股份,C,0.4411
002213,特尔佳,C,1.0686
002214,大立科技,C,1.2254
002215,诺普信,C,0.8842
002216,三全食品,C,2.656
002217,合力泰,C,0.655
002218,拓日新能,C,0.1888
002219,恒康医疗,C,0.0783
002221,东华能源,F,0.2575
002222,福晶科技,C,2.3533
002223,鱼跃医疗,C,1.3754
002224,三力士,C,1.068
002225,濮耐股份,C,0.8142
002226,江南化工,C,0.7313
002227,奥特迅,C,3.0576
002228,合兴包装,C,0.3477
002229,鸿博股份,C,3.4984
002230,科大讯飞,I,1.1002
002231,奥维通信,C,1.6705
002232,启明信息,I,1.4597
002233,塔牌集团,C,0.35
002234,民和股份,A,1.0097
002235,安妮股份,C,2.8168
002236,大华股份,C,1.2625
002237,恒邦股份,C,1.1614
002238,天威视讯,I,2.3491
002240,威华股份,C,0.3344
002241,歌尔股份,C,1.5447
002242,九阳股份,C,0.7894
002243,通产丽星,C,0.2336
002244,滨江集团,K,-0.0533
002245,澳洋顺昌,G,1.0093
002246,北化股份,C,0.3531
002247,帝龙文化,C,1.5165
002248,*ST东数,C,1.1324
002249,大洋电机,C,1.2999
002250,联化科技,C,0.8331
002251,步步高,F,0.6239
002253,川大智胜,I,2.678
002254,泰和新材,C,1.018
002255,海陆重工,C,0.4009
002256,兆新股份,C,0.4368
002259,升达林业,C,1.5771
002260,德奥通航,C,1.0671
002261,拓维信息,I,0.7769
002262,恩华药业,F,0.98
002264,新华都,F,0.9032
002265,西仪股份,C,0.3737
002266,浙富控股,C,1.9876
002267,陕天然气,D,-0.2611
002268,卫士通,I,2.1688
002269,美邦服饰,C,0.4609
002270,华明装备,C,0.5852
002271,东方雨虹,C,0.6471
002272,川润股份,C,0.5698
002273,水晶光电,C,0.5412
002274,华昌化工,C,-0.2855
002275,桂林三金,C,-0.2438
002276,万马股份,C,0.14
002277,友阿股份,F,3.0177
002278,神开股份,C,1.0272
002279,久其软件,I,1.2618
002280,联络互动,I,0.9461
002281,光迅科技,C,1.5496
002282,博深工具,C,1.2567
002283,天润曲轴,C,0.6318
002284,亚太股份,C,0.8141
002285,世联行,K,0.639
002286,保龄宝,C,1.6202
002287,奇正藏药,C,0.4653
002288,超华科技,C,0.9217
002289,宇顺电子,C,0.7807
002290,中科新材,C,1.4657
002291,星期六,C,0.3646
002292,奥飞娱乐,C,0.2581
002293,罗莱生活,C,0.2797
002294,信立泰,C,0.4545
002295,精艺股份,C,0.1297
002297,博云新材,C,1.7088
002299,圣农发展,A,-0.0457
002300,太阳电缆,C,0.4643
002302,西部建设,C,1.5751
002304,洋河股份,C,-0.4689
002305,南国置业,K,0.5342
002308,威创股份,C,1.7798
002309,中利集团,C,0.3353
002311,海大集团,C,0.8163
002312,*ST三泰,C,1.0116
002313,日海通讯,C,2.2736
002315,焦点科技,I,3.4457
002316,键桥通讯,I,0.4325
002317,众生药业,C,1.6027
002318,久立特材,C,1.1291
002320,海峡股份,G,1.8056
002321,华英农业,A,2.1072
002323,雅百特,C,1.3188
002324,普利特,C,0.0429
002326,永太科技,C,0.6908
002327,富安娜,C,0.5483
002329,皇氏集团,C,0.3218
002330,得利斯,C,0.5981
002331,皖通科技,I,0.9274
002332,仙琚制药,C,0.6706
002333,罗普斯金,C,0.8274
002334,英威腾,C,1.2472
002335,科华恒盛,C,0.6277
002336,人人乐,F,0.6474
002337,赛象科技,C,0.7776
002338,奥普光电,C,2.4462
002339,积成电子,C,1.2152
002342,巨力索具,C,1.4287
002344,海宁皮城,L,0.9174
002345,潮宏基,C,0.4916
002346,柘中股份,C,0.0865
002347,泰尔股份,C,-0.2255
002348,高乐股份,C,1.7332
002349,精华制药,C,1.0637
002350,北京科锐,C,2.9386
002351,漫步者,C,0.3724
002352,顺丰控股,C,2.4691
002353,杰瑞股份,C,0.0862
002354,天神娱乐,C,1.4527
002355,兴民智通,C,1.4864
002357,富临运业,G,0.5747
002359,齐星铁塔,C,0.4343
002360,同德化工,C,-0.2351
002361,神剑股份,C,1.0436
002362,汉王科技,C,2.2575
002363,隆基机械,C,0.0144
002364,中恒电气,C,0.6064
002365,永安药业,C,0.9676
002366,台海核电,C,1.417
002367,康力电梯,C,1.4072
002368,太极股份,I,2.8411
002369,卓翼科技,C,1.8124
002370,亚太药业,C,1.7231
002371,北方华创,C,0.6682
002372,伟星新材,C,1.1397
002373,千方科技,I,2.4615
002376,新北洋,C,2.807
002378,章源钨业,C,0.988
002379,宏创控股,C,1.5787
002380,科远股份,C,2.4984
002382,蓝帆医疗,C,1.7391
002383,合众思壮,C,1.1355
002384,东山精密,C,1.1554
002385,大北农,C,0.5096
002386,天原集团,C,0.5615
002387,黑牛食品,C,0.8602
002389,南洋科技,C,1.7284
002390,信邦制药,C,0.7346
002391,长青股份,C,0.6053
002392,北京利尔,C,0.1286
002393,力生制药,C,1.4214
002394,联发股份,C,0.7909
002395,双象股份,C,0.9721
002396,星网锐捷,C,2.2265
002397,梦洁股份,C,0.8582
002398,建研集团,M,0.4335
002399,海普瑞,C,0.777
002400,省广股份,L,0.7954
002401,中远海科,I,1.797
002402,和而泰,C,2.1414
002403,爱仕达,C,-0.3223
002404,嘉欣丝绸,C,0.5166
002405,四维图新,I,0.8055
002406,远东传动,C,1.8454
002407,多氟多,C,1.5472
002408,齐翔腾达,C,1.1551
002409,雅克科技,C,0.3074
002410,广联达,I,1.2542
002412,汉森制药,C,0.8024
002414,高德红外,C,3.3574
002415,海康威视,C,2.0558
002416,爱施德,F,5.0865
002417,三元达,C,1.955
002419,天虹股份,F,2.4626
002420,毅昌股份,C,0.8252
002421,达实智能,I,0.5142
002422,科伦药业,C,0.6273
002423,中原特钢,C,1.2382
002424,贵州百灵,C,0.2128
002425,凯撒文化,C,0.666
002427,尤夫股份,C,0.6663
002428,云南锗业,C,1.5744
002429,兆驰股份,C,3.2692
002430,杭氧股份,C,1.4136
002432,九安医疗,C,1.678
002433,太安堂,C,2.3623
002434,万里扬,C,1.5761
002435,长江润发,C,1.314
002436,兴森科技,C,1.6512
002437,誉衡药业,C,-0.0017
002438,江苏神通,C,0.3148
002439,启明星辰,I,2.2643
002440,闰土股份,C,1.8739
002441,众业达,F,1.18
002442,龙星化工,C,0.4114
002444,巨星科技,C,1.8393
002445,中南文化,C,0.8043
002446,盛路通信,C,1.3986
002447,壹桥股份,A,0.8188
002448,中原内配,C,1.1312
002449,国星光电,C,0.3983
002450,康得新,C,0.3644
002453,天马精化,C,0.8918
002455,百川股份,C,0.8124
002456,欧菲光,C,0.3594
002457,青龙管业,C,0.6991
002459,天业通联,C,-0.4334
002460,赣锋锂业,C,1.5806
002461,珠江啤酒,C,0.8548
002462,嘉事堂,F,1.7202
002463,沪电股份,C,1.4703
002464,金利科技,C,0.8466
002465,海格通信,C,2.2795
002467,二六三,I,2.6689
002468,申通快递,C,0.651
002469,三维工程,M,1.5925
002470,金正大,C,1.1915
002471,中超控股,C,0.7801
002472,双环传动,C,0.0998
002473,*ST圣莱,C,0.0203
002474,榕基软件,I,2.7374
002475,立讯精密,C,1.1399
002476,宝莫股份,C,0.2683
002478,常宝股份,C,0.9978
002479,富春环保,D,0.9533
002480,新筑股份,C,0.2585
002481,双塔食品,C,1.3972
002483,润邦股份,C,1.9958
002484,江海股份,C,1.9032
002485,希努尔,C,0.5895
002487,大金重工,C,0.3501
002488,金固股份,C,0.2998
002489,浙江永强,C,1.2529
002491,通鼎互联,C,1.3211
002492,恒基达鑫,G,0.7407
002493,荣盛石化,C,0.4617
002494,华斯股份,C,1.4056
002495,佳隆股份,C,0.1037
002496,辉丰股份,C,0.3083
002497,雅化集团,C,1.323
002498,汉缆股份,C,0.7362
002499,科林环保,C,0.7588
002501,利源精制,C,0.8078
002503,搜于特,C,0.9902
002504,*ST弘高,C,1.1165
002505,大康农业,A,0.9846
002507,涪陵榨菜,C,2.3384
002508,老板电器,C,-0.112
002510,天汽模,C,1.1271
002512,达华智能,C,1.3719
002513,蓝丰生化,C,1.0589
002515,金字火腿,C,-0.2401
002516,旷达科技,C,0.1503
002518,科士达,C,1.5697
002519,银河电子,C,1.3657
002520,日发精机,C,-0.2499
002521,齐峰新材,C,0.343
002522,浙江众成,C,0.8185
002523,天桥起重,C,2.1706
002526,山东矿机,C,1.4665
002527,新时达,C,0.3839
002529,海源机械,C,1.7632
002530,金财互联,C,0.6107
002531,天顺风能,C,1.3106
002532,新界泵业,C,1.406
002533,金杯电工,C,0.3741
002534,杭锅股份,C,1.3906
002535,林州重机,C,1.7502
002536,西泵股份,C,1.7458
002537,海立美达,C,0.8766
002538,司尔特,C,0.7055
002539,云图控股,C,0.3765
002540,亚太科技,C,0.9693
002541,鸿路钢构,C,0.8611
002543,万和电气,C,1.3842
002544,杰赛科技,I,1.3098
002545,东方铁塔,C,0.802
002546,新联电子,C,0.4465
002547,春兴精工,C,-0.0345
002548,金新农,C,1.7205
002549,凯美特气,N,0.2366
002550,千红制药,C,1.1617
002552,宝鼎科技,C,0.6754
002553,南方轴承,C,1.4241
002555,三七互娱,C,0.3683
002556,辉隆股份,F,4.0009
002557,洽洽食品,C,1.2512
002558,巨人网络,N,1.2647
002561,徐家汇,F,1.0471
002562,兄弟科技,C,1.5225
002563,森马服饰,C,0.9883
002566,益盛药业,C,1.413
002567,唐人神,C,-0.07
002568,百润股份,C,0.2021
002572,索菲亚,C,0.6464
002573,清新环境,N,1.6327
002574,明牌珠宝,C,0.1774
002576,通达动力,C,1.167
002577,雷柏科技,C,-0.2449
002578,闽发铝业,C,0.9602
002580,圣阳股份,C,1.4347
002582,好想你,C,0.5766
002583,海能达,C,1.561
002585,双星新材,C,1.2577
002587,奥拓电子,C,0.9167
002588,史丹利,C,0.8775
002590,万安科技,C,0.4093
002591,恒大高新,C,0.9488
002592,八菱科技,C,-0.2588
002593,日上集团,C,0.8776
002595,豪迈科技,C,1.0585
002596,海南瑞泽,C,1.4624
002598,山东章鼓,C,0.5906
002599,盛通股份,C,1.0461
002600,江粉磁材,C,1.1012
002601,龙蟒佰利,C,0.8247
002603,以岭药业,C,1.5654
002604,龙力生物,C,1.1395
002605,姚记扑克,C,1.7134
002606,大连电瓷,C,1.3336
002607,亚夏汽车,F,0.696
002608,江苏国信,C,1.4288
002609,捷顺科技,I,3.5994
002610,爱康科技,C,2.112
002611,东方精工,C,1.5356
002613,北玻股份,C,0.822
002614,奥佳华,C,1.4633
002615,哈尔斯,C,1.3534
002616,长青集团,C,2.3613
002617,露笑科技,C,-0.6591
002618,丹邦科技,C,4.1682
002619,巨龙管业,C,1.1143
002621,三垒股份,C,0.3476
002623,亚玛顿,C,0.8777
002626,金达威,C,1.3721
002627,宜昌交运,G,0.5838
002631,德尔未来,C,0.891
002632,道明光学,C,0.9813
002633,申科股份,C,2.1474
002634,棒杰股份,C,1.8995
002636,金安国纪,C,0.3607
002637,赞宇科技,C,1.4772
002639,雪人股份,C,0.7346
002641,永高股份,C,1.2033
002642,荣之联,I,0.747
002643,万润股份,C,1.1212
002644,佛慈制药,C,2.455
002645,华宏科技,C,0.8377
002646,青青稞酒,C,0.7881
002648,卫星石化,C,1.8859
002649,博彦科技,I,1.9723
002650,加加食品,C,1.3497
002651,利君股份,C,1.0179
002652,扬子新材,C,1.2608
002653,海思科,C,1.001
002654,万润科技,C,0.4929
002655,共达电声,C,2.5748
002656,摩登大道,C,0.6452
002658,雪迪龙,C,1.5711
002661,克明面业,C,1.1435
002662,京威股份,C,1.187
002664,信质电机,C,1.8328
002665,首航节能,C,1.1965
002666,德联集团,C,0.8064
002667,鞍重股份,C,1.8911
002668,奥马电器,C,0.6067
002669,康达新材,C,1.1594
